Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPAP11E10.01	SPAP11E10.01	viable	V	-0.231	-0.039	-0.0	0.364	3.001	7.138	6.773	2.196	-0.085	-2.31	0.165462	0.102	0.306546	-16.85	-18.022
SPAP11E10.02c	mam3	viable	V	-0.02	0.003	0.0	0.364	3.001	7.138	6.773	2.196	-0.007	-0.001	-0.133816	0.101	0.391163	-16.896	-18.067
SPAP14E8.02	tos4	viable	V	-0.287	0.018	0.0	0.984	8.1	19.266	18.282	5.927	-0.105	-0.032	0.0075	0.141	0.335726	-13.613	-14.785
SPAP14E8.03	bos1	inviable	E	5.527	0.926	1.316	1.681	4.317	8.454	6.773	3.512	2.033	48.196	0.999691	0.037	0.006875	-26.902	-28.074
SPAP14E8.04	oma1	viable	V	0.104	-0.006	-0.0	1.006	8.285	19.706	18.7	6.063	0.038	0.012	-0.02983	0.049	0.353316	-24.065	-25.237
SPAP14E8.05c	SPAP14E8.05c	viable	V	-0.063	0.011	0.0	0.364	3.001	7.138	6.773	2.196	-0.023	-0.003	-0.266951	0.079	0.453828	-19.387	-20.559
SPAP27G11.02	mgr3	viable	V	-0.106	0.006	0.0	1.003	8.261	19.649	18.645	6.045	-0.039	-0.012	-0.045124	0.063	0.325983	-21.66	-22.831
SPAP27G11.03	cdc123	inviable	E	6.193	0.798	0.691	1.165	4.59	9.966	8.801	3.545	2.278	51.741	0.997505	0.112	0.018584	-15.869	-17.041
SPAP27G11.05c	vps41	viable	V	3.648	0.305	4.506	5.237	10.525	18.824	13.587	8.911	1.342	12.619	0.943948	0.235	0.084326	-8.499	-9.671
SPAP27G11.06c	vas2	viable	V	3.376	0.262	3.579	4.366	10.064	19.005	14.639	8.325	1.242	13.133	0.974665	0.146	0.056812	-13.264	-14.436
SPAP27G11.07c	bud32	condition-dependent	E	6.538	0.607	1.041	1.7	6.46	13.929	12.229	5.006	2.405	43.235	0.992256	0.189	0.032875	-10.686	-11.858
SPAP27G11.08c	meu32	viable	V	0.897	0.054	0.0	1.006	8.285	19.706	18.7	6.063	0.33	4.904	0.924605	0.069	0.099458	-20.791	-21.962
SPAP27G11.09c	rib1	inviable	E	4.018	0.558	0.583	1.023	4.205	9.199	8.176	3.234	1.478	35.157	0.967275	0.271	0.063735	-7.042	-8.214
SPAP27G11.10c	nup184	viable	V	6.824	0.633	0.352	1.01	5.773	13.247	12.237	4.319	2.51	49.14	0.989905	0.225	0.03584	-8.932	-10.104
SPAP27G11.11c	SPAP27G11.11c	unknown	Not_determined	0.043	-0.005	0.0	0.533	4.386	10.432	9.9	3.21	0.016	0.003	-0.024606	0.057	0.35211	-22.578	-23.75
SPAP27G11.12	SPAP27G11.12	viable	V	1.018	0.131	8.715	9.19	12.619	18.0	8.81	11.572	0.375	1.584	0.968171	0.044	0.063267	-25.142	-26.314
SPAP27G11.14c	SPAP27G11.14c	viable	V	1.048	0.175	1.573	1.937	4.573	8.71	6.773	3.769	0.385	8.871	0.919304	0.124	0.11898	-14.915	-16.087
SPAP27G11.15	slx1	viable	V	-0.006	0.001	0.0	0.436	3.594	8.547	8.111	2.63	-0.002	-0.0	-0.202448	0.098	0.373941	-17.231	-18.402
SPAP27G11.16	SPAP27G11.16	viable	V	2.582	0.433	10.446	10.81	13.446	17.583	6.773	12.642	0.95	2.191	0.924506	0.132	0.100806	-14.268	-15.44
SPAP32A8.02	SPAP32A8.02	viable	V	0.014	-0.002	0.0	0.364	3.001	7.138	6.773	2.196	0.005	0.001	-0.890029	0.092	0.510046	-17.881	-19.052
SPAP32A8.03c	bop1	viable	V	0.379	0.063	0.648	1.012	3.649	7.786	6.773	2.844	0.139	3.548	0.381448	0.197	0.335926	-10.236	-11.408
SPAP4C9.02	emc5	viable	Not_determined	0.057	0.003	0.0	1.006	8.285	19.706	18.7	6.063	0.021	0.313	0.065698	0.102	0.355453	-16.792	-17.963
SPAP7G5.02c	gua2	inviable	E	6.868	1.035	0.243	0.648	3.58	8.181	7.532	2.685	2.527	64.443	0.964607	0.482	0.064822	-1.288	-2.46
SPAP7G5.03	prm1	viable	V	-0.16	-0.027	-0.0	0.364	3.001	7.138	6.773	2.196	-0.059	-1.593	0.445661	0.052	0.239323	-23.486	-24.658
SPAP7G5.04c	lys1	viable	V	0.037	-0.006	0.0	0.364	3.001	7.138	6.773	2.196	0.013	0.002	-1.970332	0.105	0.565104	-16.528	-17.699
SPAP7G5.06	per1	viable	V	-0.012	0.002	0.0	0.364	3.001	7.137	6.773	2.196	-0.004	-0.0	-0.201724	0.092	0.387666	-17.831	-19.003
SPAP8A3.02c	ofd2	viable	V	-0.212	0.013	0.0	1.0	8.232	19.581	18.581	6.024	-0.078	-0.024	-0.015314	0.166	0.344587	-11.973	-13.145
SPAP8A3.03	zip3	viable	V	0.017	0.003	-0.0	0.364	3.0	7.136	6.772	2.195	0.006	0.17	-0.005173	0.143	0.372559	-13.419	-14.59
SPAP8A3.05	ski7	viable	V	0.171	0.029	0.0	0.364	3.001	7.138	6.773	2.196	0.063	1.706	0.217075	0.069	0.300544	-20.762	-21.934
SPAP8A3.07c	aro3	viable	V	5.815	0.611	0.87	1.451	5.654	12.25	10.799	4.371	2.139	42.556	0.98901	0.21	0.039796	-9.593	-10.765
SPAP8A3.08	cdc4	inviable	E	6.387	0.783	2.844	3.342	6.946	12.6	9.259	5.845	2.349	39.169	0.995892	0.148	0.025655	-13.076	-14.248
SPAP8A3.09c	paa1	inviable	E	6.343	0.89	1.697	2.132	5.278	10.215	8.083	4.318	2.333	49.005	0.998896	0.079	0.012741	-19.326	-20.497
SPAP8A3.10	ups1	inviable	E	5.464	0.897	2.931	3.302	5.991	10.211	6.908	5.17	2.01	38.635	0.998474	0.085	0.015761	-18.594	-19.766
SPAP8A3.11c	mtg2	inviable	E	5.22	0.57	7.318	7.878	11.924	18.273	10.396	10.689	1.92	11.336	0.986765	0.145	0.042612	-13.28	-14.452
SPAP8A3.12c	tpp2	viable	V	-0.019	0.003	0.0	0.364	3.0	7.136	6.772	2.196	-0.007	-0.001	-3.252279	0.096	0.724201	-17.476	-18.648
SPAP8A3.13c	gid10	viable	V	0.055	-0.009	-0.0	0.364	3.001	7.137	6.773	2.196	0.02	0.002	-0.038398	0.068	0.340663	-20.863	-22.035
SPAP8A3.14c	sls1	viable	V	1.473	0.112	3.098	3.899	9.69	18.778	14.879	7.922	0.542	6.159	0.975177	0.065	0.061527	-21.357	-22.529
SPAPB15E9.01c	pfl2	viable	Not_determined	-0.257	-0.043	0.0	0.364	3.001	7.138	6.773	2.196	-0.095	-2.566	0.654052	0.069	0.203467	-20.711	-21.882
SPAPB15E9.02c	SPAPB15E9.02c	unknown	Not_determined	-0.442	0.027	0.0	1.006	8.285	19.706	18.7	6.063	-0.163	-0.05	-3.375584	0.275	0.757896	-6.906	-8.077
SPAPB15E9.03c	Tf2-5	unknown	Not_determined	1.455	0.244	-0.0	0.364	3.001	7.138	6.773	2.196	0.535	14.528	0.798827	0.244	0.155197	-8.12	-9.292
SPAPB17E12.03	pex12	viable	V	0.225	0.038	-0.0	0.364	3.001	7.138	6.773	2.196	0.083	2.245	0.710047	0.047	0.19721	-24.632	-25.804
SPAPB17E12.04c	csn2	viable	V	1.59	0.196	2.285	2.78	6.362	11.983	9.202	5.269	0.585	10.614	0.902191	0.189	0.117138	-10.644	-11.816
SPAPB17E12.05	rpl3703	viable	V	3.373	0.21	0.404	1.385	8.485	19.627	18.242	6.318	1.241	17.881	0.973639	0.144	0.055102	-13.369	-14.541
SPAPB17E12.06	sos7	unknown	Not_determined	5.257	0.881	2.599	2.964	5.6	9.737	6.773	4.795	1.934	39.216	0.957458	0.451	0.081674	-1.968	-3.14
SPAPB17E12.07c	sen2	inviable	E	6.586	1.103	1.673	2.037	4.674	8.811	6.773	3.869	2.423	55.125	0.989056	0.271	0.042308	-7.057	-8.229
SPAPB17E12.08	eos1	viable	V	0.661	0.055	4.508	5.239	10.527	18.823	13.584	8.913	0.243	2.285	0.927227	0.055	0.096138	-23.076	-24.248
SPAPB17E12.09	SPAPB17E12.09	inviable	E	-0.005	0.001	0.0	0.363	2.986	7.103	6.741	2.185	-0.002	-0.0	-0.931379	0.063	0.55075	-21.68	-22.852
SPAPB17E12.10c	mrm202	inviable	E	4.392	0.554	8.546	9.03	12.534	18.033	9.003	11.465	1.616	7.155	0.994264	0.079	0.028134	-19.436	-20.608
SPAPB17E12.11	ost3	inviable	E	6.724	0.796	2.17	2.685	6.416	12.269	9.583	5.277	2.474	44.551	0.999026	0.076	0.011979	-19.801	-20.972
SPAPB17E12.14c	SPAPB17E12.14c	viable	V	0.06	-0.008	-0.0	0.437	3.6	8.563	8.126	2.634	0.022	0.003	-0.023132	0.147	0.341523	-13.183	-14.355
SPAPB18E9.01	trm5	viable	V	6.096	0.573	1.888	2.538	7.238	14.614	12.076	5.803	2.243	36.211	0.99416	0.153	0.028364	-12.753	-13.925
SPAPB18E9.02c	ppk18	viable	Not_determined	-0.212	-0.035	-0.0	0.364	3.001	7.138	6.773	2.196	-0.078	-2.114	0.136264	0.105	0.330166	-16.507	-17.679
SPAPB18E9.04c	SPAPB18E9.04c	viable	V	-0.228	0.014	0.0	1.004	8.269	19.668	18.664	6.051	-0.084	-0.026	-0.003279	0.158	0.318763	-12.445	-13.617
SPAPB1A10.02	scm3	inviable	E	6.566	0.801	5.578	6.078	9.699	15.379	9.301	8.593	2.415	24.387	0.999935	0.017	0.003202	-34.6	-35.772
SPAPB1A10.03	nxt1	viable	V	0.804	0.077	6.053	6.69	11.295	18.521	11.831	9.889	0.296	2.207	0.840302	0.106	0.132725	-16.439	-17.61
SPAPB1A10.04c	cwp1	inviable	E	6.186	1.036	2.482	2.847	5.483	9.62	6.773	4.678	2.276	46.855	0.991151	0.236	0.039801	-8.433	-9.605
SPAPB1A10.05	SPAPB1A10.05	viable	V	-0.168	-0.028	-0.0	0.364	3.001	7.138	6.773	2.196	-0.062	-1.676	0.081523	0.095	0.360265	-17.527	-18.699
SPAPB1A10.06c	dhx37	inviable	E	6.731	1.071	0.819	1.203	3.977	8.331	7.128	3.13	2.476	60.79	0.996108	0.158	0.023061	-12.446	-13.618
SPAPB1A10.07c	SPAPB1A10.07c	viable	V	0.205	0.034	0.0	0.364	3.001	7.138	6.773	2.196	0.075	2.047	0.873113	0.027	0.121968	-30.046	-31.218
SPAPB1A10.08	SPAPB1A10.08	viable	V	-0.029	0.005	-0.0	0.364	3.001	7.138	6.773	2.196	-0.011	-0.001	-0.718995	0.056	0.469156	-22.771	-23.943
SPAPB1A10.09	ase1	viable	V	1.73	0.114	1.237	2.168	8.9	19.464	17.296	6.845	0.636	8.561	0.993074	0.039	0.030053	-26.509	-27.681
SPAPB1A10.10c	ypt71	viable	V	-0.021	0.004	0.0	0.364	3.001	7.138	6.773	2.196	-0.008	-0.001	-2.474277	0.066	0.688808	-21.162	-22.334
SPAPB1A10.11c	mse1	inviable	E	5.622	0.773	6.329	6.773	9.987	15.03	8.256	9.006	2.068	19.169	0.999099	0.055	0.011897	-22.927	-24.099
SPAPB1A10.12c	alo1	viable	V	0.176	0.03	0.0	0.364	3.001	7.138	6.773	2.196	0.065	1.76	0.239431	0.084	0.312838	-18.714	-19.886
SPAPB1A10.13	SPAPB1A10.13	viable	V	-0.016	0.001	0.0	0.886	7.297	17.357	16.471	5.34	-0.006	-0.002	-1.293398	0.054	0.667915	-23.169	-24.341
SPAPB1A10.15	arv1	viable	V	0.394	0.034	0.001	0.717	5.904	14.042	13.324	4.32	0.145	2.791	0.804059	0.059	0.146061	-22.325	-23.497
SPAPB1A10.16	dpc13	viable	Not_determined	0.016	0.003	0.0	0.364	3.001	7.138	6.773	2.196	0.006	0.158	-0.140115	0.02	0.367655	-33.01	-34.182
SPAPB1A11.02	SPAPB1A11.02	viable	V	-0.719	0.045	0.663	1.629	8.614	19.576	17.947	6.482	-0.264	-0.115	-0.342074	0.183	0.394937	-10.991	-12.162
SPAPB1A11.03	SPAPB1A11.03	viable	V	0.285	0.048	2.824	3.188	5.824	9.961	6.773	5.02	0.105	2.066	0.742135	0.083	0.191081	-18.921	-20.092
SPAPB1A11.04c	mca1	viable	V	4.737	0.624	1.978	2.441	5.792	11.051	8.61	4.769	1.743	34.203	0.994497	0.131	0.029696	-14.335	-15.507
SPAPB1E7.01c	SPAPB1E7.01c	inviable	E	2.828	0.363	2.824	3.3	6.744	12.148	8.848	5.692	1.041	17.871	0.999124	0.031	0.011666	-28.682	-29.854
SPAPB1E7.02c	mcl1	condition-dependent	V	7.106	0.579	4.207	4.957	10.377	18.882	13.926	8.722	2.614	25.568	0.994263	0.143	0.028458	-13.431	-14.603
SPAPB1E7.03	rpc82	inviable	E	5.792	0.97	1.278	1.642	4.278	8.415	6.773	3.474	2.131	50.732	0.976747	0.344	0.057892	-4.67	-5.841
SPAPB1E7.04c	cts2	viable	V	-0.047	0.003	0.0	1.002	8.252	19.628	18.626	6.039	-0.017	-0.005	-0.452211	0.083	0.428615	-18.923	-20.094
SPAPB1E7.05	gde1	viable	V	-0.045	0.007	0.0	0.413	3.402	8.091	7.678	2.489	-0.017	-0.002	-0.551047	0.072	0.460509	-20.333	-21.505
SPAPB1E7.06c	eme1	viable	V	3.303	0.553	2.737	3.101	5.737	9.874	6.773	4.933	1.215	24.193	0.940881	0.339	0.095416	-4.826	-5.997
SPAPB1E7.07	glt1	viable	V	-0.024	0.004	0.0	0.364	2.999	7.132	6.768	2.194	-0.009	-0.001	-1.771086	0.08	0.578327	-19.281	-20.453
SPAPB1E7.08c	SPAPB1E7.08c	viable	V	0.069	-0.011	0.0	0.364	3.0	7.135	6.771	2.195	0.025	0.003	-0.08592	0.037	0.373423	-26.977	-28.148
SPAPB1E7.09	ogm2	condition-dependent	V	5.877	0.985	1.309	1.674	4.31	8.447	6.773	3.505	2.162	51.296	0.945275	0.55	0.096103	0.018	-1.154
SPAPB1E7.10	rpc17	inviable	E	6.191	1.037	2.098	2.463	5.099	9.236	6.773	4.294	2.277	49.225	0.986333	0.287	0.044838	-6.467	-7.638
SPAPB1E7.11c	mpa1	viable	V	1.028	0.088	4.8	5.513	10.672	18.766	13.253	9.097	0.378	3.417	0.925234	0.082	0.097482	-18.953	-20.125
SPAPB1E7.12	rps602	viable	V	6.568	0.564	0.808	1.518	6.658	14.722	13.203	5.089	2.416	42.455	0.984412	0.262	0.04421	-7.406	-8.578
SPAPB1E7.14	iec5	unknown	Not_determined	0.474	0.029	0.0	1.006	8.285	19.706	18.7	6.063	0.174	2.592	0.894365	0.041	0.118615	-25.932	-27.104
SPAPB21F2.02	dop1	viable	V	-0.049	0.003	0.0	1.006	8.285	19.706	18.7	6.063	-0.018	-0.006	-0.91117	0.052	0.542667	-23.651	-24.823
SPAPB24D3.01	toe3	viable	V	0.026	-0.002	0.0	0.749	6.17	14.677	13.927	4.515	0.009	0.002	-0.968482	0.091	0.530477	-17.942	-19.114
SPAPB24D3.02c	SPAPB24D3.02c	viable	V	0.031	0.003	0.001	0.698	5.743	13.659	12.961	4.203	0.011	0.221	0.02836	0.102	0.349327	-16.793	-17.965
SPAPB24D3.03	agm2	viable	V	-0.02	0.002	0.0	0.573	4.72	11.227	10.654	3.454	-0.007	-0.001	-1.086874	0.08	0.516512	-19.315	-20.486
SPAPB24D3.04c	mag1	viable	V	-0.05	0.008	0.0	0.364	3.0	7.137	6.772	2.196	-0.018	-0.002	-0.190231	0.1	0.396896	-17.064	-18.236
SPAPB24D3.06c	SPAPB24D3.06c	inviable	E	-0.05	0.003	0.0	1.0	8.236	19.589	18.589	6.027	-0.018	-0.006	-1.142029	0.108	0.560334	-16.295	-17.467
SPAPB24D3.07c	SPAPB24D3.07c	viable	V	-0.675	0.044	0.819	1.764	8.596	19.317	17.553	6.51	-0.248	-0.116	-0.457486	0.173	0.442448	-11.545	-12.716
SPAPB24D3.08c	SPAPB24D3.08c	viable	V	-0.043	0.006	0.0	0.411	3.384	8.049	7.638	2.476	-0.016	-0.002	-1.077596	0.053	0.533477	-23.309	-24.481
SPAPB24D3.09c	pdr1	viable	V	0.149	-0.009	0.0	1.002	8.252	19.629	18.627	6.039	0.055	0.017	-0.008297	0.053	0.386071	-23.468	-24.64
SPAPB24D3.10c	agl1	viable	V	0.18	0.03	-0.0	0.364	3.001	7.138	6.773	2.196	0.066	1.801	0.072459	0.163	0.342213	-12.126	-13.297
SPAPB2B4.01c	gpi12	inviable	E	5.707	0.956	3.836	4.2	6.836	10.973	6.773	6.032	2.099	35.691	0.985926	0.274	0.051185	-6.935	-8.107
SPAPB2B4.02	grx5	condition-dependent	V	2.995	0.493	9.18	9.551	12.235	16.447	6.896	11.416	1.102	4.735	0.985979	0.089	0.044023	-18.219	-19.391
SPAPB2B4.03	cig2	viable	V	0.372	0.025	0.0	0.921	7.586	18.044	17.123	5.551	0.137	2.185	0.851298	0.051	0.156151	-23.809	-24.98
SPAPB2B4.04c	pmc1	viable	V	1.65	0.131	3.923	4.69	10.235	18.938	14.248	8.542	0.607	6.156	0.989446	0.046	0.039597	-24.763	-25.934
SPAPB2B4.05	vma5	inviable	E	5.446	0.385	2.349	3.212	9.453	19.246	16.035	7.547	2.003	24.259	0.989365	0.152	0.036959	-12.87	-14.041
SPAPB2B4.06	SPAPB2B4.06	viable	V	-0.044	0.003	0.0	0.944	7.772	18.486	17.542	5.687	-0.016	-0.005	-1.066907	0.024	0.564956	-31.411	-32.583
SPAPB2B4.07	SPAPB2B4.07	viable	V	0.141	-0.02	0.0	0.42	3.46	8.231	7.811	2.532	0.052	0.007	-0.605099	0.133	0.481599	-14.144	-15.316
SPAPB2C8.01	SPAPB2C8.01	viable	V	1.004	-0.063	0.0	0.979	8.057	19.163	18.185	5.896	0.369	0.111	0.0021	0.319	0.41623	-5.431	-6.603
SPAPB8E5.03	mae1	viable	V	0.055	-0.005	0.0	0.649	5.343	12.708	12.059	3.91	0.02	0.004	-0.185952	0.068	0.392316	-20.844	-22.016
SPAPB8E5.04c	npc2	viable	V	-0.017	0.003	-0.0	0.405	3.334	7.93	7.525	2.44	-0.006	-0.001	-0.179812	0.192	0.362891	-10.523	-11.695
SPAPB8E5.05	mfm1	viable	V	0.029	-0.003	0.0	0.563	4.638	11.033	10.469	3.394	0.011	0.002	-1.007493	0.125	0.491593	-14.766	-15.938
SPAPB8E5.07c	rrp12	inviable	E	6.713	1.043	0.759	1.152	3.994	8.454	7.302	3.126	2.47	60.452	0.980239	0.357	0.05043	-4.305	-5.476
SPAPB8E5.08	SPAPB8E5.08	viable	V	-0.027	0.004	0.0	0.442	3.638	8.653	8.211	2.662	-0.01	-0.001	-1.864257	0.042	0.638702	-25.664	-26.836
SPAPB8E5.09	rvb1	inviable	E	6.929	1.029	-0.0	0.411	3.387	8.055	7.644	2.478	2.549	66.204	0.969803	0.442	0.060827	-2.157	-3.329
SPAPB8E5.10	min8	viable	V	-0.034	0.004	0.0	0.526	4.329	10.298	9.772	3.168	-0.013	-0.002	-2.511664	0.092	0.676514	-17.859	-19.031
SPAPJ691.02	moh1	viable	V	0.22	0.037	0.0	0.364	3.001	7.138	6.773	2.196	0.081	2.192	0.895266	0.028	0.105953	-29.918	-31.09
SPAPJ691.03	mic10	viable	V	-0.011	0.002	0.0	0.364	3.001	7.138	6.773	2.196	-0.004	-0.0	-1.227448	0.145	0.54803	-13.332	-14.504
SPAPJ695.01c	SPAPJ695.01c	viable	V	0.479	0.038	0.0	0.779	6.417	15.264	14.485	4.696	0.176	3.202	0.976092	0.023	0.053134	-31.836	-33.007
SPAPJ695.02	SPAPJ695.02	viable	Not_determined	0.902	0.151	-0.0	0.364	3.001	7.138	6.773	2.196	0.332	9.01	0.342776	0.417	0.278637	-2.751	-3.922
SPAPJ696.01c	vps17	viable	V	0.124	-0.008	0.0	1.003	8.257	19.641	18.638	6.043	0.045	0.014	-0.033241	0.052	0.409312	-23.648	-24.819
SPAPJ696.02	lsb4	viable	V	-0.016	0.003	0.0	0.364	3.001	7.138	6.773	2.196	-0.006	-0.001	-0.474971	0.167	0.442889	-11.873	-13.045
SPAPJ698.03c	prp12	inviable	E	6.698	0.901	0.809	1.263	4.545	9.695	8.433	3.543	2.464	56.365	0.998518	0.095	0.014382	-17.582	-18.754
SPAPJ760.02c	abp1	viable	V	-0.018	-0.003	0.0	0.368	3.03	7.207	6.839	2.217	-0.007	-0.182	-0.018821	0.046	0.372942	-24.819	-25.991
SPAPYUG7.02c	sin1	viable	V	2.396	0.401	1.608	1.972	4.608	8.745	6.773	3.803	0.882	20.212	0.90563	0.304	0.118719	-5.894	-7.066
SPAPYUG7.03c	mid2	viable	V	-0.021	0.004	0.0	0.364	3.001	7.138	6.773	2.196	-0.008	-0.001	-0.187165	0.233	0.3817	-8.558	-9.729
SPAPYUG7.04c	rpb9	viable	V	-0.046	0.008	0.0	0.37	3.047	7.247	6.877	2.23	-0.017	-0.002	-0.322773	0.068	0.422828	-20.871	-22.043
SPAPYUG7.05	pro3	inviable	E	6.86	1.149	1.594	1.958	4.595	8.732	6.773	3.79	2.524	57.955	0.992868	0.226	0.032663	-8.884	-10.056
SPAPYUG7.06	sdu1	viable	V	-0.626	0.038	0.0	1.006	8.285	19.706	18.7	6.063	-0.23	-0.071	-0.990464	0.154	0.498966	-12.729	-13.9
SPAPYUK71.03c	tcb3	viable	V	-0.118	0.02	0.0	0.364	3.001	7.138	6.773	2.196	-0.043	-0.005	-0.107566	0.046	0.371239	-24.865	-26.036
SPBC106.01	mph1	viable	V	1.297	0.091	2.258	3.126	9.408	19.264	16.137	7.49	0.477	5.832	0.940257	0.088	0.083645	-18.248	-19.42
SPBC106.02c	srx1	viable	V	-0.014	0.002	0.0	0.364	3.001	7.138	6.773	2.196	-0.005	-0.001	-0.419857	0.214	0.460137	-9.398	-10.57
SPBC106.03	SPBC106.03	viable	V	0.077	-0.005	0.0	0.88	7.244	17.231	16.351	5.301	0.028	0.008	-0.087071	0.169	0.375402	-11.805	-12.977
SPBC106.04	ada1	viable	V	1.647	0.133	1.565	2.32	7.782	16.354	14.033	6.115	0.606	9.184	0.988675	0.054	0.039089	-23.148	-24.319
SPBC106.05c	tim11	viable	V	-0.013	0.002	0.0	0.408	3.358	7.987	7.58	2.457	-0.005	-0.001	-1.192014	0.127	0.526741	-14.599	-15.77
SPBC106.06	cct4	inviable	E	5.821	0.975	-0.0	0.364	3.001	7.138	6.773	2.196	2.141	58.14	0.974948	0.336	0.056883	-4.915	-6.086
SPBC106.07c	nat2	viable	V	5.756	0.384	1.471	2.387	9.016	19.418	17.031	6.992	2.118	27.898	0.986117	0.18	0.042502	-11.153	-12.325
SPBC106.08c	mug2	viable	V	0.076	-0.005	-0.0	1.006	8.285	19.706	18.7	6.063	0.028	0.009	-0.216344	0.034	0.446128	-27.711	-28.883
SPBC106.09	cut4	inviable	E	6.574	1.059	2.297	2.676	5.417	9.718	7.042	4.58	2.418	50.143	0.992006	0.232	0.034655	-8.599	-9.771
SPBC106.10	pka1	viable	V	2.85	0.477	1.618	1.983	4.619	8.756	6.773	3.814	1.048	24.007	0.968921	0.2	0.070949	-10.08	-11.252
SPBC106.11c	plg7	viable	V	-0.023	0.004	0.0	0.364	3.001	7.137	6.773	2.196	-0.008	-0.001	-0.615428	0.089	0.452359	-18.178	-19.35
SPBC106.12c	tho4	viable	V	-0.804	-0.135	-0.0	0.364	3.001	7.138	6.773	2.196	-0.296	-8.028	0.567286	0.206	0.238163	-9.798	-10.97
SPBC106.13	gid9	viable	V	-0.033	-0.003	0.0	0.696	5.731	13.633	12.937	4.194	-0.012	-0.238	0.06207	0.106	0.357123	-16.471	-17.642
SPBC106.14c	sda1	inviable	E	6.316	1.044	0.826	1.196	3.869	8.063	6.867	3.053	2.323	57.812	0.993083	0.199	0.030519	-10.153	-11.325
SPBC106.15	idi1	inviable	E	6.721	1.126	2.098	2.462	5.099	9.236	6.773	4.294	2.472	53.442	0.985689	0.321	0.047373	-5.35	-6.521
SPBC106.16	pre6	viable	V	5.76	0.965	0.882	1.247	3.883	8.02	6.773	3.078	2.119	52.681	0.933592	0.586	0.098613	0.658	-0.513
SPBC106.17c	cys2	viable	V	2.694	0.235	0.258	0.959	6.031	13.99	13.03	4.483	0.991	18.811	0.973875	0.141	0.055971	-13.599	-14.77
SPBC106.18	rpl2501	inviable	E	6.086	1.02	-0.0	0.364	3.001	7.138	6.773	2.196	2.239	60.788	0.927224	0.586	0.101203	0.652	-0.52
SPBC106.19	ppr10	viable	V	2.388	0.4	9.484	9.848	12.485	16.622	6.773	11.68	0.879	3.351	0.990059	0.058	0.03762	-22.484	-23.656
SPBC106.20	exo70	condition-dependent	V	1.749	0.142	4.134	4.888	10.341	18.897	14.009	8.676	0.644	6.353	0.951414	0.103	0.077202	-16.702	-17.873
SPBC1105.01	SPBC1105.01	viable	V	0.245	0.041	-0.0	0.364	3.001	7.138	6.773	2.196	0.09	2.447	0.296009	0.097	0.318286	-17.29	-18.461
SPBC1105.02c	lys4	viable	V	0.091	-0.015	-0.0	0.364	3.001	7.138	6.773	2.196	0.034	0.004	-0.985467	0.127	0.560487	-14.662	-15.833
SPBC1105.03c	mrpl16	inviable	E	7.73	0.64	4.402	5.14	10.474	18.844	13.705	8.845	2.844	27.114	0.992031	0.188	0.033637	-10.735	-11.906
SPBC1105.04c	cbp1	viable	V	4.423	0.664	6.871	7.278	10.218	14.832	7.554	9.321	1.627	14.04	0.999969	0.008	0.002244	-41.954	-43.125
SPBC1105.05	exg1	viable	V	-0.148	-0.025	-0.0	0.364	3.001	7.138	6.773	2.196	-0.055	-1.483	0.089211	0.09	0.382879	-18.04	-19.211
SPBC1105.06	pmc4	inviable	E	4.772	0.4	4.556	5.284	10.55	18.814	13.53	8.943	1.755	16.395	0.99039	0.126	0.036468	-14.701	-15.872
SPBC1105.07c	pci2	inviable	E	6.87	0.589	2.916	3.628	8.775	16.853	13.226	7.204	2.527	32.534	0.9999	0.021	0.003792	-32.773	-33.944
SPBC1105.08	emp70	viable	V	0.042	0.007	-0.0	0.364	3.001	7.138	6.773	2.196	0.015	0.42	-0.097604	0.13	0.3546	-14.364	-15.536
SPBC1105.09	ubc15	viable	V	0.841	0.055	1.27	2.199	8.916	19.457	17.258	6.866	0.309	4.15	0.982621	0.032	0.048572	-28.493	-29.665
SPBC1105.10	rav1	viable	V	-0.041	0.002	0.0	0.998	8.219	19.551	18.552	6.015	-0.015	-0.005	-0.50983	0.052	0.474054	-23.628	-24.8
SPBC1105.11c	hht3	viable	V	0.155	0.026	0.0	0.366	3.016	7.173	6.807	2.207	0.057	1.545	0.656763	0.045	0.208646	-24.996	-26.168
SPBC1105.12	hhf3	viable	V	-0.157	0.01	0.0	0.995	8.192	19.486	18.491	5.995	-0.058	-0.018	-0.037935	0.112	0.350674	-15.873	-17.045
SPBC1105.13c	SPBC1105.13c	viable	V	-0.024	0.004	0.0	0.364	3.001	7.137	6.773	2.196	-0.009	-0.001	-0.742945	0.095	0.495618	-17.574	-18.746
SPBC1105.14	rsv2	viable	V	0.045	-0.003	0.0	0.815	6.71	15.961	15.146	4.911	0.016	0.004	-0.364886	0.067	0.38876	-21.051	-22.222
SPBC1105.15c	htd2	viable	V	3.847	0.377	6.268	6.892	11.402	18.479	11.587	10.025	1.415	10.183	0.966863	0.174	0.066897	-11.475	-12.647
SPBC1105.16c	rpr2	inviable	E	7.191	0.784	0.999	1.559	5.61	11.967	10.408	4.373	2.645	52.942	0.980165	0.358	0.05069	-4.277	-5.449
