Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4
SPBC16A3.10	ale1	viable	V	0.0	-0.186	-0.075	-0.08	-0.112
SPBC16A3.11	eso1	inviable	E	0.0	0.082	3.116	4.094	4.69
SPBC16A3.12c	SPBC16A3.12c	viable	V	0.0	0.02	-0.102	-0.045	0.016
SPBC16A3.13	meu7	viable	V	0.0	-0.122	-0.076	0.051	-0.092
SPBC16A3.15c	nda2	inviable	E	0.0	1.934	5.929	5.114	5.859
SPBC16A3.16	coa5	viable	V	0.0	0.087	0.09	0.42	0.324
SPBC16A3.17c	SPBC16A3.17c	viable	V	0.0	0.121	0.08	0.054	-0.028
SPBC16A3.18	cip1	viable	V	0.0	0.702	0.267	0.435	0.399
SPBC16A3.19	eaf7	viable	V	0.0	0.376	0.203	0.53	0.496
SPBC16C6.01c	SPBC16C6.01c	viable	V	0.0	-0.061	-0.08	0.076	-0.054
SPBC16C6.02c	vps1302	viable	V	0.0	0.057	0.11	0.147	0.317
SPBC16C6.03c	rsa1	viable	V	0.0	0.332	0.338	2.264	2.157
SPBC16C6.04	dbl6	viable	V	0.0	-0.019	0.067	-0.008	-0.101
SPBC16C6.05	tma22	viable	V	0.0	0.195	0.628	1.171	1.47
SPBC16C6.06	vps10	viable	V	0.0	-0.039	0.019	-0.029	0.051
SPBC16C6.07c	rpt1	inviable	E	0.0	3.489	6.386	6.718	7.227
SPBC16C6.08c	qcr6	viable	V	0.0	0.234	0.15	0.192	0.153
SPBC16C6.09	ogm4	viable	V	0.0	0.08	0.526	2.315	4.398
SPBC16C6.10	chp2	viable	V	0.0	-0.127	-0.226	-0.017	0.059
SPBC16C6.12c	las1	inviable	E	0.0	1.41	3.547	4.9	5.887
SPBC16C6.13c	sec27	inviable	E	0.0	0.927	5.705	7.227	5.536
SPBC16C6.14	spo2	viable	Not_determined	0.0	0.016	0.162	-0.048	0.055
SPBC16D10.01c	acl4	viable	V	0.0	0.449	1.085	2.167	2.692
SPBC16D10.02	trm11	viable	V	0.0	0.32	0.724	1.076	1.536
SPBC16D10.03	kae1	viable	V	0.0	1.428	3.425	4.474	5.905
SPBC16D10.04c	dna2	inviable	E	0.0	0.95	3.836	5.893	6.313
SPBC16D10.05	mok13	viable	V	0.0	-0.05	-0.058	-0.054	0.895
SPBC16D10.06	zrt1	viable	V	0.0	0.511	1.888	3.604	3.902
SPBC16D10.07c	sir2	viable	V	0.0	0.141	-0.232	-0.158	-0.036
SPBC16D10.08c	hsp104	viable	V	0.0	0.103	0.003	0.067	0.083
SPBC16D10.09	pcn1	inviable	E	0.0	1.568	3.552	4.617	5.439
SPBC16D10.10	tad2	inviable	E	0.0	1.263	3.128	4.932	5.745
SPBC16D10.11c	rps1801	viable	V	0.0	0.705	1.43	1.84	1.874
SPBC16E9.01c	php4	viable	V	0.0	0.168	0.103	-0.2	-0.19
SPBC16E9.02c	SPBC16E9.02c	viable	V	0.0	0.063	0.228	0.059	0.105
SPBC16E9.03c	coa1	viable	V	0.0	0.405	0.262	0.764	1.174
SPBC16E9.06c	uvi31	viable	V	0.0	-0.124	-0.314	-0.14	-0.151
SPBC16E9.07	mug100	viable	V	0.0	0.039	0.14	-0.011	-0.034
SPBC16E9.08	mcp4	viable	V	0.0	-0.117	-0.094	-0.032	-0.026
SPBC16E9.10c	rix7	inviable	E	0.0	1.903	5.269	5.716	6.766
SPBC16E9.11c	pub3	viable	V	0.0	0.053	-0.148	-0.09	-0.03
SPBC16E9.12c	pab2	viable	V	0.0	-0.053	0.01	0.147	0.512
SPBC16E9.13	ksp1	viable	V	0.0	-0.147	-0.043	0.073	0.653
SPBC16E9.14c	zrg17	viable	V	0.0	-0.077	0.058	-0.077	-0.024
SPBC16E9.15	SPBC16E9.15	viable	V	0.0	0.033	0.097	0.021	0.214
SPBC16E9.16c	lsd90	viable	V	0.0	-0.094	0.234	-0.047	0.028
SPBC16E9.17c	rem1	viable	V	0.0	0.327	0.98	0.824	-0.178
SPBC16E9.18	psd1	viable	V	0.0	0.036	0.632	0.834	0.664
SPBC16G5.02c	rbk1	viable	V	0.0	-0.1	0.052	-0.05	-0.056
SPBC16G5.03	mrz1	viable	V	0.0	0.097	-0.213	-0.246	-0.244
SPBC16G5.04	mrpl23	inviable	E	0.0	0.413	1.166	3.498	5.218
SPBC16G5.05c	scs2	viable	V	0.0	0.207	0.164	0.279	0.169
SPBC16G5.07c	SPBC16G5.07c	viable	V	0.0	0.111	0.232	-0.007	0.097
SPBC16G5.08	trp4	inviable	E	0.0	2.765	5.268	5.828	6.201
SPBC16G5.09	kex1	viable	V	0.0	0.148	0.023	0.037	-0.059
SPBC16G5.10	rrp42	inviable	E	0.0	1.592	4.138	5.608	6.163
SPBC16G5.11c	bag101	viable	V	0.0	0.16	0.035	0.085	0.182
SPBC16G5.12c	top3	inviable	E	0.0	0.173	1.942	3.943	5.122
SPBC16G5.13	ptf2	viable	V	0.0	0.016	0.088	0.118	0.053
SPBC16G5.14c	rps3	inviable	E	0.0	1.824	6.66	6.726	6.662
SPBC16G5.15c	fkh2	viable	V	0.0	0.41	1.623	3.1	3.986
SPBC16G5.16	ntu1	viable	V	0.0	0.076	0.256	0.548	0.114
SPBC16G5.17	SPBC16G5.17	viable	V	0.0	-0.08	-0.065	0.079	0.071
SPBC16G5.18	erg24	inviable	E	0.0	0.522	1.762	2.979	4.508
SPBC16G5.19	SPBC16G5.19	viable	Not_determined	0.0	-0.312	-0.251	0.012	0.306
SPBC16H5.02	pfk1	condition-dependent	E	0.0	2.883	5.115	5.638	6.342
SPBC16H5.03c	uba2	viable	V	0.0	-0.019	1.107	2.414	4.334
SPBC16H5.04	snd301	viable	V	0.0	0.099	-0.199	-0.266	-0.16
SPBC16H5.05c	cyp7	viable	V	0.0	0.098	0.081	0.129	0.051
SPBC16H5.06	rip1	viable	V	0.0	0.183	0.56	0.607	1.059
SPBC16H5.07c	ppa2	viable	V	0.0	0.432	0.24	0.736	0.872
SPBC16H5.08c	SPBC16H5.08c	viable	V	0.0	0.917	1.554	2.012	3.62
SPBC16H5.09c	omh2	viable	V	0.0	-0.513	0.042	-0.21	-0.142
SPBC16H5.10c	prp43	inviable	E	0.0	1.333	4.853	6.077	5.826
SPBC16H5.11c	skb1	viable	V	0.0	0.087	-0.437	0.112	-0.214
SPBC16H5.12c	SPBC16H5.12c	viable	V	0.0	-0.076	0.043	0.014	0.168
SPBC16H5.13	wdr7	viable	V	0.0	0.036	1.745	1.689	1.764
SPBC16H5.14c	SPBC16H5.14c	unknown	Not_determined	0.0	-0.312	0.184	1.1	2.655
SPBC16H5.15	gem8	inviable	E	0.0	0.196	1.472	3.952	5.389
SPBC1703.01c	pop4	inviable	E	0.0	1.861	3.643	5.878	6.64
SPBC1703.02	rsc9	inviable	E	0.0	0.639	2.812	3.427	5.454
SPBC1703.03c	syo2	viable	V	0.0	0.15	0.634	1.345	1.65
SPBC1703.04	mlh1	viable	V	0.0	0.023	-0.013	-0.163	-0.042
SPBC1703.05	rio2	inviable	E	0.0	2.218	5.691	6.138	6.722
SPBC1703.06	pof10	viable	V	0.0	0.058	0.008	-0.015	0.033
SPBC1703.07	acl1	viable	V	0.0	-0.101	0.104	0.171	-0.054
SPBC1703.08c	fau1	viable	V	0.0	0.12	0.081	-0.058	0.029
SPBC1703.09	SPBC1703.09	viable	V	0.0	-0.147	-0.146	-0.047	0.192
SPBC1703.10	ypt1	inviable	E	0.0	7.097	5.175	5.672	6.207
SPBC1703.11	opa3	viable	V	0.0	-0.062	-0.115	-0.095	-0.101
SPBC1703.12	ubp9	viable	V	0.0	0.499	0.398	0.792	0.472
SPBC1703.14c	top1	viable	V	0.0	0.028	0.113	0.973	0.882
SPBC1703.15c	vps33	condition-dependent	V	0.0	0.217	1.351	2.38	4.088
SPBC1706.01	tea4	viable	V	0.0	0.239	0.081	0.23	0.244
SPBC1706.03	fzo1	viable	V	0.0	-0.032	0.391	0.755	1.334
SPBC1709.01	chs2	viable	V	0.0	-0.153	0.055	-0.16	0.008
SPBC1709.02c	vrs1	inviable	E	0.0	4.652	5.369	6.263	6.196
SPBC1709.03	vps3844	viable	V	0.0	0.325	1.046	1.783	2.869
SPBC1709.04c	cyp3	viable	V	0.0	-0.089	-0.05	-0.061	0.043
SPBC1709.05	sks2	viable	V	0.0	0.844	2.455	4.092	3.752
SPBC1709.06	dus2	viable	V	0.0	0.116	0.052	0.14	0.193
SPBC1709.07	erg27	inviable	E	0.0	0.792	3.203	4.889	5.98
SPBC1709.08	cft1	inviable	E	0.0	1.391	3.816	5.175	6.295
SPBC1709.09	rrf1	viable	V	0.0	0.225	-0.02	0.145	0.149
SPBC1709.10c	atx1	viable	V	0.0	0.024	-0.111	-0.009	-0.044
SPBC1709.11c	png2	viable	V	0.0	0.283	0.407	0.356	0.329
SPBC1709.12	rid1	viable	V	0.0	0.118	-0.014	-0.086	0.056
SPBC1709.13c	set10	viable	V	0.0	0.216	0.308	0.096	0.137
SPBC1709.14	ngl1	viable	V	0.0	0.177	0.214	-0.014	0.061
SPBC1709.15c	cft2	inviable	E	0.0	1.184	3.92	5.438	6.324
SPBC1709.16c	SPBC1709.16c	viable	V	0.0	0.238	0.106	0.019	0.208
SPBC1709.17	met7	inviable	E	0.0	1.027	3.442	4.565	6.223
SPBC1709.18	tif452	viable	V	0.0	0.002	0.109	0.355	0.526
SPBC1709.19c	nfu1	unknown	Not_determined	0.0	-0.058	-0.076	-0.003	0.055
SPBC1709.20	pop8	inviable	E	0.0	1.57	3.429	5.715	6.146
SPBC1711.03	emc3	viable	V	0.0	-0.023	-0.025	0.324	0.551
SPBC1711.04	mtd1	viable	V	0.0	0.06	0.006	0.113	-0.009
SPBC1711.05	srp40	viable	V	0.0	0.124	0.448	1.474	1.811
SPBC1711.06	rpl401	viable	V	0.0	2.591	2.422	2.133	6.665
SPBC1711.07	rrb1	inviable	E	0.0	2.054	3.818	5.174	6.432
SPBC1711.08	aha1	viable	V	0.0	0.662	1.146	0.703	1.808
SPBC1711.09c	SPBC1711.09c	viable	V	0.0	-0.099	-0.122	-0.123	0.057
SPBC1711.10c	npl4	inviable	E	0.0	0.584	1.8	3.581	5.408
SPBC1711.11	atg2402	viable	V	0.0	0.075	0.194	-0.104	0.147
SPBC1711.12	ppp16	viable	V	0.0	-0.246	0.139	-0.214	0.001
SPBC1711.13	his2	viable	V	0.0	0.028	-0.025	0.032	-0.038
SPBC1711.14	rec15	viable	V	0.0	-0.067	-0.185	0.02	-0.095
SPBC1711.15c	SPBC1711.15c	viable	V	0.0	-0.229	-0.023	-0.041	-0.06
SPBC1711.17	prp16	inviable	E	0.0	1.17	2.653	4.612	6.121
SPBC1718.01	pop1	viable	V	0.0	0.559	0.578	0.727	1.419
SPBC1718.02	hop1	viable	V	0.0	0.179	-0.033	0.102	-0.035
SPBC1718.03	ker1	viable	V	0.0	0.403	0.501	2.79	3.966
SPBC1718.04	sct1	inviable	E	0.0	2.137	4.794	5.576	6.643
SPBC1718.05	trs31	inviable	E	0.0	1.043	3.636	5.456	5.573
SPBC1718.06	msp1	condition-dependent	V	0.0	0.052	0.928	1.471	1.509
SPBC1718.07c	zfs1	viable	V	0.0	-0.148	-0.005	0.06	0.403
SPBC1734.01c	esf1	inviable	E	0.0	1.519	4.685	5.932	6.396
SPBC1734.02c	cdc27	inviable	E	0.0	1.116	2.952	5.011	6.134
SPBC1734.03	fol1	inviable	E	0.0	1.263	3.362	4.953	6.032
SPBC1734.04	anp1	viable	V	0.0	0.998	3.172	6.022	6.849
SPBC1734.05c	spf31	viable	V	0.0	0.009	0.178	0.286	0.226
SPBC1734.06	rhp18	viable	V	0.0	0.203	0.142	0.266	0.139
SPBC1734.07c	trs8502	viable	V	0.0	-0.098	-0.217	-0.181	-0.106
SPBC1734.08	hse1	viable	V	0.0	2.367	1.693	0.279	1.686
SPBC1734.09	yea4	viable	V	0.0	0.338	0.421	0.033	0.054
SPBC1734.10c	ipa1	inviable	E	0.0	0.888	4.326	5.33	6.783
SPBC1734.11	mas5	condition-dependent	V	0.0	1.648	3.604	4.194	5.621
SPBC1734.12c	alg12	viable	V	0.0	0.13	0.178	1.006	1.781
SPBC1734.13	atp3	viable	V	0.0	1.17	1.826	2.6	3.275
SPBC1734.14c	suc1	inviable	E	0.0	1.057	2.931	4.596	5.464
SPBC1734.15	rsc4	viable	V	0.0	0.168	0.238	0.255	0.353
SPBC1734.16c	pst3	inviable	E	0.0	0.385	1.683	3.535	4.956
SPBC1773.01	csc3	viable	V	0.0	-0.244	-0.097	-0.079	-0.101
SPBC1773.02c	bcp1	viable	V	0.0	-0.14	-0.156	-0.178	-0.069
SPBC1773.03c	SPBC1773.03c	viable	V	0.0	0.005	-0.192	0.041	-0.124
SPBC1773.04	SPBC1773.04	viable	V	0.0	0.296	-0.069	0.234	-0.027
SPBC1773.05c	tms1	viable	V	0.0	-0.144	-0.069	-0.09	-0.072
SPBC1773.06c	adh8	viable	V	0.0	0.062	-0.007	0.069	-0.261
SPBC1773.07c	sbp1	inviable	E	0.0	2.336	4.348	5.276	5.673
SPBC1773.08c	omh4	viable	V	0.0	-0.027	-0.075	-0.005	-0.108
SPBC1773.09c	mug184	viable	V	0.0	-0.033	0.063	0.039	0.006
SPBC1773.10c	nrs1	inviable	E	0.0	3.353	5.279	6.058	6.834
SPBC1773.11c	mug89	inviable	E	0.0	3.318	5.831	5.91	6.401
SPBC1773.12	SPBC1773.12	viable	V	0.0	-0.009	0.18	0.142	0.103
SPBC1773.13	SPBC1773.13	viable	V	0.0	0.049	0.156	0.1	0.208
SPBC1773.14	arg7	viable	V	0.0	-0.063	0.044	0.054	0.026
SPBC1773.15	dal52	viable	V	0.0	0.141	-0.133	-0.16	-0.143
SPBC1773.16c	SPBC1773.16c	viable	V	0.0	-0.049	0.071	-0.081	0.047
SPBC1773.17c	gor2	viable	V	0.0	-0.12	-0.212	-0.14	0.015
SPBC1778.01c	zuo1	viable	V	0.0	0.581	1.42	2.713	5.079
SPBC1778.02	rap1	viable	V	0.0	0.149	0.378	0.409	0.401
SPBC1778.03c	SPBC1778.03c	viable	V	0.0	-0.213	-0.039	-0.034	-0.037
SPBC1778.04	spo6	viable	V	0.0	0.017	0.039	0.081	-0.118
SPBC1778.05c	lam2	viable	V	0.0	1.96	4.183	6.197	5.921
SPBC1778.06c	fim1	condition-dependent	V	0.0	0.052	0.133	0.464	0.505
SPBC1778.07	SPBC1778.07	viable	V	0.0	0.227	0.188	0.399	0.51
SPBC1778.08c	arc3	inviable	E	0.0	1.533	6.02	4.926	6.405
SPBC1778.09	SPBC1778.09	viable	V	0.0	0.001	0.059	0.137	0.06
SPBC1778.10c	pdk1	viable	V	0.0	-0.233	-0.208	0.18	0.35
SPBC17A3.01c	tim50	inviable	E	0.0	1.382	4.199	5.333	6.35
SPBC17A3.02	aim19	viable	V	0.0	0.388	0.234	0.641	0.455
SPBC17A3.03c	siw14	viable	V	0.0	0.168	-0.065	0.159	-0.029
SPBC17A3.04c	rar1	inviable	E	0.0	2.918	5.311	5.291	5.557
SPBC17A3.05c	SPBC17A3.05c	viable	V	0.0	0.102	0.316	2.069	2.391
SPBC17A3.06	SPBC17A3.06	viable	V	0.0	0.079	0.642	1.638	1.788
SPBC17A3.07	pgr1	condition-dependent	E	0.0	0.641	3.248	4.949	5.783
SPBC17A3.08	SPBC17A3.08	viable	V	0.0	-0.125	-0.06	-0.121	-0.102
SPBC17A3.09c	aim22	viable	V	0.0	-0.016	0.308	0.859	2.677
SPBC17A3.10	pas4	viable	V	0.0	0.149	0.122	-0.067	0.413
SPBC17D1.01	spp41	inviable	E	0.0	1.402	3.278	4.191	5.877
SPBC17D1.02	dph2	viable	V	0.0	0.514	1.239	0.875	2.202
SPBC17D1.03c	rrp43	inviable	E	0.0	1.504	3.4	4.532	5.6
SPBC17D1.05	rhs1	viable	V	0.0	0.014	0.123	0.094	0.278
SPBC17D1.06	dbp3	viable	V	0.0	0.066	0.117	0.244	1.315
SPBC17D1.07c	npg1	viable	V	0.0	-0.023	-0.143	-0.053	-0.076
SPBC17D11.01	nep1	viable	V	0.0	0.066	-0.168	-0.15	-0.082
SPBC17D11.02c	hrd1	viable	V	0.0	0.252	0.248	0.156	0.371
SPBC17D11.03c	pxp2	viable	V	0.0	0.164	0.366	0.235	0.35
SPBC17D11.04c	nto1	viable	V	0.0	0.324	0.342	0.352	0.677
SPBC17D11.05	tif301	inviable	E	0.0	4.463	5.966	6.358	7.441
SPBC17D11.06	spp2	inviable	E	0.0	1.908	5.056	5.833	6.825
SPBC17D11.07c	rpn2	inviable	E	0.0	2.102	5.582	5.215	7.263
SPBC17D11.08	dca7	viable	V	0.0	-0.105	-0.143	0.047	0.148
SPBC17F3.01c	rga5	viable	V	0.0	-0.057	0.12	-0.089	-0.157
SPBC17F3.02	nak1	inviable	E	0.0	2.646	3.901	5.396	6.159
SPBC17G9.02c	cdc73	viable	V	0.0	0.545	1.49	2.02	3.182
SPBC17G9.03c	krs1	inviable	E	0.0	3.654	4.772	5.475	5.21
SPBC17G9.04c	nup85	inviable	E	0.0	1.354	3.206	4.944	5.994
SPBC17G9.05	rct1	inviable	V	0.0	0.042	1.252	1.72	2.974
SPBC17G9.06c	sib3	viable	Not_determined	0.0	-0.201	0.212	-0.048	0.326
SPBC17G9.08c	cnt5	viable	V	0.0	0.207	0.193	0.248	0.247
SPBC17G9.09	tif213	viable	V	0.0	4.214	5.598	7.166	7.126
SPBC17G9.11c	pyr1	inviable	E	0.0	3.745	5.144	5.759	6.279
SPBC17G9.12c	SPBC17G9.12c	viable	V	0.0	0.034	-0.018	0.003	-0.012
SPBC17G9.13c	cup1	inviable	E	0.0	0.036	0.296	0.838	4.164
SPBC1815.01	eno101	viable	V	0.0	2.911	5.536	6.079	6.404
SPBC1826.01c	mot1	inviable	E	0.0	1.627	4.452	5.324	6.227
SPBC1861.01c	cnp3	viable	V	0.0	0.168	1.096	2.834	3.723
SPBC1861.02	abp2	viable	V	0.0	0.28	0.303	1.047	1.152
SPBC1861.03	naa35	viable	V	0.0	0.174	0.074	0.257	0.247
SPBC1861.04c	prp24	inviable	E	0.0	1.194	3.817	6.107	6.918
SPBC1861.05	SPBC1861.05	condition-dependent	V	0.0	0.077	1.012	3.545	4.929
SPBC1861.06c	mug131	viable	V	0.0	0.218	0.084	0.15	0.026
SPBC1861.07	elc1	viable	V	0.0	0.091	-0.026	-0.006	-0.111
SPBC1861.08c	lea1	inviable	E	0.0	1.405	3.909	5.399	5.684
SPBC1861.09	ppk22	viable	V	0.0	-0.036	-0.014	0.01	-0.006
SPBC18A7.01	xpa1	viable	V	0.0	0.108	0.078	0.098	0.226
SPBC18A7.02c	SPBC18A7.02c	viable	V	0.0	-0.053	0.148	0.045	0.157
SPBC18E5.02c	lcb1	inviable	E	0.0	2.042	4.734	5.706	6.179
SPBC18E5.03c	sim4	inviable	E	0.0	0.057	1.243	3.763	5.52
SPBC18E5.05c	elp5	viable	V	0.0	0.948	2.018	3.311	5.694
SPBC18E5.07	aim21	viable	V	0.0	0.031	0.14	0.182	0.028
SPBC18E5.09c	SPBC18E5.09c	viable	V	0.0	-0.111	-0.066	0.035	-0.095
SPBC18E5.10	SPBC18E5.10	viable	V	0.0	0.004	-0.016	0.114	0.049
SPBC18E5.11c	edc3	viable	V	0.0	0.23	0.419	0.472	0.913
SPBC18E5.12c	mas2	inviable	E	0.0	1.616	4.507	6.122	6.538
SPBC18H10.02	lcf1	viable	V	0.0	0.393	0.484	0.493	0.789
SPBC18H10.05	SPBC18H10.05	viable	V	0.0	-0.07	0.018	-0.06	0.011
SPBC18H10.06c	swd2	viable	V	0.0	0.013	0.311	0.779	0.871
SPBC18H10.07	wbp4	viable	V	0.0	0.086	0.043	0.897	0.927
SPBC18H10.08c	ubp4	viable	V	0.0	-0.118	0.051	-0.062	-0.069
SPBC18H10.09	SPBC18H10.09	viable	V	0.0	0.392	0.289	0.167	0.035
SPBC18H10.10c	saf4	viable	V	0.0	-0.183	-0.077	-0.161	0.082
SPBC18H10.11c	ppr2	viable	V	0.0	0.038	0.118	0.625	0.763
SPBC18H10.12c	rpl701	inviable	E	0.0	1.57	3.76	4.282	6.973
SPBC18H10.14	rps1601	condition-dependent	E	0.0	2.864	4.47	6.2	6.823
SPBC18H10.15	cdk11	viable	V	0.0	0.114	0.035	0.092	0.076
SPBC18H10.16	vhc1	viable	V	0.0	-0.014	-0.11	-0.039	-0.122
SPBC18H10.17c	mhr1	inviable	E	0.0	0.587	0.96	3.968	4.623
SPBC18H10.18c	SPBC18H10.18c	viable	V	0.0	0.03	0.07	-0.213	0.418
SPBC18H10.19	vps38	viable	V	0.0	0.455	-0.409	0.061	0.222
SPBC18H10.20c	any1	viable	V	0.0	1.498	2.621	3.878	4.66
SPBC1921.02	rad60	inviable	E	0.0	0.671	2.652	4.5	6.129
SPBC1921.03c	mex67	viable	V	0.0	0.554	1.124	1.36	2.132
SPBC1921.04c	SPBC1921.04c	viable	V	0.0	-0.121	0.165	-0.004	-0.034
SPBC1921.05	ape2	viable	V	0.0	0.149	0.035	0.141	0.012
SPBC1921.06c	pvg3	viable	V	0.0	-0.299	-0.303	-0.043	-0.11
SPBC1921.07c	sgf29	viable	V	0.0	0.062	0.342	0.325	0.477
SPBC19C2.01	cdc28	inviable	E	0.0	1.777	5.117	6.144	6.702
SPBC19C2.02	pmt1	viable	V	0.0	0.41	-0.029	0.137	1.374
SPBC19C2.03	rpc10	inviable	E	0.0	1.524	5.512	6.777	7.066
SPBC19C2.04c	ubp11	viable	V	0.0	0.151	0.173	0.211	0.292
SPBC19C2.05	pat1	inviable	E	0.0	0.468	2.261	5.217	7.393
SPBC19C2.06c	mug124	viable	V	0.0	0.031	0.09	0.034	-0.011
SPBC19C2.07	fba1	inviable	E	0.0	2.801	5.85	5.924	6.515
SPBC19C2.08	prp38	inviable	E	0.0	1.719	3.624	4.893	8.063
SPBC19C2.09	sre1	viable	V	0.0	-0.049	0.276	0.087	0.203
SPBC19C2.10	SPBC19C2.10	viable	V	0.0	0.071	-0.003	0.201	0.159
SPBC19C2.11c	mdm34	inviable	E	0.0	0.278	1.113	4.912	6.934
SPBC19C2.12	mrpl51	inviable	E	0.0	0.275	0.896	4.599	4.989
SPBC19C2.13c	ctu2	viable	V	0.0	0.301	1.0	1.246	1.921
SPBC19C2.14	smd3	viable	Not_determined	0.0	2.579	5.56	6.644	7.138
SPBC19C2.15c	phs1	inviable	E	0.0	0.38	3.206	5.131	6.016
SPBC19C7.01	mni1	viable	V	0.0	0.07	-0.155	0.122	0.109
SPBC19C7.02	ubr1	viable	V	0.0	0.859	1.945	1.902	2.508
SPBC19C7.03	cyr1	viable	V	0.0	0.429	1.605	1.81	2.769
SPBC19C7.06	prs1	inviable	E	0.0	3.075	5.94	5.594	6.082
SPBC19C7.07c	sen34	inviable	E	0.0	1.947	4.358	5.42	6.708
SPBC19C7.08c	ppm2	viable	V	0.0	0.01	0.14	1.451	0.049
SPBC19C7.09c	uve1	viable	V	0.0	0.079	-0.062	0.021	0.056
SPBC19C7.10	bqt4	viable	V	0.0	0.008	-0.202	-0.06	0.237
SPBC19C7.11	SPBC19C7.11	viable	V	0.0	0.109	-0.911	-0.726	-0.684
SPBC19C7.12c	omh1	viable	V	0.0	0.4	0.068	0.167	0.236
SPBC19F5.01c	puc1	viable	V	0.0	0.12	-0.039	0.238	0.212
SPBC19F5.02c	utp4	inviable	E	0.0	2.025	4.687	5.571	6.171
SPBC19F5.03	sac11	inviable	E	0.0	1.596	4.083	5.455	6.374
SPBC19F5.04	hom3	inviable	E	0.0	2.58	5.599	5.832	6.673
SPBC19F5.05c	ppp1	inviable	E	0.0	1.751	4.608	5.522	5.532
SPBC19F8.01c	spn7	viable	V	0.0	0.054	0.093	0.164	0.034
SPBC19F8.03c	yap18	viable	V	0.0	-0.15	0.111	0.046	-0.079
SPBC19F8.04c	lcl3	viable	V	0.0	-0.149	0.23	0.253	0.108
SPBC19F8.05	mrps26	inviable	E	0.0	0.622	0.946	3.066	6.001
SPBC19F8.06c	meu22	viable	V	0.0	0.173	-0.171	-0.113	-0.022
SPBC19F8.07	mcs6	inviable	E	0.0	0.334	1.142	3.276	4.607
SPBC19F8.08	rps401	viable	V	0.0	0.762	1.627	2.299	2.904
SPBC19G7.01c	msh2	viable	V	0.0	-0.089	0.061	0.144	0.711
SPBC19G7.02	abz2	viable	V	0.0	0.121	0.167	0.265	1.119
SPBC19G7.03c	rps3002	viable	V	0.0	0.13	-0.152	0.087	0.368
SPBC19G7.04	SPBC19G7.04	viable	V	0.0	0.227	0.133	0.079	-0.06
SPBC19G7.05c	bgs1	inviable	E	0.0	1.347	3.053	5.79	6.509
SPBC19G7.06	mbx1	viable	V	0.0	0.083	0.31	0.413	-0.064
SPBC19G7.07c	ppr3	viable	V	0.0	0.271	2.814	2.069	4.128
SPBC19G7.08c	art1	viable	V	0.0	-0.065	0.085	0.144	0.451
SPBC19G7.09	ulp1	viable	V	0.0	0.218	0.655	1.848	3.21
SPBC19G7.10c	pdc2	viable	V	0.0	0.758	1.79	3.033	3.538
SPBC19G7.13	tbf1	inviable	E	0.0	2.014	2.497	5.082	5.633
SPBC19G7.14c	cog5	inviable	E	0.0	0.991	2.042	4.707	5.613
SPBC19G7.15	nup44	inviable	E	0.0	1.524	3.659	5.289	6.577
SPBC19G7.16	iws1	viable	V	0.0	0.362	2.104	2.849	4.55
SPBC19G7.17	ssh1	viable	V	0.0	0.337	0.511	1.368	2.069
SPBC19G7.19	tom5	unknown	Not_determined	0.0	0.338	0.035	0.174	-0.063
SPBC1A4.01	apc10	inviable	E	0.0	0.045	2.447	4.548	5.716
SPBC1A4.02c	leu1	viable	V	0.0	-0.081	0.063	0.013	-0.149
SPBC1A4.03c	top2	inviable	E	0.0	0.995	4.349	5.48	6.106
SPBC1A4.04	SPBC1A4.04	viable	V	0.0	-0.296	-0.239	0.029	0.289
SPBC1A4.05	blt1	viable	V	0.0	-0.006	0.023	0.125	0.15
SPBC1A4.06c	tam41	inviable	E	0.0	0.064	0.354	2.452	5.222
SPBC1A4.07c	sof1	inviable	E	0.0	2.507	4.734	5.607	6.467
SPBC1A4.08c	cct3	inviable	E	0.0	2.561	5.659	5.801	6.832
SPBC1A4.09	pus7	viable	V	0.0	0.018	0.653	2.472	3.629
SPBC1A4.10c	med14	inviable	E	0.0	0.27	0.944	2.56	3.69
SPBC1A4.11c	SPBC1A4.11c	inviable	E	0.0	0.934	3.114	5.59	6.23
SPBC1D7.01	pfd1	viable	V	0.0	0.127	-0.003	-0.124	0.034
SPBC1D7.02c	scr1	viable	Not_determined	0.0	0.734	-0.001	0.556	0.45
SPBC1D7.04	mlo3	viable	V	0.0	0.408	1.306	2.374	3.422
SPBC1D7.05	byr2	viable	V	0.0	0.32	0.086	0.139	0.092
SPBC1E8.02	SPBC1E8.02	viable	V	0.0	-0.146	-0.034	-0.035	-0.077
SPBC1E8.03c	SPBC1E8.03c	viable	V	0.0	0.028	-0.018	-0.078	0.027
SPBC1E8.04	Tf2-10	unknown	Not_determined	0.0	0.506	0.237	0.918	0.748
SPBC20F10.01	gar1	inviable	E	0.0	1.512	5.819	5.82	6.561
SPBC20F10.02c	SPBC20F10.02c	viable	V	0.0	-0.048	-0.119	-0.019	-0.05
SPBC20F10.03	SPBC20F10.03	viable	V	0.0	-0.081	0.016	-0.116	0.012
SPBC20F10.04c	nse4	inviable	E	0.0	0.271	2.186	4.311	5.658
SPBC20F10.05	nrl1	viable	V	0.0	0.069	0.059	0.12	0.066
SPBC20F10.06	mad2	viable	V	0.0	-0.205	-0.041	0.019	0.023
