Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4
SPBC19G7.17	ssh1	viable	V	0.006	0.14	0.632	1.403	2.02
SPBC19G7.19	tom5	unknown	Not_determined	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC1A4.01	apc10	inviable	E	0.0	0.242	2.306	4.693	5.675
SPBC1A4.02c	leu1	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC1A4.03c	top2	inviable	E	0.002	1.089	4.084	5.588	5.947
SPBC1A4.04	SPBC1A4.04	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC1A4.05	blt1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC1A4.06c	tam41	inviable	E	0.0	0.002	0.307	2.488	5.159
SPBC1A4.07c	sof1	inviable	E	0.254	2.382	4.703	5.912	6.312
SPBC1A4.08c	cct3	inviable	E	0.101	2.648	5.333	6.296	6.507
SPBC1A4.09	pus7	viable	V	0.0	0.012	0.662	2.47	3.573
SPBC1A4.10c	med14	inviable	E	0.004	0.181	1.031	2.506	3.707
SPBC1A4.11c	SPBC1A4.11c	inviable	E	0.013	0.841	3.274	5.363	6.248
SPBC1D7.01	pfd1	viable	V	-0.031	-0.003	-0.0	-0.0	-0.0
SPBC1D7.02c	scr1	viable	Not_determined	0.031	0.257	0.405	0.451	0.461
SPBC1D7.04	mlo3	viable	V	0.037	0.394	1.28	2.46	3.37
SPBC1D7.05	byr2	viable	V	0.011	0.088	0.139	0.155	0.159
SPBC1E8.02	SPBC1E8.02	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC1E8.03c	SPBC1E8.03c	viable	V	0.006	0.001	0.0	0.0	0.0
SPBC1E8.04	Tf2-10	unknown	Not_determined	0.065	0.227	0.438	0.645	0.786
SPBC20F10.01	gar1	inviable	E	0.02	1.908	5.06	6.377	6.677
SPBC20F10.02c	SPBC20F10.02c	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC20F10.03	SPBC20F10.03	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC20F10.04c	nse4	inviable	E	0.003	0.358	2.108	4.333	5.57
SPBC20F10.05	nrl1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC20F10.06	mad2	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC20F10.07	ltc1	viable	V	0.005	0.0	0.0	0.0	0.0
SPBC20F10.08c	rtp1	inviable	E	0.035	1.18	3.627	5.401	6.092
SPBC20F10.10	psl1	viable	V	0.022	0.184	0.29	0.323	0.33
SPBC21.01	mis17	inviable	E	0.001	0.202	1.556	3.92	5.623
SPBC21.02	rtc5	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC21.03c	SPBC21.03c	viable	V	0.011	0.001	0.0	0.0	0.0
SPBC21.04	med8	inviable	E	0.001	0.113	0.933	2.64	4.108
SPBC21.05c	ral2	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC21.06c	cdc7	inviable	E	0.0	0.518	3.185	5.222	5.848
SPBC21.07c	ppk24	viable	V	-0.002	-0.007	-0.014	-0.021	-0.026
SPBC211.01	rsm10	inviable	E	0.0	0.049	1.335	4.008	5.465
SPBC211.02c	cwf3	inviable	E	0.03	1.026	3.316	5.096	5.829
SPBC211.03c	gea1	inviable	E	0.111	2.716	5.38	6.327	6.534
SPBC211.04c	mcm6	inviable	E	0.221	2.443	4.433	5.222	5.423
SPBC211.06	gfh1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC215.01	SPBC215.01	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC215.03c	csn1	viable	V	0.094	0.706	1.393	1.798	1.95
SPBC215.04	git11	viable	V	0.004	0.095	0.393	0.806	1.104
SPBC215.05	gpd1	viable	V	0.04	0.271	0.472	0.564	0.592
SPBC215.06c	SPBC215.06c	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC215.07c	pdp2	viable	V	0.018	0.002	0.0	0.0	0.0
SPBC215.08c	arg4	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC215.09c	erg10	inviable	E	0.123	1.667	4.039	5.637	6.274
SPBC215.10	odr1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC215.11c	SPBC215.11c	viable	V	-0.011	-0.001	-0.0	-0.0	-0.0
SPBC215.12	cwf10	inviable	E	0.022	1.895	4.928	6.182	6.467
SPBC215.13	mtl3	viable	V	-0.004	-0.0	-0.0	-0.0	-0.0
SPBC215.15	sec13	condition-dependent	Not_determined	0.323	2.914	5.031	5.847	6.054
SPBC216.01c	psy2	viable	V	0.025	0.208	0.328	0.365	0.373
SPBC216.02	num1	viable	V	0.0	0.0	0.0	0.534	6.734
SPBC216.04c	mxr2	viable	V	0.011	0.001	0.0	0.0	0.0
SPBC216.05	rad3	viable	V	0.0	0.005	0.281	0.743	0.9
SPBC216.06c	swi1	viable	V	0.005	0.325	0.793	0.98	1.022
SPBC216.07c	tor2	inviable	E	0.161	2.893	5.369	6.217	6.401
SPBC21B10.02	SPBC21B10.02	viable	V	-0.004	-0.0	-0.0	-0.0	-0.0
SPBC21B10.03c	ath1	viable	V	0.021	0.079	0.153	0.221	0.264
SPBC21B10.05c	wat1	viable	V	0.042	0.773	1.893	2.567	2.804
SPBC21B10.06c	inp2	viable	V	-0.006	-0.0	-0.0	-0.0	-0.0
SPBC21B10.07	crr1	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC21B10.08c	SPBC21B10.08c	viable	V	0.006	0.0	0.0	0.0	0.0
SPBC21B10.09	SPBC21B10.09	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC21B10.10	rps402	viable	V	0.0	0.025	0.606	2.557	4.473
SPBC21B10.12	rec6	viable	V	0.002	0.0	0.0	0.0	0.0
SPBC21B10.13c	yox1	viable	V	0.056	0.179	0.342	0.512	0.637
SPBC21B10.14	kgd4	viable	Not_determined	0.001	0.0	0.0	0.0	0.0
SPBC21B10.15	SPBC21B10.15	viable	Not_determined	0.0	0.023	0.163	0.432	0.66
SPBC21C3.01c	vps1301	viable	V	0.0	0.0	0.0	0.257	3.353
SPBC21C3.02c	dep1	viable	V	0.057	0.479	0.756	0.842	0.86
SPBC21C3.03	cqd1	viable	V	-0.008	-0.001	-0.0	-0.0	-0.0
SPBC21C3.04c	mrx14	inviable	E	0.0	0.007	1.15	3.918	4.996
SPBC21C3.05	sap62	inviable	E	0.013	1.683	4.765	6.1	6.406
SPBC21C3.06	SPBC21C3.06	viable	V	-0.014	-0.002	-0.0	-0.0	-0.0
SPBC21C3.07c	trm140	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC21C3.08c	car2	viable	V	0.089	0.288	0.557	0.838	1.046
SPBC21C3.09c	oaa1	viable	V	0.004	0.001	0.0	0.0	0.0
SPBC21C3.10c	rib7	inviable	E	0.0	0.129	1.879	4.399	5.532
SPBC21C3.11	ubx4	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC21C3.12c	SPBC21C3.12c	viable	V	0.001	0.0	0.0	0.0	0.0
SPBC21C3.13	rps1901	viable	V	0.262	2.219	4.466	5.757	6.228
SPBC21C3.14c	SPBC21C3.14c	viable	V	0.0	0.0	0.0	0.0	0.0
SPBC21C3.15c	SPBC21C3.15c	viable	V	-0.016	-0.13	-0.205	-0.229	-0.234
SPBC21C3.16c	spt4	viable	V	0.023	0.193	0.305	0.339	0.347
SPBC21C3.17c	psg1	viable	V	0.004	0.0	0.0	0.0	0.0
SPBC21C3.18	spo4	viable	V	0.005	0.001	0.0	0.0	0.0
SPBC21C3.19	rtc3	viable	V	0.001	0.0	0.0	0.0	0.0
SPBC21C3.20c	git1	viable	V	0.007	0.157	0.682	1.487	2.127
SPBC21D10.05c	ucp3	inviable	E	0.103	2.545	5.059	5.954	6.15
SPBC21D10.06c	map4	viable	Not_determined	-0.012	-0.102	-0.162	-0.18	-0.184
SPBC21D10.07	cmc2	viable	V	0.001	0.0	0.0	0.0	0.0
SPBC21D10.08c	SPBC21D10.08c	viable	V	-0.014	-0.002	-0.0	-0.0	-0.0
SPBC21D10.09c	rkr1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC21D10.11c	nfs1	viable	V	0.041	1.607	4.147	5.443	5.814
SPBC21D10.12	hob1	viable	V	0.006	0.001	0.0	0.0	0.0
SPBC21H7.02	taf10	inviable	E	0.0	0.087	1.906	5.203	6.864
SPBC21H7.03c	SPBC21H7.03c	viable	V	0.0	0.0	0.0	0.0	0.0
SPBC21H7.04	dbp7	viable	V	0.25	1.326	2.854	4.222	5.019
SPBC21H7.05	sfc6	inviable	E	0.0	0.018	0.581	2.557	4.395
SPBC21H7.06c	opi10	viable	V	-0.004	-0.035	-0.055	-0.061	-0.063
SPBC21H7.07c	his5	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC23E6.01c	cxr1	viable	V	0.015	0.124	0.195	0.217	0.222
SPBC23E6.02	rrp2	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC23E6.03c	nta1	viable	V	0.0	0.0	0.0	0.0	0.0
SPBC23E6.04c	utp10	inviable	E	0.16	2.07	4.482	5.803	6.245
SPBC23E6.05	arx1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC23E6.06c	rib3	inviable	E	0.181	2.306	4.72	5.904	6.264
SPBC23E6.07c	rfc1	inviable	E	0.021	0.715	2.762	4.9	6.037
SPBC23E6.08	rgp1	viable	V	0.007	0.217	1.067	2.4	3.429
SPBC23E6.09	ssn6	condition-dependent	V	0.008	0.329	1.165	1.867	2.17
SPBC23E6.10c	mri1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC23G7.04c	nif1	viable	V	0.011	0.096	0.152	0.169	0.173
SPBC23G7.05	sui1	inviable	E	0.117	2.647	5.16	6.045	6.238
SPBC23G7.06c	nvj2	viable	V	0.012	0.099	0.156	0.174	0.178
SPBC23G7.07c	cms1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC23G7.08c	rga7	viable	V	0.0	0.052	0.602	1.73	2.555
SPBC23G7.10c	SPBC23G7.10c	viable	V	-0.012	-0.097	-0.154	-0.171	-0.175
SPBC23G7.12c	rpt6	condition-dependent	V	0.0	0.037	1.756	4.387	5.261
SPBC23G7.13c	SPBC23G7.13c	viable	V	-0.011	-0.093	-0.147	-0.164	-0.167
SPBC23G7.14	SPBC23G7.14	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC23G7.15c	rpp202	viable	V	0.041	0.34	0.537	0.598	0.611
SPBC23G7.16	ctr6	viable	V	0.003	0.685	2.144	2.811	2.966
SPBC244.01c	sid4	inviable	E	0.0	0.293	2.471	4.791	5.701
SPBC244.02c	utp6	inviable	E	0.04	1.901	4.337	5.275	5.484
SPBC24C6.02	spb4	inviable	E	0.428	3.589	5.659	6.304	6.441
SPBC24C6.03	SPBC24C6.03	inviable	E	0.0	0.012	0.505	2.55	4.684
SPBC24C6.04	put2	viable	V	0.058	0.354	0.907	1.566	2.063
SPBC24C6.05	sec28	viable	V	0.0	0.043	0.983	2.064	2.391
SPBC24C6.06	gpa1	viable	V	-0.017	-0.142	-0.224	-0.25	-0.255
SPBC24C6.07	cdc14	inviable	E	0.0	0.509	3.327	5.195	5.674
SPBC24C6.08c	bhd1	viable	V	0.024	0.076	0.145	0.218	0.271
SPBC24C6.09c	SPBC24C6.09c	viable	V	0.002	0.0	0.0	0.0	0.0
SPBC24C6.10c	dip1	viable	V	-0.022	-0.188	-0.296	-0.33	-0.337
SPBC24C6.13	coa6	viable	Not_determined	0.0	0.045	0.286	0.443	0.484
SPBC25B2.01	hbs1	viable	V	0.013	0.002	0.0	0.0	0.0
SPBC25B2.02c	mam1	viable	V	0.002	0.346	1.078	1.412	1.489
SPBC25B2.03	SPBC25B2.03	viable	V	-0.0	-0.004	-0.006	-0.007	-0.007
SPBC25B2.04c	mtg1	viable	V	0.045	0.158	0.305	0.448	0.544
SPBC25B2.05	mis3	inviable	E	0.219	2.669	4.937	5.838	6.067
SPBC25B2.06c	btb2	viable	V	0.0	0.007	0.099	0.345	0.572
SPBC25B2.07c	mmb1	viable	V	-0.004	-0.0	-0.0	-0.0	-0.0
SPBC25B2.08	SPBC25B2.08	viable	V	0.002	0.0	0.0	0.0	0.0
SPBC25B2.09c	msr1	inviable	E	0.161	2.969	5.543	6.428	6.62
SPBC25B2.10	SPBC25B2.10	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC25B2.11	pof2	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC25D12.02c	dnt1	viable	V	0.002	0.092	0.529	1.296	1.928
SPBC25D12.03c	mcm7	inviable	E	0.151	2.091	4.539	5.848	6.275
SPBC25D12.04	suc22	inviable	E	0.093	2.223	4.996	6.279	6.63
SPBC25D12.05	trm1	viable	V	0.03	0.251	0.396	0.441	0.45
SPBC25D12.06	mrh5	viable	V	0.012	0.126	0.371	0.646	0.826
SPBC25H2.02	trs1	inviable	E	0.179	2.922	5.31	6.118	6.293
SPBC25H2.03	vac14	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC25H2.04c	tim22	inviable	E	0.001	0.53	3.15	5.477	6.335
SPBC25H2.05	egd2	viable	V	0.014	0.121	0.191	0.212	0.217
SPBC25H2.06c	hrf1	inviable	E	0.105	2.335	4.922	6.005	6.279
SPBC25H2.07	tif11	inviable	E	0.404	3.942	6.418	7.204	7.371
SPBC25H2.08c	mrs2	viable	V	0.021	0.177	0.279	0.311	0.318
SPBC25H2.09	mic19	viable	V	0.013	0.112	0.177	0.197	0.201
SPBC25H2.10c	tan1	viable	V	0.004	0.0	0.0	0.0	0.0
SPBC25H2.11c	spt7	viable	V	0.0	0.0	0.17	1.795	3.683
SPBC25H2.12c	cct7	inviable	E	0.407	3.414	5.383	5.997	6.127
SPBC25H2.13c	cdc20	inviable	E	0.106	2.636	5.247	6.178	6.382
SPBC25H2.14	mug16	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC25H2.15	tsr401	viable	V	0.175	2.374	5.657	7.792	8.618
SPBC25H2.16c	gga22	viable	V	0.026	0.097	0.189	0.274	0.329
SPBC25H2.18	cox20	viable	Not_determined	0.027	0.086	0.164	0.246	0.306
SPBC26H8.01	thi2	viable	V	0.003	0.009	0.018	0.026	0.031
SPBC26H8.02c	sec9	inviable	E	0.0	0.39	2.485	3.912	4.293
SPBC26H8.03	cho2	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC26H8.04c	iml1	viable	V	0.009	0.46	2.059	3.858	4.836
SPBC26H8.06	grx4	condition-dependent	E	0.153	1.215	3.034	4.755	5.753
SPBC26H8.07c	nda3	inviable	E	0.06	2.377	5.221	6.293	6.53
SPBC26H8.08c	grn1	viable	V	0.281	1.68	3.631	5.252	6.116
SPBC26H8.09c	snf59	viable	V	0.01	0.066	0.118	0.143	0.152
SPBC26H8.10	dis3	inviable	E	0.036	1.395	4.005	5.604	6.137
SPBC26H8.11c	the4	viable	V	0.005	0.017	0.032	0.047	0.059
SPBC26H8.14c	cox17	viable	V	0.072	0.289	0.561	0.797	0.937
SPBC26H8.16	sdh8	viable	Not_determined	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC27.01c	pga2	inviable	E	0.06	2.137	4.587	5.498	5.699
SPBC27.03	meu25	viable	V	-0.008	-0.001	-0.0	-0.0	-0.0
SPBC27.04	uds1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC27.05	SPBC27.05	unknown	Not_determined	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC27.06c	mgr2	viable	V	0.002	0.818	2.986	4.06	4.315
SPBC27.08c	sua1	viable	V	0.052	0.166	0.317	0.475	0.591
SPBC27B12.01c	mmm1	inviable	E	0.01	0.62	2.684	4.809	5.866
SPBC27B12.02	mis19	inviable	E	0.0	0.0	0.002	0.928	4.371
SPBC27B12.03c	erg32	viable	V	0.022	0.071	0.135	0.202	0.251
SPBC27B12.04c	csc2	viable	V	0.005	0.0	0.0	0.0	0.0
SPBC27B12.05	crt10	viable	V	0.002	0.006	0.012	0.018	0.023
SPBC27B12.06	gpi13	inviable	E	0.013	0.833	3.144	5.021	5.78
SPBC27B12.07	SPBC27B12.07	viable	V	0.014	0.115	0.181	0.201	0.206
SPBC27B12.08	sip1	viable	V	0.362	1.48	3.024	4.523	5.508
SPBC27B12.09c	flx1	viable	V	0.007	0.247	1.267	2.962	4.339
SPBC27B12.10c	tom7	viable	V	0.044	0.139	0.265	0.396	0.493
SPBC27B12.11c	pho7	viable	V	0.069	0.568	0.903	1.011	1.034
SPBC27B12.13	tom40	inviable	E	0.194	1.544	3.507	5.026	5.756
SPBC27B12.14	cbp4	viable	Not_determined	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC28E12.01c	apc13	inviable	E	0.008	1.503	4.59	5.982	6.305
SPBC28E12.02	SPBC28E12.02	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC28E12.03	rga4	viable	V	0.013	0.106	0.167	0.186	0.19
SPBC28E12.04	cbp7	viable	V	0.0	0.007	0.229	0.525	0.619
SPBC28E12.05	esf2	inviable	E	0.014	1.466	5.114	7.412	8.135
SPBC28E12.06c	lvs1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC28F2.02	mep33	viable	V	0.001	0.0	0.0	0.0	0.0
SPBC28F2.05c	SPBC28F2.05c	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC28F2.06c	mdm12	inviable	E	0.0	0.419	2.782	4.821	5.517
SPBC28F2.07	sfr1	viable	V	0.018	0.057	0.109	0.163	0.203
SPBC28F2.08c	hrd3	viable	V	0.004	0.0	0.0	0.0	0.0
SPBC28F2.10c	ngg1	viable	V	0.0	0.023	0.365	1.309	2.188
SPBC28F2.11	hmo1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC28F2.12	rpb1	inviable	E	0.21	2.376	4.936	6.304	6.757
SPBC29A10.01	ccr1	viable	V	0.018	0.645	1.676	2.225	2.389
SPBC29A10.02	spo5	viable	V	-0.01	-0.001	-0.0	-0.0	-0.0
SPBC29A10.03c	pcf1	viable	V	0.031	0.097	0.185	0.277	0.345
SPBC29A10.04	psm1	inviable	E	0.007	1.003	3.747	5.551	6.13
SPBC29A10.05	exo1	viable	V	0.014	0.108	0.309	0.563	0.757
SPBC29A10.06c	ely5	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC29A10.07	pom152	viable	V	0.0	0.049	0.342	0.542	0.593
SPBC29A10.08	gas2	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC29A10.09c	tri1	viable	V	-0.002	-0.014	-0.023	-0.025	-0.026
SPBC29A10.10c	dbl8	viable	V	0.0	0.0	0.0	0.231	1.918
SPBC29A10.11c	muk1	viable	V	0.001	0.004	0.007	0.01	0.012
SPBC29A10.12	oxs1	viable	V	0.023	0.0	0.0	0.0	0.0
SPBC29A10.13	atp7	viable	V	0.129	1.081	1.704	1.899	1.94
SPBC29A10.14	rec8	viable	V	0.0	0.453	2.069	2.965	3.185
SPBC29A10.16c	cyb502	viable	V	0.001	0.213	1.538	3.574	4.87
SPBC29A10.17	lam1	viable	Not_determined	0.157	2.313	4.907	6.193	6.582
SPBC29A3.01	ccc2	viable	V	-0.0	-0.002	-0.004	-0.004	-0.004
SPBC29A3.02c	his7	viable	V	0.001	0.0	0.0	0.0	0.0
SPBC29A3.03c	gid2	viable	V	-0.014	-0.107	-0.177	-0.202	-0.209
SPBC29A3.04	rpl8	inviable	E	0.397	3.331	5.252	5.851	5.978
SPBC29A3.05	vps71	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC29A3.06	utp18	inviable	E	0.086	2.304	4.66	5.508	5.694
SPBC29A3.07c	sap14	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC29A3.08	pof4	viable	V	0.004	0.0	0.0	0.0	0.0
SPBC29A3.09c	gcn20	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC29A3.11c	ort1	viable	V	0.007	0.0	0.0	0.0	0.0
SPBC29A3.12	rps902	viable	V	0.295	1.12	2.172	3.134	3.735
SPBC29A3.13	pdp1	viable	V	-0.014	-0.121	-0.19	-0.212	-0.217
SPBC29A3.14c	trt1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC29A3.15c	rsm23	inviable	E	0.0	0.017	1.288	4.095	5.308
SPBC29A3.16	rrs1	inviable	E	0.266	1.482	3.324	5.069	6.135
SPBC29A3.18	cyt1	viable	V	0.04	0.253	0.662	1.153	1.524
SPBC29A3.21	SPBC29A3.21	viable	V	-0.012	-0.104	-0.164	-0.183	-0.187
SPBC29B5.01	atf1	viable	V	0.158	1.205	2.096	2.478	2.587
SPBC29B5.02c	isp4	viable	V	0.002	0.0	0.0	0.0	0.0
SPBC29B5.04c	app1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC2A9.02	SPBC2A9.02	viable	V	0.01	0.001	0.0	0.0	0.0
SPBC2A9.03	SPBC2A9.03	viable	V	0.038	0.122	0.234	0.349	0.433
SPBC2A9.04c	san1	viable	V	0.002	0.0	0.0	0.0	0.0
SPBC2A9.05c	tvp23	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC2A9.06c	nus1	condition-dependent	V	0.002	1.076	4.114	5.656	6.025
SPBC2A9.07c	hpz1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC2A9.08c	sec22	inviable	E	0.242	1.428	3.238	4.921	5.923
SPBC2A9.09	plp2	inviable	E	0.002	0.169	1.075	2.421	3.292
SPBC2A9.10	bmc1	viable	E	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC2A9.11c	iss9	viable	V	-0.004	-0.0	-0.0	-0.0	-0.0
SPBC2A9.12	orc6	inviable	E	0.05	0.683	2.313	4.357	5.792
SPBC2A9.13	SPBC2A9.13	viable	V	-0.017	-0.145	-0.229	-0.255	-0.261
SPBC2A9.14	SPBC2A9.14	viable	Not_determined	-0.001	-0.006	-0.01	-0.011	-0.011
SPBC2D10.03c	ess1	viable	V	0.018	0.089	0.17	0.226	0.252
SPBC2D10.04	aly2	viable	V	0.019	0.16	0.255	0.285	0.292
SPBC2D10.05	exg3	viable	V	0.001	0.0	0.0	0.0	0.0
SPBC2D10.06	rep1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC2D10.07c	mmp1	viable	V	0.0	0.0	0.031	0.535	1.32
SPBC2D10.08c	yml6	inviable	E	0.0	0.083	1.469	3.875	5.118
SPBC2D10.09	snr1	viable	V	0.016	0.134	0.211	0.235	0.24
SPBC2D10.10c	fib1	viable	V	0.072	2.413	5.121	6.121	6.342
SPBC2D10.11c	nap2	condition-dependent	V	0.004	0.001	0.0	0.0	0.0
SPBC2D10.12	rhp23	viable	V	0.025	0.081	0.154	0.231	0.288
SPBC2D10.13	est1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC2D10.14c	myo51	viable	V	-0.001	-0.007	-0.011	-0.012	-0.012
SPBC2D10.15c	pth1	viable	V	0.004	0.0	0.0	0.0	0.0
SPBC2D10.16	mhf1	viable	V	0.0	0.001	0.435	1.935	2.655
SPBC2D10.17	clr1	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC2D10.18	coq8	condition-dependent	V	0.053	0.251	0.575	0.942	1.216
SPBC2D10.19c	alb1	viable	V	0.003	0.025	0.039	0.044	0.044
SPBC2D10.20	ubc1	viable	V	0.0	0.117	0.7	1.071	1.166
SPBC2F12.02c	mrpl7	inviable	E	0.0	0.09	1.577	3.962	5.096
SPBC2F12.03c	esl1	viable	V	0.028	0.089	0.171	0.255	0.318
SPBC2F12.04	rpl1701	viable	V	0.296	1.849	3.698	4.945	5.49
SPBC2F12.05c	osh2	viable	V	0.002	0.006	0.011	0.016	0.021
SPBC2F12.08c	ceg1	inviable	E	0.008	0.515	2.387	4.437	5.499
SPBC2F12.10	mrpl35	inviable	E	0.001	0.141	1.219	3.408	5.2
SPBC2F12.11c	rep2	viable	V	0.032	0.134	0.26	0.363	0.421
SPBC2F12.12c	cay1	viable	V	0.001	0.085	0.658	1.81	2.793
SPBC2F12.13	klp5	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC2F12.14c	gua1	inviable	E	0.417	3.586	5.684	6.34	6.479
SPBC2F12.15c	pfa3	viable	V	-0.015	-0.105	-0.181	-0.213	-0.222
SPBC2G2.01c	liz1	viable	V	0.013	0.19	0.692	1.4	1.953
SPBC2G2.02	syj1	viable	V	0.021	0.174	0.274	0.305	0.311
SPBC2G2.03c	sbh1	viable	V	-0.008	-0.001	-0.0	-0.0	-0.0
SPBC2G2.04c	mmf1	inviable	E	0.0	0.0	0.175	1.833	4.048
SPBC2G2.05	rpl1603	viable	V	0.054	0.455	0.718	0.8	0.817
SPBC2G2.06c	apl1	viable	V	0.001	0.0	0.0	0.0	0.0
SPBC2G2.07c	mug178	viable	V	0.046	0.306	0.536	0.644	0.678
SPBC2G2.08	ade9	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC2G2.09c	crs1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC2G2.11	myr1	inviable	E	0.348	2.878	4.981	5.833	6.06
SPBC2G2.12	hrs1	inviable	E	0.217	2.99	5.243	5.99	6.15
SPBC2G2.13c	dcd1	viable	V	0.017	0.179	0.579	1.113	1.525
SPBC2G2.14	csi1	viable	V	0.0	0.0	0.18	0.782	1.047
SPBC2G2.15c	mrm2	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC2G2.16	mpi1	inviable	E	0.156	1.794	4.259	5.982	6.707
SPBC2G2.17c	psu2	viable	V	0.055	0.461	0.728	0.811	0.828
SPBC2G5.01	SPBC2G5.01	viable	V	0.011	0.091	0.144	0.16	0.163
SPBC2G5.02c	ckb2	viable	V	0.034	0.119	0.236	0.361	0.454
SPBC2G5.03	ctu1	viable	V	0.05	0.43	1.204	2.076	2.664
SPBC2G5.04c	erv41	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC2G5.05	tkt1	inviable	E	0.006	1.417	4.597	6.077	6.423
SPBC2G5.06c	hmt2	condition-dependent	V	0.061	0.335	0.771	1.213	1.502
SPBC30B4.01c	wsc1	viable	V	0.003	0.021	0.035	0.04	0.041
SPBC30B4.02c	sqs1	viable	V	-0.005	-0.0	-0.0	-0.0	-0.0
SPBC30B4.03c	ldb1	viable	V	0.0	0.013	0.164	0.3	0.338
SPBC30B4.04c	sol1	viable	V	0.003	0.531	1.57	2.03	2.136
SPBC30B4.05	kap109	inviable	E	0.014	1.667	4.605	5.86	6.147
SPBC30B4.06c	ips1	viable	V	0.022	0.07	0.135	0.201	0.251
SPBC30B4.07c	tfb4	inviable	E	0.001	0.439	2.742	4.988	5.888
SPBC30B4.08	eri1	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC30B4.09	SPBC30B4.09	viable	Not_determined	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC30D10.03c	isn1	viable	V	0.019	0.156	0.245	0.273	0.279
SPBC30D10.04	swi3	viable	V	0.088	0.278	0.53	0.794	0.989
SPBC30D10.05c	nre1	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC30D10.07c	bpl1	inviable	E	0.0	0.003	0.349	2.395	4.766
SPBC30D10.08	mgm101	inviable	E	0.0	0.0	0.008	0.726	2.362
SPBC30D10.09c	hva22	viable	V	0.002	0.008	0.018	0.028	0.036
