gene_systematic_id	gene_name	type	evidence	qualifier	extension	reference	taxon	date
SPAC823.08c	rrp3	RNA	expression microarray evidence	decreased	during(GO:0034605)	PMID:12529438	4896	2021-11-30
SPAC823.08c	rrp3	RNA	expression microarray evidence	decreased	during(GO:0071470)	PMID:12529438	4896	2021-11-30
SPAC823.08c	rrp3	RNA	expression microarray evidence	decreased	in presence of(CHEBI:50292)	PMID:12529438	4896	2021-11-30
SPAC823.08c	rrp3	RNA	expression microarray evidence	decreased	in presence of(CHEBI:25255)	PMID:12529438	4896	2021-11-30
SPAC823.08c	rrp3	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC823.08c	rrp3	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC823.08c	rrp3	RNA	RNA-sequencing evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC823.08c	rrp3	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC823.09c		protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC823.10c	hem25	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC823.10c	hem25	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC823.10c	hem25	RNA	expression microarray evidence	increased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC823.11	sgp1	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC823.11	sgp1	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC823.11	sgp1	RNA	expression microarray evidence	increased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC823.12	vps11	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC823.12	vps11	RNA	expression microarray evidence	increased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC823.13c	she9	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC823.14	ptf1	RNA	RNA-sequencing evidence	increased	during(GO:0016036)	PMID:36794724	4896	2023-08-11
SPAC823.15	ppa1	RNA	expression microarray evidence	increased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC823.16c	atg1802	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC823.16c	atg1802	protein	high throughput evidence used in manual assertion	increased	during(GO:0007135)	PMID:39367033	4896	2024-11-01
SPAC823.16c	atg1802	RNA	experimental evidence	increased	during(GO:0051321)	PMID:16303567	4896	2010-01-03
SPAC823.16c	atg1802	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC824.02	bst1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC824.02	bst1	RNA	RNA-sequencing evidence	decreased	during(GO:0006970)	PMID:33313903	4896	2021-01-11
SPAC824.02	bst1	RNA	expression microarray evidence	increased	in presence of(CHEBI:47600)	PMID:22840777	4896	2012-10-18
SPAC824.03c		RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC824.04	swd22	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC824.05	vps16	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC824.06	tim14	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC824.07	glo2	protein	high throughput evidence used in manual assertion	increased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPAC824.07	glo2	RNA	northern assay evidence used in manual assertion	increased	during(GO:0070301)	PMID:16141205	4896	2015-01-25
SPAC824.07	glo2	RNA	northern assay evidence used in manual assertion	increased	during(GO:0034605)	PMID:16141205	4896	2015-01-25
SPAC824.07	glo2	RNA	northern assay evidence used in manual assertion	increased	during(GO:0036227)	PMID:16141205	4896	2015-01-25
SPAC824.07	glo2	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC824.07	glo2	RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPAC824.07	glo2	RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC824.08	gda1	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC869.01		RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.02c	yhb1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC869.02c	yhb1	protein	Western blot evidence	increased	during(GO:0071500)	PMID:22840777	4896	2018-02-23
SPAC869.02c	yhb1	protein	Western blot evidence	unchanged	during(GO:0036227)	PMID:22840777	4896	2018-02-23
SPAC869.02c	yhb1	protein	Western blot evidence	present	during(GO:0072690)	PMID:22840777	4896	2018-02-23
SPAC869.02c	yhb1	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC869.02c	yhb1	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:22235339	4896	2015-09-16
SPAC869.02c	yhb1	RNA	expression microarray evidence	decreased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPAC869.02c	yhb1	RNA	quantitative PCR	increased	during(GO:0071500)	PMID:22840777	4896	2018-02-23
SPAC869.02c	yhb1	RNA	expression microarray evidence	increased	during(GO:0034599)	PMID:12529438	4896	2021-11-30
SPAC869.02c	yhb1	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.02c	yhb1	RNA	expression microarray evidence	increased	in presence of(CHEBI:17634)	PMID:34460892	4896	2021-09-22
SPAC869.03c		protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC869.03c		RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.04		protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC869.04		RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.05c	sul2	ribosomal density	ribosome profiling evidence	decreased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPAC869.05c	sul2	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.05c	sul2	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC869.05c	sul2	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPAC869.05c	sul2	RNA	expression microarray evidence	increased	in presence of(CHEBI:50292)	PMID:12529438	4896	2021-11-30
SPAC869.05c	sul2	RNA	RNA-sequencing evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC869.06c	hry1	protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC869.06c	hry1	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.07c	mel1	protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC869.07c	mel1	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.07c	mel1	RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPAC869.07c	mel1	RNA	RNA-sequencing evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC869.08	pcm2	protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC869.08	pcm2	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.09		protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC869.09		RNA	expression microarray evidence	increased	during(GO:0034599)	PMID:12529438	4896	2021-11-30
SPAC869.09		RNA	expression microarray evidence	increased	during(GO:0034605)	PMID:12529438	4896	2021-11-30
SPAC869.09		RNA	expression microarray evidence	increased	during(GO:0071470)	PMID:12529438	4896	2021-11-30
SPAC869.09		RNA	expression microarray evidence	increased	in presence of(CHEBI:50292)	PMID:12529438	4896	2021-11-30
SPAC869.09		RNA	expression microarray evidence	increased	in presence of(CHEBI:25255)	PMID:12529438	4896	2021-11-30
SPAC869.09		RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.09		RNA	expression microarray evidence	increased	during(GO:0035874)	PMID:21828039	4896	2024-07-01
SPAC869.10c	put4	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC869.10c	put4	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC869.10c	put4	RNA	northern assay evidence used in manual assertion	decreased	during(GO:0072752)	PMID:15466417	4896	2014-06-09
SPAC869.10c	put4	RNA	expression microarray evidence	decreased	in presence of(CHEBI:29016)	PMID:32896087	4896	2020-12-09
SPAC869.10c	put4	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPAC869.10c	put4	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:28938)	PMID:38780300	4896	2024-09-18
SPAC869.10c	put4	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:171741)	PMID:38780300	4896	2024-09-18
SPAC869.10c	put4	RNA	northern assay evidence used in manual assertion	increased	during(GO:0006995)	PMID:15466417	4896	2014-06-09
SPAC869.10c	put4	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.11	cat1	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC869.11	cat1	RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPAC869.11	cat1	RNA	RNA-sequencing evidence	increased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPAC890.03	ppk16	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC890.05	pxr1	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC890.05	pxr1	RNA	expression microarray evidence	decreased	during(GO:0034599)	PMID:12529438	4896	2021-11-30
SPAC890.05	pxr1	RNA	expression microarray evidence	decreased	during(GO:0034605)	PMID:12529438	4896	2021-11-30
SPAC890.05	pxr1	RNA	expression microarray evidence	decreased	during(GO:0071470)	PMID:12529438	4896	2021-11-30
SPAC890.05	pxr1	RNA	expression microarray evidence	decreased	in presence of(CHEBI:50292)	PMID:12529438	4896	2021-11-30
SPAC890.05	pxr1	RNA	expression microarray evidence	decreased	in presence of(CHEBI:25255)	PMID:12529438	4896	2021-11-30
SPAC890.05	pxr1	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC890.05	pxr1	RNA	RNA-sequencing evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC890.05	pxr1	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC890.05	pxr1	RNA	RNA-sequencing evidence	decreased	during(GO:0006974)	PMID:33313903	4896	2021-01-11
SPAC890.06	nup155	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC890.06	nup155	ribosomal density	ribosome profiling evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC890.07c	rmt1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPAC890.07c	rmt1	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC890.08	rpl31	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC890.08	rpl31	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPAC890.08	rpl31	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC890.08	rpl31	ribosomal density	ribosome profiling evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC890.08	rpl31	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC890.08	rpl31	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPAC890.08	rpl31	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:9168)	PMID:38269097	4896	2024-03-27
SPAC8C9.03	cgs1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC8C9.03	cgs1	protein	western blot evidence used in manual assertion	increased	during(GO:0071277)	PMID:27756188	4896	2017-01-09
SPAC8C9.03	cgs1	RNA	expression microarray evidence	increased	during(GO:0034599)	PMID:12529438	4896	2021-11-30
SPAC8C9.03	cgs1	RNA	expression microarray evidence	increased	during(GO:0034605)	PMID:12529438	4896	2021-11-30
SPAC8C9.03	cgs1	RNA	expression microarray evidence	increased	during(GO:0071470)	PMID:12529438	4896	2021-11-30
SPAC8C9.03	cgs1	RNA	expression microarray evidence	increased	in presence of(CHEBI:50292)	PMID:12529438	4896	2021-11-30
SPAC8C9.03	cgs1	RNA	expression microarray evidence	increased	in presence of(CHEBI:25255)	PMID:12529438	4896	2021-11-30
SPAC8C9.03	cgs1	RNA	expression microarray evidence	increased	during(GO:0016036)	PMID:23231582	4896	2021-02-03
SPAC8C9.03	cgs1	RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPAC8C9.03	cgs1	RNA	RNA-sequencing evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC8C9.03	cgs1	RNA	RNA-sequencing evidence	increased	during(GO:0042542)	PMID:33313903	4896	2021-01-11
SPAC8C9.03	cgs1	RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC8C9.03	cgs1	RNA	RNA-sequencing evidence	increased	during(GO:0006974)	PMID:33313903	4896	2021-01-11
SPAC8C9.03	cgs1	RNA	RNA-sequencing evidence	increased	during(GO:0006970)	PMID:33313903	4896	2021-01-11
SPAC8C9.03	cgs1	RNA	Northern assay evidence	increased	during(GO:0042149)	PMID:15189983	4896	2022-11-09
SPAC8C9.06c	ppr4	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC8C9.06c	ppr4	ribosomal density	ribosome profiling evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC8C9.06c	ppr4	RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC8C9.07	fyv7	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC8C9.07	fyv7	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC8C9.08	rps5	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC8C9.08	rps5	ribosomal density	ribosome profiling evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPAC8C9.08	rps5	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC8C9.08	rps5	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:9168)	PMID:38269097	4896	2024-03-27
SPAC8C9.10c	rrp14	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC8C9.10c	rrp14	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC8C9.10c	rrp14	RNA	RNA-sequencing evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC8C9.11	fra2	RNA	RNA protection assay evidence	unchanged	during(GO:0010106)	PMID:24897379	4896	2016-08-24
SPAC8C9.11	fra2	RNA	RNA protection assay evidence	present	during(GO:0072690)	PMID:24897379	4896	2016-08-24
SPAC8C9.12c	mrs3	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC8C9.14	prr1	ribosomal density	ribosome profiling evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPAC8C9.16c	oxr1	protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC8C9.16c	oxr1	protein	high throughput evidence used in manual assertion	increased	during(GO:0007135)	PMID:39367033	4896	2024-11-01
SPAC8C9.16c	oxr1	RNA	expression microarray evidence	increased	in presence of(CHEBI:47600)	PMID:22840777	4896	2012-10-18
SPAC8C9.17c	spc34	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPAC8C9.17c	spc34	protein	high throughput evidence used in manual assertion	increased	during(GO:0007135)	PMID:39367033	4896	2024-11-01
SPAC8C9.17c	spc34	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC8E11.01c	inv2	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC8E11.02c	rad24	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC8E11.02c	rad24	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPAC8E11.02c	rad24	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC8E11.03c	dmc1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007135)	PMID:39367033	4896	2024-11-01
SPAC8E11.03c	dmc1	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPAC8E11.03c	dmc1	RNA	experimental evidence	increased	during(GO:0051321)		4896	
SPAC8E11.05c		RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPAC8E11.07c	alp31	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPAC8E11.08c		protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
