Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPBC23E6.05	arx1	viable	V	0.0	0.285	0.018	0.235	0.405	0.252	0.264
SPBC23E6.06c	rib3	inviable	E	0.0	2.149	4.1	4.31	4.491	4.337	4.714
SPBC23E6.07c	rfc1	inviable	E	0.0	0.463	1.872	3.323	3.952	3.997	4.008
SPBC23E6.08	rgp1	viable	V	0.0	0.359	0.55	1.789	2.967	3.788	3.503
SPBC23E6.09	ssn6	condition-dependent	V	0.0	0.664	1.374	2.247	2.65	3.049	2.782
SPBC23E6.10c	mri1	viable	V	0.0	0.484	0.416	-0.251	0.851	0.549	1.338
SPBC23G7.04c	nif1	viable	V	0.0	0.424	0.911	1.973	1.891	1.299	1.208
SPBC23G7.05	sui1	inviable	E	0.0	2.15	3.866	4.219	4.737	4.738	4.547
SPBC23G7.06c	nvj2	viable	V	0.0	0.678	0.804	1.014	0.878	0.903	1.005
SPBC23G7.07c	cms1	viable	V	0.0	0.486	0.919	0.464	1.274	0.613	0.77
SPBC23G7.08c	rga7	viable	V	0.0	0.078	0.495	1.701	2.343	2.949	3.496
SPBC23G7.10c	SPBC23G7.10c	viable	V	0.0	-0.314	-0.179	-0.166	-0.424	-0.245	-0.269
SPBC23G7.11	mag2	viable	V	0.0	0.967	1.312	1.285	2.785	0.881	1.921
SPBC23G7.12c	rpt6	condition-dependent	V	0.0	1.295	1.315	1.265	1.626	1.64	1.446
SPBC23G7.13c	SPBC23G7.13c	viable	V	0.0	-0.317	-0.644	-0.5	-0.659	-0.625	-0.841
SPBC23G7.14	SPBC23G7.14	viable	V	0.0	-0.574	-0.632	-0.232	-0.333	-0.672	-0.518
SPBC23G7.15c	rpp202	viable	V	0.0	-0.131	0.292	-0.201	0.449	-0.093	0.158
SPBC23G7.16	ctr6	viable	V	0.0	1.452	1.259	1.408	1.617	1.819	2.018
SPBC244.01c	sid4	inviable	E	0.0	0.314	2.369	4.279	4.103	4.501	4.77
SPBC244.02c	utp6	inviable	E	0.0	1.844	2.882	3.337	3.598	3.906	3.941
SPBC24C6.02	spb4	inviable	E	0.0	2.567	4.481	4.407	4.494	4.679	4.516
SPBC24C6.03	SPBC24C6.03	inviable	E	0.0	0.21	0.507	2.731	2.933	4.237	3.53
SPBC24C6.04	put2	viable	V	0.0	0.332	0.9	1.57	2.126	2.852	2.772
SPBC24C6.05	sec28	viable	V	0.0	0.176	-0.05	0.11	0.574	0.838	0.633
SPBC24C6.06	gpa1	viable	V	0.0	0.455	-0.566	-0.407	-0.42	-0.695	-0.545
SPBC24C6.07	cdc14	inviable	E	0.0	0.449	2.375	3.614	3.953	4.502	4.279
SPBC24C6.08c	bhd1	viable	V	0.0	-0.211	-0.092	-0.275	0.115	-0.248	-0.022
SPBC24C6.09c	SPBC24C6.09c	viable	V	0.0	0.058	0.36	0.462	0.18	0.174	0.588
SPBC24C6.10c	dip1	viable	V	0.0	0.148	0.341	1.029	0.529	1.592	-0.037
SPBC24C6.13	coa6	viable	Not_determined	0.0	0.323	1.396	1.361	1.034	1.204	0.901
SPBC25B2.01	hbs1	viable	V	0.0	-0.214	0.356	0.439	0.209	0.552	0.98
SPBC25B2.02c	mam1	viable	V	0.0	0.262	0.167	0.99	0.852	0.599	0.85
SPBC25B2.03	SPBC25B2.03	viable	V	0.0	0.217	-0.038	0.279	0.509	0.247	0.601
SPBC25B2.04c	mtg1	viable	V	0.0	0.277	0.286	0.424	0.443	0.528	0.6
SPBC25B2.05	mis3	inviable	E	0.0	1.551	2.777	3.145	3.647	3.454	3.463
SPBC25B2.06c	btb2	viable	V	0.0	-0.122	0.448	0.596	0.554	0.436	0.783
SPBC25B2.07c	mmb1	viable	V	0.0	1.46	1.091	0.8	0.278	-0.189	0.712
SPBC25B2.08	SPBC25B2.08	viable	V	0.0	0.046	0.073	0.258	-0.078	0.017	0.148
SPBC25B2.09c	msr1	inviable	E	0.0	2.289	3.904	4.156	4.575	4.46	4.427
SPBC25B2.10	SPBC25B2.10	viable	V	0.0	0.409	0.66	0.981	1.265	0.959	1.479
SPBC25B2.11	pof2	viable	V	0.0	0.372	0.534	0.841	0.686	0.301	0.726
SPBC25D12.02c	dnt1	viable	V	0.0	0.349	0.84	1.203	1.927	2.102	2.688
SPBC25D12.03c	mcm7	inviable	E	0.0	2.338	4.277	4.39	4.371	4.542	4.625
SPBC25D12.04	suc22	inviable	E	0.0	2.174	3.706	4.59	4.353	4.807	4.812
SPBC25D12.05	trm1	viable	V	0.0	0.417	0.58	1.493	1.691	1.073	1.037
SPBC25D12.06	mrh5	viable	V	0.0	0.054	0.208	0.595	0.612	0.845	1.17
SPBC25H2.02	trs1	inviable	E	0.0	2.318	4.05	4.92	4.516	4.514	4.501
SPBC25H2.03	vac14	viable	V	0.0	0.159	0.346	0.455	0.51	0.285	0.434
SPBC25H2.05	egd2	viable	V	0.0	0.174	0.203	-0.895	-0.386	-0.349	0.039
SPBC25H2.06c	hrf1	inviable	E	0.0	2.388	4.321	4.726	4.932	4.857	4.941
SPBC25H2.07	tif11	inviable	E	0.0	2.301	3.745	3.977	4.477	4.54	4.389
SPBC25H2.08c	mrs2	viable	V	0.0	-0.045	0.161	0.651	0.589	0.68	1.332
SPBC25H2.09	mic19	viable	V	0.0	-0.0	-0.048	0.097	0.144	0.234	0.459
SPBC25H2.10c	tan1	viable	V	0.0	-0.003	0.18	-0.025	0.426	-0.115	-0.322
SPBC25H2.11c	spt7	viable	V	0.0	0.096	0.246	0.746	1.622	2.267	2.409
SPBC25H2.12c	cct7	inviable	E	0.0	2.078	3.055	3.365	3.519	3.817	3.375
SPBC25H2.13c	cdc20	inviable	E	0.0	2.129	3.435	3.87	3.982	4.07	4.089
SPBC25H2.14	mug16	viable	V	0.0	0.531	0.364	0.942	0.922	0.88	0.82
SPBC25H2.15	tsr401	viable	V	0.0	1.045	2.163	3.429	2.748	4.396	4.468
SPBC25H2.16c	gga22	viable	V	0.0	0.394	0.594	0.737	0.98	1.41	0.502
SPBC25H2.18	cox20	viable	Not_determined	0.0	0.069	0.462	0.46	0.877	0.586	1.329
SPBC26H8.01	thi2	viable	V	0.0	0.189	0.176	0.686	-0.111	0.431	0.266
SPBC26H8.02c	sec9	inviable	E	0.0	0.515	1.794	2.288	3.675	3.758	4.38
SPBC26H8.03	cho2	viable	V	0.0	-0.022	0.96	0.586	1.782	0.333	0.17
SPBC26H8.04c	iml1	viable	V	0.0	0.69	1.876	2.807	3.665	3.742	3.96
SPBC26H8.05c	pph3	viable	V	0.0	-0.491	-0.152	-0.303	-0.307	-0.688	-1.203
SPBC26H8.06	grx4	condition-dependent	E	0.0	1.451	3.118	4.547	5.115	5.044	4.99
SPBC26H8.07c	nda3	inviable	E	0.0	2.08	3.084	3.45	3.973	3.845	3.973
SPBC26H8.08c	grn1	viable	V	0.0	1.907	3.352	4.339	4.114	4.668	4.761
SPBC26H8.09c	snf59	viable	V	0.0	0.092	-0.053	0.262	0.254	0.274	0.09
SPBC26H8.10	dis3	inviable	E	0.0	2.072	3.179	4.048	3.764	3.895	3.956
SPBC26H8.11c	the4	viable	V	0.0	0.381	0.245	0.789	0.276	0.881	0.48
SPBC26H8.14c	cox17	viable	V	0.0	-0.103	0.356	0.627	0.639	0.796	1.045
SPBC26H8.16	sdh8	viable	Not_determined	0.0	0.164	0.24	0.511	0.195	0.131	0.356
SPBC27.01c	pga2	inviable	E	0.0	1.638	3.868	3.574	3.329	3.858	4.329
SPBC27.03	meu25	viable	V	0.0	-0.029	-0.096	0.15	-0.063	-0.001	-0.107
SPBC27.04	uds1	viable	V	0.0	-0.349	-0.122	-0.069	-0.616	-0.045	-0.209
SPBC27.05	SPBC27.05	unknown	Not_determined	0.0	0.092	0.749	1.291	0.769	-0.018	0.33
SPBC27.06c	mgr2	viable	V	0.0	0.942	2.424	4.108	4.677	4.461	5.271
SPBC27.08c	sua1	viable	V	0.0	0.08	1.436	1.084	1.211	1.129	0.833
SPBC27B12.01c	mmm1	inviable	E	0.0	0.406	2.404	3.219	3.301	3.473	3.557
SPBC27B12.02	mis19	inviable	E	0.0	-0.037	0.45	1.248	2.836	4.015	4.327
SPBC27B12.03c	erg32	viable	V	0.0	0.195	0.251	0.409	0.281	0.337	0.205
SPBC27B12.04c	csc2	viable	V	0.0	0.462	0.741	0.603	0.22	0.652	0.918
SPBC27B12.05	crt10	viable	V	0.0	-0.162	-0.24	-0.156	-0.247	-0.292	-0.275
SPBC27B12.06	gpi13	inviable	E	0.0	0.823	2.957	4.086	4.141	4.348	4.228
SPBC27B12.07	SPBC27B12.07	viable	V	0.0	0.11	0.37	0.477	0.85	0.592	0.648
SPBC27B12.08	sip1	viable	V	0.0	0.892	1.973	3.445	3.859	4.021	4.06
SPBC27B12.09c	flx1	viable	V	0.0	0.411	1.192	2.661	3.542	3.952	4.029
SPBC27B12.10c	tom7	viable	V	0.0	-0.07	0.303	0.952	0.844	1.147	1.235
SPBC27B12.11c	pho7	viable	V	0.0	0.325	0.749	0.983	1.169	1.594	1.679
SPBC27B12.13	tom40	inviable	E	0.0	2.204	3.26	3.248	3.208	3.248	3.836
SPBC27B12.14	cbp4	viable	Not_determined	0.0	0.168	0.066	0.068	0.321	0.446	0.626
SPBC28E12.02	SPBC28E12.02	viable	V	0.0	0.531	0.704	0.054	0.227	0.834	0.831
SPBC28E12.03	rga4	viable	V	0.0	0.271	0.661	0.976	0.667	0.682	0.749
SPBC28E12.04	cbp7	viable	V	0.0	0.363	0.466	1.002	1.025	1.02	0.91
SPBC28E12.05	esf2	inviable	E	0.0	1.711	3.598	3.941	3.706	4.788	4.514
SPBC28E12.06c	lvs1	viable	V	0.0	0.566	1.092	1.292	1.245	1.137	1.154
SPBC28F2.02	mep33	viable	V	0.0	0.067	0.475	0.948	0.13	0.817	-0.231
SPBC28F2.04c	cwf7	inviable	E	0.0	1.361	2.785	2.785	2.785	2.785	2.785
SPBC28F2.05c	SPBC28F2.05c	viable	V	0.0	0.172	-0.178	0.6	0.203	-0.011	-0.034
SPBC28F2.06c	mdm12	inviable	E	0.0	0.534	1.88	3.229	3.301	3.078	2.879
SPBC28F2.07	sfr1	viable	V	0.0	0.165	0.365	0.357	0.295	0.468	0.73
SPBC28F2.08c	hrd3	viable	V	0.0	0.276	0.319	0.316	0.573	0.35	0.4
SPBC28F2.09	toa1	inviable	E	0.0	1.229	3.061	4.003	4.146	4.175	4.031
SPBC28F2.10c	ngg1	viable	V	0.0	0.271	0.68	1.281	1.541	1.655	2.263
SPBC28F2.11	hmo1	viable	V	0.0	0.513	0.389	0.784	0.526	0.719	0.385
SPBC28F2.12	rpb1	inviable	E	0.0	1.926	3.737	4.522	4.381	4.619	4.696
SPBC29A10.01	ccr1	viable	V	0.0	0.36	1.176	1.442	1.948	2.222	3.079
SPBC29A10.02	spo5	viable	V	0.0	0.554	0.058	0.243	0.577	0.501	0.226
SPBC29A10.03c	pcf1	viable	V	0.0	-0.006	0.137	0.356	0.208	0.576	0.479
SPBC29A10.04	psm1	inviable	E	0.0	1.13	2.732	3.725	3.883	4.016	3.968
SPBC29A10.05	exo1	viable	V	0.0	0.235	0.464	0.703	1.091	1.259	1.337
SPBC29A10.06c	ely5	viable	V	0.0	0.364	0.21	0.675	0.104	0.039	0.434
SPBC29A10.07	pom152	viable	V	0.0	0.159	0.328	0.289	0.308	0.389	0.325
SPBC29A10.08	gas2	viable	V	0.0	-0.384	-0.517	-0.271	-0.248	0.04	-0.132
SPBC29A10.09c	tri1	viable	V	0.0	0.519	0.248	0.546	0.78	0.871	0.818
SPBC29A10.10c	dbl8	viable	V	0.0	0.025	0.113	0.349	0.477	0.662	0.823
SPBC29A10.11c	muk1	viable	V	0.0	0.169	0.015	0.013	-0.139	0.043	-0.059
SPBC29A10.12	oxs1	viable	V	0.0	0.0	0.118	0.303	0.221	-0.213	0.14
SPBC29A10.13	atp7	viable	V	0.0	0.358	1.344	1.136	1.295	2.786	2.26
SPBC29A10.14	rec8	viable	V	0.0	0.038	-0.286	0.298	0.642	0.939	0.973
SPBC29A10.15	orc1	inviable	E	0.0	0.768	2.2	1.955	2.554	3.554	3.554
SPBC29A10.16c	cyb502	viable	V	0.0	0.115	1.524	3.132	4.064	4.455	4.438
SPBC29A10.17	lam1	viable	Not_determined	0.0	1.204	2.566	3.37	3.538	3.475	3.651
SPBC29A3.01	ccc2	viable	V	0.0	-0.058	-0.597	0.132	0.59	0.687	0.227
SPBC29A3.02c	his7	viable	V	0.0	-0.0	0.106	0.18	0.102	0.248	0.341
SPBC29A3.03c	gid2	viable	V	0.0	-0.232	0.364	-0.115	-0.173	-0.006	-0.395
SPBC29A3.04	rpl8	inviable	E	0.0	0.877	2.302	2.302	2.302	2.302	2.302
SPBC29A3.05	vps71	viable	V	0.0	0.115	-0.059	0.984	0.968	1.153	1.816
SPBC29A3.06	utp18	inviable	E	0.0	1.775	3.493	3.77	3.886	4.153	4.707
SPBC29A3.07c	sap14	viable	V	0.0	0.281	0.382	0.227	1.241	0.438	1.635
SPBC29A3.08	pof4	viable	V	0.0	0.224	-0.092	0.348	0.275	0.887	0.697
SPBC29A3.09c	gcn20	viable	V	0.0	-0.237	-0.215	0.201	0.323	0.408	0.831
SPBC29A3.10c	atp14	viable	V	0.0	2.009	3.827	3.827	3.827	3.827	3.827
SPBC29A3.11c	ort1	viable	V	0.0	-0.075	1.001	0.533	0.579	0.738	0.705
SPBC29A3.12	rps902	viable	V	0.0	1.363	1.493	3.59	3.381	5.216	4.028
SPBC29A3.13	pdp1	viable	V	0.0	-0.119	0.186	-0.008	0.907	0.135	0.732
SPBC29A3.14c	trt1	viable	V	0.0	-0.039	0.147	0.386	0.251	0.221	0.258
SPBC29A3.15c	rsm23	inviable	E	0.0	0.272	1.345	3.023	4.265	4.655	4.484
SPBC29A3.16	rrs1	inviable	E	0.0	1.502	2.419	4.334	4.271	5.271	4.407
SPBC29A3.17	gef3	viable	V	0.0	-0.549	0.213	0.366	0.112	0.059	0.447
SPBC29A3.18	cyt1	viable	V	0.0	0.284	0.412	0.955	1.125	1.078	1.385
SPBC29A3.21	SPBC29A3.21	viable	V	0.0	0.052	-0.354	-0.515	-0.289	-0.007	-0.579
SPBC29B5.01	atf1	viable	V	0.0	1.529	1.289	2.212	1.886	2.414	2.402
SPBC29B5.02c	isp4	viable	V	0.0	-0.391	-0.286	0.133	-0.133	0.823	-0.536
SPBC29B5.04c	app1	viable	V	0.0	0.072	0.252	0.481	0.592	0.684	1.084
SPBC2A9.02	SPBC2A9.02	viable	V	0.0	1.105	1.055	1.592	0.944	1.592	-0.037
SPBC2A9.03	SPBC2A9.03	viable	V	0.0	-0.033	0.248	0.392	0.007	-0.31	0.231
SPBC2A9.04c	san1	viable	V	0.0	-0.131	-0.267	0.08	0.346	0.429	0.384
SPBC2A9.05c	tvp23	viable	V	0.0	0.18	0.141	0.02	0.6	0.314	0.624
SPBC2A9.06c	nus1	condition-dependent	V	0.0	1.283	3.11	4.422	4.702	4.741	4.469
SPBC2A9.07c	hpz1	viable	V	0.0	0.299	0.287	-0.187	0.786	0.214	-0.043
SPBC2A9.08c	sec22	inviable	E	0.0	1.376	2.924	3.995	3.103	4.133	3.573
SPBC2A9.09	plp2	inviable	E	0.0	0.08	0.896	1.695	2.39	2.772	3.594
SPBC2A9.10	bmc1	viable	E	0.0	0.153	0.499	0.531	0.712	0.55	0.217
SPBC2A9.11c	iss9	viable	V	0.0	0.29	0.406	0.509	0.729	0.846	0.834
SPBC2A9.12	orc6	inviable	E	0.0	0.485	2.323	4.291	4.349	5.175	5.075
SPBC2A9.13	SPBC2A9.13	viable	V	0.0	-0.285	-0.528	-1.096	-0.46	-1.096	-0.47
SPBC2A9.14	SPBC2A9.14	viable	Not_determined	0.0	0.099	-0.014	0.445	-0.182	0.372	0.048
SPBC2D10.03c	ess1	viable	V	0.0	0.042	0.117	0.264	1.095	0.126	0.842
SPBC2D10.04	aly2	viable	V	0.0	0.572	0.637	0.669	0.704	1.043	0.849
SPBC2D10.05	exg3	viable	V	0.0	-0.001	-0.105	-0.252	0.339	0.285	0.297
SPBC2D10.06	rep1	viable	V	0.0	-0.089	-0.319	-0.25	-0.491	-0.529	-0.81
SPBC2D10.07c	mmp1	viable	V	0.0	-0.073	0.165	0.401	0.789	0.979	1.465
SPBC2D10.08c	yml6	inviable	E	0.0	0.345	1.16	2.652	3.399	3.736	3.643
SPBC2D10.09	snr1	viable	V	0.0	-0.03	-0.118	0.201	0.11	0.141	0.198
SPBC2D10.10c	fib1	viable	V	0.0	2.363	3.574	3.824	3.551	3.824	3.824
SPBC2D10.11c	nap2	condition-dependent	V	0.0	0.432	0.411	0.704	0.455	0.904	0.561
SPBC2D10.12	rhp23	viable	V	0.0	0.26	-0.151	0.394	0.17	0.062	0.276
SPBC2D10.13	est1	viable	V	0.0	0.797	1.358	1.542	1.472	1.455	1.226
SPBC2D10.14c	myo51	viable	V	0.0	0.228	0.528	0.504	0.625	0.544	0.489
SPBC2D10.15c	pth1	viable	V	0.0	-0.0	0.078	0.076	-0.069	-0.267	-0.041
SPBC2D10.16	mhf1	viable	V	0.0	0.369	0.528	1.664	2.665	3.491	5.228
SPBC2D10.17	clr1	viable	V	0.0	-0.086	0.015	-0.064	0.118	0.673	0.937
SPBC2D10.18	coq8	condition-dependent	V	0.0	0.185	0.292	0.791	1.508	1.56	2.103
SPBC2D10.19c	alb1	viable	V	0.0	-0.084	-0.226	-0.011	-0.212	-0.096	-0.206
SPBC2D10.20	ubc1	viable	V	0.0	0.021	0.423	0.48	0.593	0.361	0.489
SPBC2F12.02c	mrpl7	inviable	E	0.0	-0.041	1.076	3.577	3.405	3.888	3.632
SPBC2F12.03c	esl1	viable	V	0.0	0.105	0.226	0.271	0.359	0.503	0.682
SPBC2F12.04	rpl1701	viable	V	0.0	1.556	2.719	2.533	3.393	2.338	3.646
SPBC2F12.05c	osh2	viable	V	0.0	0.111	0.377	0.42	0.386	0.268	0.609
SPBC2F12.08c	ceg1	inviable	E	0.0	0.688	2.186	4.04	4.215	4.106	4.684
SPBC2F12.09c	atf21	viable	V	0.0	0.828	1.619	1.008	2.063	1.844	0.996
SPBC2F12.10	mrpl35	inviable	E	0.0	0.278	1.089	3.935	5.237	5.888	6.63
SPBC2F12.11c	rep2	viable	V	0.0	0.26	0.957	0.067	1.875	2.047	2.357
SPBC2F12.12c	cay1	viable	V	0.0	0.145	0.823	1.753	2.33	3.324	3.962
SPBC2F12.13	klp5	viable	V	0.0	0.063	-0.02	0.224	0.307	0.549	0.49
SPBC2F12.14c	gua1	inviable	E	0.0	2.715	4.18	4.463	4.525	4.464	4.393
SPBC2F12.15c	pfa3	viable	V	0.0	0.184	0.051	-0.094	-0.131	-0.209	-0.103
SPBC2F12.17	cox7	unknown	Not_determined	0.0	0.215	0.658	0.5	0.212	0.238	0.341
SPBC2G2.01c	liz1	viable	V	0.0	0.163	0.648	1.848	2.182	2.641	2.927
SPBC2G2.02	syj1	viable	V	0.0	0.526	0.062	0.542	0.493	1.111	0.781
SPBC2G2.03c	sbh1	viable	V	0.0	0.237	0.054	-0.036	0.338	0.651	0.884
SPBC2G2.04c	mmf1	inviable	E	0.0	0.376	0.378	0.97	3.774	4.513	4.866
SPBC2G2.05	rpl1603	viable	V	0.0	0.425	-0.156	0.213	0.865	0.217	0.627
SPBC2G2.06c	apl1	viable	V	0.0	-0.017	-0.19	0.23	0.525	0.487	0.135
SPBC2G2.07c	mug178	viable	V	0.0	0.564	0.218	0.574	0.647	0.888	1.084
SPBC2G2.08	ade9	viable	V	0.0	-0.018	0.141	-0.324	0.176	0.293	0.462
SPBC2G2.09c	crs1	viable	V	0.0	0.263	0.388	0.557	0.416	0.292	0.247
SPBC2G2.10c	mug110	viable	V	0.0	0.17	0.448	1.242	2.117	0.672	-0.424
SPBC2G2.11	myr1	inviable	E	0.0	1.829	3.384	3.513	3.3	3.564	3.575
SPBC2G2.12	hrs1	inviable	E	0.0	2.051	3.625	4.314	4.32	4.011	4.221
SPBC2G2.13c	dcd1	viable	V	0.0	0.134	0.327	0.899	1.32	1.949	1.902
SPBC2G2.14	csi1	viable	V	0.0	0.072	0.338	0.53	0.752	0.817	1.342
SPBC2G2.15c	mrm2	viable	V	0.0	0.039	0.203	0.203	0.225	0.242	0.598
SPBC2G2.16	mpi1	inviable	E	0.0	1.553	3.892	3.951	4.012	4.174	4.014
SPBC2G2.17c	psu2	viable	V	0.0	0.426	0.668	0.504	0.743	0.653	0.514
SPBC2G5.01	SPBC2G5.01	viable	V	0.0	-0.096	-0.523	-0.593	-0.38	-0.664	-0.228
SPBC2G5.02c	ckb2	viable	V	0.0	0.54	0.445	0.62	0.725	0.851	0.81
SPBC2G5.03	ctu1	viable	V	0.0	0.515	0.809	1.104	2.049	2.441	2.667
SPBC2G5.04c	erv41	viable	V	0.0	-0.192	0.045	-0.203	-0.012	0.082	0.259
SPBC2G5.05	tkt1	inviable	E	0.0	1.132	2.584	2.96	2.762	3.558	3.558
SPBC2G5.06c	hmt2	condition-dependent	V	0.0	0.069	0.394	0.561	0.76	1.034	1.303
SPBC2G5.07c	rpc25	inviable	E	0.0	0.536	2.663	2.663	2.663	2.663	2.663
SPBC30B4.01c	wsc1	viable	V	0.0	0.306	0.02	-0.243	0.113	0.236	0.165
SPBC30B4.02c	sqs1	viable	V	0.0	0.263	1.196	1.142	0.849	0.64	1.135
SPBC30B4.03c	ldb1	viable	V	0.0	0.404	0.353	0.699	1.458	1.242	1.185
SPBC30B4.04c	sol1	viable	V	0.0	0.383	0.869	1.285	1.53	2.011	2.488
SPBC30B4.05	kap109	inviable	E	0.0	1.872	3.784	4.027	3.989	4.081	4.038
SPBC30B4.06c	ips1	viable	V	0.0	0.064	-0.07	0.284	0.208	0.306	0.457
SPBC30B4.07c	tfb4	inviable	E	0.0	0.579	2.09	3.231	3.455	3.628	3.945
SPBC30B4.08	eri1	viable	V	0.0	0.765	1.012	0.868	1.162	1.272	0.846
SPBC30B4.09	SPBC30B4.09	viable	Not_determined	0.0	-0.441	-0.156	-0.084	-0.174	-0.231	-0.218
SPBC30D10.02	ncb2	inviable	E	0.0	0.967	2.217	3.449	3.425	3.814	3.814
SPBC30D10.03c	isn1	viable	V	0.0	0.524	0.866	1.053	0.771	0.953	0.496
SPBC30D10.04	swi3	viable	V	0.0	0.326	0.431	0.909	1.038	1.515	1.518
SPBC30D10.05c	nre1	viable	V	0.0	0.277	0.447	0.612	0.454	0.137	0.545
SPBC30D10.06	lsm4	inviable	E	0.0	0.0	1.818	1.818	1.818	1.818	1.818
SPBC30D10.07c	bpl1	inviable	E	0.0	0.179	0.522	2.18	3.988	4.359	4.674
SPBC30D10.08	mgm101	inviable	E	0.0	-0.169	0.097	0.304	1.822	3.965	5.09
SPBC30D10.09c	hva22	viable	V	0.0	-0.358	0.164	-0.186	-0.111	-0.388	-0.043
SPBC30D10.10c	tor1	viable	V	0.0	0.246	0.592	1.144	1.684	2.21	2.596
SPBC30D10.11	gpi1	inviable	E	0.0	1.899	3.892	3.871	4.081	3.915	3.745
SPBC30D10.12c	rsm27	inviable	E	0.0	0.117	0.562	1.622	2.412	2.428	2.613
SPBC30D10.13c	pdb1	viable	V	0.0	0.494	0.923	2.412	2.98	3.741	3.578
SPBC30D10.14	SPBC30D10.14	viable	V	0.0	-0.689	0.378	1.493	0.398	1.493	-0.041
SPBC30D10.15	naf1	inviable	E	0.0	1.253	2.746	3.483	3.323	3.805	3.664
SPBC30D10.16	pha2	viable	V	0.0	0.253	0.156	0.634	0.513	0.475	0.521
SPBC30D10.17c	smi1	inviable	E	0.0	1.541	3.359	3.359	3.359	3.359	3.359
SPBC30D10.18c	rpl102	viable	V	0.0	0.249	0.33	0.554	0.736	0.55	0.718
SPBC30D10.21	mzm1	unknown	Not_determined	0.0	0.755	0.311	0.649	0.685	0.388	0.936
SPBC317.01	mbx2	viable	V	0.0	0.488	0.432	0.507	0.422	0.782	0.773
SPBC31A8.01c	rtn1	viable	V	0.0	0.305	-0.154	0.913	-0.199	0.971	1.104
SPBC31E1.01c	atg2	viable	V	0.0	-0.104	-0.133	-0.171	-0.398	-0.086	-0.09
SPBC31E1.02c	pmr1	viable	V	0.0	0.299	0.279	0.906	0.444	0.747	1.299
SPBC31E1.03	hub1	inviable	E	0.0	1.648	4.248	5.247	5.119	4.793	5.339
SPBC31E1.04	pep12	condition-dependent	E	0.0	1.672	2.665	2.923	2.994	3.218	3.033
SPBC31E1.05	gle1	inviable	E	0.0	1.421	2.997	3.665	4.107	4.224	4.003
SPBC31E1.06	bms1	inviable	E	0.0	2.067	3.554	4.079	4.038	4.096	4.159
SPBC31F10.03	ggg1	viable	V	0.0	0.61	0.446	0.321	0.48	0.162	0.962
SPBC31F10.04c	srb4	inviable	E	0.0	0.222	1.085	1.986	2.751	3.107	3.414
SPBC31F10.05	mug37	viable	V	0.0	-0.282	-0.151	-0.353	-0.288	-0.403	-0.305
SPBC31F10.06c	sar1	inviable	E	0.0	1.514	4.111	3.174	3.111	4.111	4.111
SPBC31F10.07	lsb5	viable	V	0.0	0.057	-0.163	-0.105	-0.105	0.046	-0.481
SPBC31F10.08	mde2	viable	V	0.0	0.324	0.402	0.544	0.126	-0.281	0.935
SPBC31F10.09c	med10	viable	V	0.0	0.699	1.009	1.309	1.671	2.044	2.012
SPBC31F10.10c	mub1	viable	V	0.0	0.833	1.2	2.025	2.158	2.452	2.949
SPBC31F10.11c	cwf4	inviable	E	0.0	1.461	2.436	3.125	3.551	3.451	3.278
SPBC31F10.12	tma20	viable	V	0.0	0.489	0.688	1.1	1.384	2.079	2.329
SPBC31F10.13c	hip1	condition-dependent	V	0.0	0.113	0.551	0.895	1.49	2.021	2.607
SPBC31F10.14c	hip3	condition-dependent	V	0.0	0.195	0.636	1.199	1.878	2.224	2.635
SPBC31F10.16	bch1	viable	V	0.0	0.042	0.522	0.391	0.611	0.691	0.536
SPBC32C12.02	ste11	condition-dependent	E	0.0	-0.08	0.251	0.182	0.396	0.503	0.282
SPBC32C12.03c	ppk25	viable	V	0.0	1.258	0.835	0.274	0.855	0.274	2.991
SPBC32F12.01c	css1	condition-dependent	V	0.0	2.136	3.495	3.692	3.901	3.796	3.973
SPBC32F12.03c	gpx1	viable	V	0.0	0.84	-0.006	0.025	-0.14	0.756	0.062
SPBC32F12.04	gtb1	inviable	E	0.0	1.202	3.337	3.645	4.212	4.146	3.749
SPBC32F12.05c	cwf12	viable	V	0.0	0.5	0.594	0.643	0.843	1.279	1.832
SPBC32F12.06	pch1	inviable	E	0.0	-0.05	0.786	1.851	2.365	2.912	3.002
SPBC32F12.07c	SPBC32F12.07c	viable	V	0.0	0.358	0.003	-0.333	0.208	0.085	0.067
SPBC32F12.08c	duo1	viable	V	0.0	-0.103	0.253	0.602	1.026	1.144	1.464
SPBC32F12.09	rum1	viable	V	0.0	0.474	1.528	0.861	1.328	1.197	0.938
SPBC32F12.10	pgm1	inviable	E	0.0	1.442	3.053	4.884	4.837	5.332	5.332
SPBC32F12.11	tdh1	viable	V	0.0	1.895	1.445	3.319	3.319	3.319	1.528
SPBC32F12.12c	SPBC32F12.12c	viable	V	0.0	1.136	1.807	1.783	2.055	1.937	2.143
SPBC32F12.16	gem7	unknown	Not_determined	0.0	0.62	1.67	4.231	5.165	6.155	5.984
SPBC32H8.01c	SPBC32H8.01c	viable	V	0.0	-0.197	-0.312	-0.237	-0.323	-0.216	-0.266
SPBC32H8.02c	nep2	viable	V	0.0	1.09	1.968	1.642	1.279	1.167	1.743
SPBC32H8.03	bem46	viable	V	0.0	0.22	-0.086	-0.091	-0.326	0.009	0.131
