Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPBC1271.07c	SPBC1271.07c	viable	V	0.44	-0.019	-0.0	-1.408	-11.592	-27.573	-26.165	-8.483	0.162	0.07	-0.132561	0.285	0.39311	-11.554	-11.716
SPBC1271.08c	SPBC1271.08c	viable	V	-0.485	-0.081	6.843	7.207	9.843	13.98	6.773	9.039	-0.178	-4.733	0.29637	0.414	0.272237	-6.344	-6.506
SPBC1271.09	tgp1	viable	V	0.109	-0.017	0.0	-0.381	-3.137	-7.462	-7.081	-2.296	0.04	0.005	-0.168031	0.16	0.370902	-19.669	-19.831
SPBC1271.10c	SPBC1271.10c	viable	V	0.411	0.021	0.001	1.171	9.635	22.918	21.747	7.051	0.151	4.059	0.756837	0.069	0.169446	-31.507	-31.669
SPBC1271.11	pet802	viable	V	-0.361	-0.06	-0.0	0.364	3.001	7.138	6.773	2.196	-0.133	-5.972	0.218485	0.169	0.276692	-18.931	-19.093
SPBC1271.12	osh41	viable	V	1.067	0.048	0.0	1.353	11.138	26.493	25.14	8.151	0.392	9.427	0.899378	0.096	0.099341	-26.871	-27.033
SPBC1271.13	mrpl8	inviable	E	3.904	0.654	5.562	5.927	8.563	12.7	6.773	7.758	1.436	43.1	0.995154	0.115	0.029779	-24.308	-24.47
SPBC1271.14	aga1	viable	V	-0.447	-0.075	-0.0	0.364	3.001	7.138	6.773	2.196	-0.164	-7.401	0.153707	0.219	0.334502	-15.255	-15.418
SPBC1271.15c	mti2	viable	V	5.779	0.404	8.743	9.617	15.94	25.861	16.244	14.01	2.126	26.327	0.995288	0.108	0.0262	-25.098	-25.261
SPBC1289.01c	chr4	viable	V	0.338	0.057	3.962	4.327	6.963	11.1	6.773	6.158	0.124	4.266	0.48827	0.199	0.235075	-16.595	-16.757
SPBC1289.02c	uap2	inviable	E	4.456	0.594	2.869	3.327	6.642	11.844	8.516	5.63	1.639	57.263	0.995149	0.12	0.0269	-23.693	-23.855
SPBC1289.03c	spi1	inviable	E	4.352	0.729	0.531	0.895	3.531	7.668	6.773	2.727	1.601	69.842	0.998254	0.063	0.014525	-32.638	-32.801
SPBC1289.04c	pob1	inviable	E	4.717	0.66	1.958	2.395	5.553	10.51	8.116	4.589	1.735	65.84	0.997888	0.081	0.017134	-29.181	-29.344
SPBC1289.06c	ppr8	viable	V	1.495	0.07	1.654	2.961	12.414	27.249	24.288	9.528	0.55	11.748	0.949293	0.093	0.076355	-27.206	-27.368
SPBC1289.07c	rpc40	inviable	E	4.276	0.635	0.973	1.384	4.357	9.023	7.639	3.449	1.573	64.89	0.999096	0.046	0.010589	-37.166	-37.328
SPBC1289.08	uap1	viable	V	4.279	0.717	2.03	2.394	5.03	9.167	6.773	4.226	1.574	62.329	0.997347	0.083	0.018987	-28.878	-29.04
SPBC1289.09	tim21	viable	V	-0.39	-0.065	-0.0	0.364	3.001	7.138	6.773	2.196	-0.144	-6.464	0.284613	0.151	0.278748	-20.511	-20.673
SPBC1289.10c	adn2	viable	V	0.791	0.05	1.263	2.228	9.207	20.159	17.931	7.076	0.291	8.062	0.968824	0.047	0.067134	-36.689	-36.851
SPBC1289.11	spf38	viable	V	-0.952	0.041	0.0	-1.408	-11.592	-27.573	-26.165	-8.483	-0.35	-0.151	-1.291503	0.182	0.551219	-17.86	-18.022
SPBC1289.12	usp109	inviable	E	4.054	0.679	2.678	3.042	5.679	9.816	6.773	4.874	1.491	56.43	0.99188	0.145	0.035513	-21.058	-21.221
SPBC1289.13c	gmh6	viable	V	1.177	0.197	10.07	10.435	13.071	17.208	6.773	12.266	0.433	7.756	0.812637	0.247	0.151447	-13.585	-13.747
SPBC1289.14	SPBC1289.14	viable	V	1.457	0.244	-0.0	0.364	3.001	7.138	6.773	2.196	0.536	24.118	0.790269	0.253	0.147939	-13.251	-13.413
SPBC1289.15	pfl5	viable	V	-0.567	-0.095	-0.0	0.364	3.001	7.138	6.773	2.196	-0.209	-9.391	0.915298	0.057	0.088736	-34.114	-34.276
SPBC1289.16c	cao2	viable	V	0.137	0.023	-0.0	0.364	3.001	7.138	6.773	2.196	0.05	2.265	0.036314	0.193	0.296617	-17.024	-17.186
SPBC1289.17	Tf2-11	unknown	Not_determined	0.117	0.017	0.0	0.429	3.535	8.407	7.978	2.587	0.043	1.871	0.288063	0.067	0.254567	-31.747	-31.909
SPBC12C2.01c	SPBC12C2.01c	viable	V	0.497	0.034	5.944	6.828	13.229	23.272	16.443	11.275	0.183	3.322	0.695303	0.114	0.182548	-24.435	-24.598
SPBC12C2.02c	ste20	viable	V	2.988	0.203	0.209	1.107	7.597	17.781	16.674	5.615	1.099	34.666	0.98848	0.103	0.035828	-25.841	-26.003
SPBC12C2.03c	SPBC12C2.03c	viable	V	0.372	0.043	0.006	0.538	4.385	10.421	9.883	3.21	0.137	5.57	0.648519	0.102	0.181139	-25.937	-26.099
SPBC12C2.04	SPBC12C2.04	viable	V	1.678	0.281	10.118	10.482	13.119	17.256	6.773	12.314	0.617	10.977	0.958097	0.132	0.084022	-22.358	-22.521
SPBC12C2.05c	bzz1	condition-dependent	V	0.229	0.013	0.0	1.101	9.064	21.56	20.459	6.633	0.084	2.365	0.482583	0.085	0.254177	-28.571	-28.733
SPBC12C2.06	dbp5	inviable	E	3.614	0.605	0.006	0.371	3.007	7.144	6.773	2.202	1.329	59.805	0.92734	0.344	0.089943	-8.924	-9.086
SPBC12C2.07c	srm1	viable	V	1.202	0.078	0.108	1.046	7.831	18.477	17.431	5.759	0.442	13.684	0.97362	0.064	0.054144	-32.544	-32.706
SPBC12C2.08	dnm1	viable	V	0.794	0.083	0.29	0.875	5.107	11.747	10.872	3.815	0.292	11.276	0.886303	0.1	0.110906	-26.293	-26.455
SPBC12C2.09c	izh2	viable	V	-0.611	-0.041	0.0	0.918	7.557	17.976	17.058	5.53	-0.225	-7.104	0.639912	0.148	0.24385	-20.769	-20.931
SPBC12C2.10c	pst1	inviable	E	4.134	0.413	0.464	1.076	5.499	12.439	11.363	4.149	1.521	57.001	0.991071	0.135	0.033015	-22.028	-22.19
SPBC12C2.11	gfa1	inviable	E	4.505	0.73	0.817	1.193	3.919	8.196	7.002	3.087	1.657	70.512	0.996984	0.087	0.018992	-28.13	-28.293
SPBC12C2.12c	glo1	viable	V	0.966	0.042	0.0	1.408	11.592	27.573	26.165	8.483	0.355	8.269	0.824679	0.118	0.145415	-23.927	-24.089
SPBC12C2.13c	fnx1	viable	V	-0.653	-0.028	-0.0	1.408	11.592	27.572	26.164	8.483	-0.24	-5.586	0.670237	0.105	0.171631	-25.548	-25.71
SPBC12D12.01	sad1	inviable	E	4.503	0.677	2.303	2.709	5.647	10.257	7.547	4.75	1.657	62.594	0.998886	0.057	0.012516	-34.069	-34.232
SPBC12D12.02c	cdm1	viable	V	-0.501	0.022	0.0	-1.398	-11.512	-27.382	-25.984	-8.424	-0.184	-0.079	-0.395791	0.383	0.368391	-7.445	-7.607
SPBC12D12.03	cct1	inviable	E	3.725	0.57	1.143	1.542	4.428	8.957	7.415	3.547	1.37	56.318	0.99033	0.132	0.033135	-22.334	-22.496
SPBC12D12.04c	pck2	viable	V	1.428	0.126	3.826	4.516	9.503	17.329	12.813	7.98	0.525	14.146	0.978165	0.078	0.056081	-29.703	-29.865
SPBC12D12.05c	SPBC12D12.05c	viable	V	0.542	0.023	0.0	1.408	11.592	27.573	26.165	8.483	0.199	4.634	0.26544	0.207	0.324358	-16.033	-16.195
SPBC12D12.06	srb11	viable	V	1.042	0.174	6.238	6.603	9.239	13.376	6.773	8.434	0.383	10.8	0.894887	0.155	0.133344	-20.081	-20.244
SPBC12D12.07c	trx2	viable	V	0.636	0.107	8.565	8.93	11.566	15.703	6.773	10.761	0.234	5.129	0.930628	0.081	0.098054	-29.205	-29.367
SPBC12D12.08c	ned8	inviable	E	1.786	0.299	-0.0	0.364	3.001	7.138	6.773	2.196	0.657	29.571	0.661474	0.386	0.2122	-7.335	-7.497
SPBC12D12.09	rev7	viable	V	1.148	0.192	1.988	2.352	4.988	9.125	6.773	4.184	0.422	16.776	0.350797	0.641	0.301481	-0.221	-0.383
SPBC1306.01c	gfm1	inviable	E	4.976	0.536	5.198	5.764	9.86	16.288	10.524	8.61	1.83	47.756	0.996635	0.113	0.022839	-24.479	-24.641
SPBC1306.02	trm734	viable	V	4.962	0.378	1.675	2.477	8.274	17.372	14.895	6.504	1.825	54.742	0.998764	0.059	0.012465	-33.58	-33.742
SPBC1347.01c	rev1	viable	V	0.554	0.025	0.001	1.335	10.984	26.124	24.789	8.038	0.204	4.953	0.701237	0.111	0.184359	-24.754	-24.916
SPBC1347.02	ani1	viable	V	1.62	0.271	5.256	5.62	8.257	12.394	6.773	7.452	0.596	18.382	0.899239	0.223	0.124327	-15.013	-15.176
SPBC1347.03	meu14	viable	V	0.598	0.1	-0.0	0.364	3.001	7.138	6.773	2.196	0.22	9.908	0.037184	0.48	0.353711	-4.276	-4.438
SPBC1347.04	tim54	inviable	E	4.649	0.466	3.131	3.741	8.15	15.07	11.329	6.804	1.71	52.218	0.99705	0.094	0.02064	-27.061	-27.223
SPBC1347.05c	scj1	inviable	E	4.422	0.741	3.345	3.71	6.346	10.483	6.773	5.541	1.627	58.604	0.984561	0.221	0.050388	-15.157	-15.319
SPBC1347.06c	cki1	viable	V	0.255	0.043	-0.0	0.364	3.001	7.138	6.773	2.196	0.094	4.227	0.034959	0.275	0.332554	-12.056	-12.218
SPBC1347.07	rex2	viable	V	0.599	0.093	2.999	3.392	6.235	10.695	7.303	5.367	0.22	7.984	0.968842	0.044	0.065911	-37.658	-37.82
SPBC1347.08c	rnh202	viable	V	0.527	0.086	0.0	0.375	3.084	7.335	6.96	2.257	0.194	8.675	0.984398	0.023	0.041717	-46.795	-46.957
SPBC1347.09	SPBC1347.09	viable	V	-1.0	0.043	-0.0	-1.408	-11.592	-27.573	-26.165	-8.483	-0.368	-0.159	-2.416459	0.311	0.511677	-10.347	-10.509
SPBC1347.10	cdc23	inviable	E	5.386	0.522	-0.0	0.63	5.186	12.336	11.707	3.795	1.981	75.692	0.93354	0.481	0.079374	-4.237	-4.399
SPBC1347.11	sro1	viable	V	0.365	0.016	-0.0	1.408	11.592	27.573	26.165	8.483	0.134	3.124	0.874441	0.038	0.117736	-39.599	-39.762
SPBC1347.12	arp1	viable	V	1.577	0.264	-0.0	0.364	3.001	7.138	6.773	2.196	0.58	26.104	0.862105	0.211	0.106472	-15.76	-15.922
SPBC1347.13c	mrm1	viable	V	0.883	0.129	0.0	0.418	3.439	8.18	7.763	2.517	0.325	14.171	0.941551	0.075	0.076285	-30.209	-30.371
SPBC1347.14c	SPBC1347.14c	unknown	Not_determined	0.653	0.109	-0.0	0.364	3.001	7.138	6.773	2.196	0.24	10.814	0.395712	0.245	0.251827	-13.689	-13.852
SPBC13A2.01c	cbc2	inviable	E	4.753	0.235	2.832	4.067	13.0	27.018	22.951	10.273	1.748	34.852	0.960408	0.259	0.063368	-12.914	-13.076
SPBC13A2.02	nup82	condition-dependent	V	3.65	0.611	0.456	0.82	3.456	7.593	6.773	2.652	1.343	58.848	0.993105	0.106	0.028511	-25.48	-25.643
SPBC13A2.03	bbl1	inviable	E	4.114	0.689	1.386	1.751	4.387	8.524	6.773	3.582	1.513	62.568	0.993676	0.119	0.028724	-23.774	-23.936
SPBC13A2.04c	ptr2	viable	V	0.341	0.037	0.0	0.57	4.696	11.169	10.599	3.436	0.126	4.983	0.967808	0.022	0.059703	-47.567	-47.729
SPBC13E7.01	cwf22	inviable	E	4.185	0.701	0.438	0.802	3.439	7.575	6.773	2.634	1.54	67.55	0.99245	0.127	0.029992	-22.931	-23.093
SPBC13E7.02	cwf24	inviable	E	3.934	0.396	0.383	0.99	5.377	12.261	11.271	4.038	1.447	54.725	0.982498	0.181	0.044453	-17.922	-18.084
SPBC13E7.03c	vts1	viable	V	0.226	0.014	0.0	0.984	8.098	19.262	18.278	5.926	0.083	2.518	0.395193	0.108	0.246604	-25.189	-25.351
SPBC13E7.04	atp16	viable	V	2.124	0.356	1.569	1.934	4.57	8.707	6.773	3.765	0.781	31.919	0.609026	0.648	0.203014	-0.074	-0.236
SPBC13E7.05	gpi14	inviable	E	3.903	0.611	1.609	1.999	4.818	9.242	7.243	3.958	1.436	57.55	0.998033	0.064	0.015995	-32.569	-32.731
SPBC13E7.06	msd1	viable	V	0.656	0.11	2.732	3.096	5.733	9.87	6.773	4.928	0.241	9.091	0.757415	0.16	0.17643	-19.623	-19.786
SPBC13E7.07	SPBC13E7.07	viable	V	0.152	0.026	0.728	1.092	3.729	7.866	6.773	2.924	0.056	2.417	0.031993	0.429	0.28752	-5.839	-6.002
SPBC13E7.08c	leo1	viable	V	0.694	0.116	-0.0	0.364	3.001	7.138	6.773	2.196	0.255	11.488	0.559505	0.19	0.205973	-17.272	-17.435
SPBC13E7.09	vrp1	viable	V	0.31	0.052	-0.0	0.364	3.001	7.138	6.773	2.196	0.114	5.139	0.002495	0.554	0.278135	-2.274	-2.436
SPBC13E7.10c	brf1	inviable	E	4.576	0.767	0.582	0.946	3.583	7.72	6.773	2.778	1.683	73.215	0.994944	0.114	0.024337	-24.435	-24.597
SPBC13E7.11	rbd1	viable	V	0.44	0.019	0.0	1.408	11.592	27.573	26.165	8.483	0.162	3.768	0.521464	0.128	0.235271	-22.833	-22.995
SPBC13G1.01c	nam9	inviable	E	4.328	0.725	4.85	5.215	7.851	11.988	6.773	7.046	1.592	50.853	0.980617	0.253	0.059208	-13.228	-13.39
SPBC13G1.02	mpg2	viable	V	-0.892	0.041	1.546	0.232	-9.27	-24.179	-24.411	-6.369	-0.328	-0.25	-3.775694	0.295	0.763769	-11.1	-11.262
SPBC13G1.03c	pex14	viable	V	3.284	-0.142	0.0	-1.408	-11.592	-27.573	-26.165	-8.483	1.208	0.522	0.021583	0.807	0.291912	3.0	2.838
SPBC13G1.04c	abh1	viable	V	-0.305	-0.051	1.003	1.367	4.005	8.143	6.776	3.2	-0.112	-4.759	0.217337	0.225	0.299714	-14.878	-15.04
SPBC13G1.05	emp65	inviable	E	1.958	0.134	2.311	3.204	9.671	19.817	16.613	7.697	0.72	19.126	0.996525	0.038	0.021974	-39.728	-39.89
SPBC13G1.06c	isd11	inviable	E	4.601	0.61	2.81	3.271	6.605	11.836	8.564	5.587	1.693	59.281	0.996785	0.101	0.021515	-26.14	-26.302
SPBC13G1.07	swf1	inviable	E	4.126	0.567	6.156	6.6	9.816	14.862	8.261	8.834	1.518	40.102	0.966851	0.315	0.075669	-10.182	-10.345
SPBC13G1.08c	ash2	viable	V	2.684	0.2	9.637	10.455	16.37	25.653	15.199	14.564	0.988	11.121	0.995086	0.051	0.025845	-35.545	-35.707
SPBC13G1.09	enp1	inviable	E	3.695	0.619	0.085	0.45	3.086	7.223	6.773	2.281	1.359	60.873	0.95817	0.264	0.069525	-12.653	-12.816
SPBC13G1.10c	rqt2	viable	V	2.379	0.112	1.754	3.055	12.464	27.229	24.174	9.592	0.875	18.594	0.992594	0.055	0.028677	-34.693	-34.855
SPBC13G1.11	ykt6	inviable	E	5.652	0.947	0.433	0.797	3.433	7.57	6.773	2.629	2.079	91.241	0.898707	0.669	0.096837	0.363	0.201
SPBC13G1.12	did2	viable	V	0.54	0.03	1.336	2.431	10.352	22.783	20.352	7.934	0.199	5.006	0.939226	0.046	0.093021	-37.122	-37.284
SPBC13G1.13	tfb2	viable	V	4.589	0.769	1.981	2.345	4.982	9.119	6.773	4.177	1.688	67.073	0.987722	0.192	0.038874	-17.132	-17.294
SPBC13G1.14c	rns1	viable	V	-0.028	0.001	0.0	-1.408	-11.592	-27.573	-26.165	-8.483	-0.01	-0.004	-0.000151	0.423	0.372144	-6.029	-6.191
SPBC13G1.15c	SPBC13G1.15c	unknown	Not_determined	-0.593	-0.099	-0.0	0.364	3.001	7.138	6.773	2.196	-0.218	-9.824	0.877627	0.07	0.109216	-31.316	-31.478
SPBC146.01	med15	inviable	E	4.024	0.23	0.919	1.99	9.731	21.878	19.888	7.367	1.48	39.308	0.986158	0.143	0.039731	-21.257	-21.419
SPBC146.02	SPBC146.02	viable	V	0.215	0.036	0.0	0.364	3.001	7.138	6.773	2.196	0.079	3.567	0.199102	0.147	0.283377	-20.863	-21.025
SPBC146.03c	cut3	inviable	E	4.29	0.67	1.273	1.664	4.493	8.933	7.268	3.63	1.578	64.639	0.998899	0.051	0.011992	-35.568	-35.73
SPBC146.04	erv2	viable	V	1.872	0.253	0.375	0.827	4.094	9.22	8.394	3.096	0.689	28.761	0.841289	0.282	0.116188	-11.705	-11.867
SPBC146.05c	cwf25	inviable	E	3.662	0.614	-0.0	0.364	3.001	7.138	6.773	2.196	1.347	60.629	0.958874	0.248	0.066643	-13.503	-13.665
SPBC146.06c	fan1	viable	V	-0.018	0.003	-0.0	-0.364	-3.001	-7.138	-6.773	-2.196	-0.007	-0.001	-0.012593	0.118	0.303917	-23.929	-24.091
SPBC146.07	prp2	inviable	E	4.29	0.468	1.589	2.148	6.197	12.55	10.401	4.961	1.578	56.55	0.984101	0.196	0.047299	-16.781	-16.943
SPBC146.08c	tif1102	viable	V	4.139	0.693	1.688	2.053	4.689	8.826	6.773	3.884	1.523	61.701	0.992551	0.132	0.031313	-22.387	-22.55
SPBC146.09c	lsd1	viable	V	5.533	0.395	5.709	6.564	12.749	22.453	15.889	10.861	2.035	39.025	0.998958	0.058	0.01222	-33.866	-34.029
SPBC146.10	mug57	viable	V	-0.331	-0.056	0.0	0.365	3.001	7.138	6.773	2.196	-0.122	-5.487	0.3693	0.137	0.232668	-21.848	-22.011
SPBC146.11c	mug97	viable	V	0.053	-0.008	0.0	-0.421	-3.467	-8.245	-7.824	-2.537	0.02	0.003	-0.229966	0.16	0.320511	-19.662	-19.824
SPBC146.12	coq6	condition-dependent	V	2.148	0.095	0.445	1.826	11.813	27.486	25.66	8.764	0.79	17.989	0.916734	0.167	0.091529	-19.061	-19.223
SPBC146.13c	myo1	condition-dependent	V	4.271	0.407	2.471	3.111	7.742	15.009	11.898	6.328	1.571	49.583	0.995213	0.108	0.025994	-25.185	-25.347
SPBC146.14c	sec26	inviable	E	3.04	0.509	0.17	0.535	3.171	7.308	6.773	2.366	1.118	49.836	0.987209	0.119	0.037311	-23.855	-24.018
SPBC14C8.01c	cut2	inviable	E	4.617	0.412	2.52	3.204	8.154	15.922	12.718	6.643	1.699	51.662	0.985446	0.201	0.042687	-16.444	-16.606
SPBC14C8.02	tim44	inviable	E	4.448	0.653	0.915	1.331	4.34	9.062	7.73	3.422	1.636	67.538	0.99892	0.052	0.011538	-35.4	-35.562
SPBC14C8.03	fma2	viable	V	0.509	0.085	3.744	4.109	6.745	10.882	6.773	5.94	0.187	6.541	0.833348	0.105	0.133394	-25.52	-25.682
SPBC14C8.04	ilv6	viable	V	0.616	0.071	-0.0	0.533	4.385	10.43	9.898	3.209	0.227	9.208	0.897254	0.07	0.106462	-31.241	-31.403
SPBC14C8.05c	meu17	viable	V	-0.911	-0.054	-0.0	1.023	8.42	20.027	19.004	6.161	-0.335	-9.886	0.45231	0.235	0.270417	-14.259	-14.421
SPBC14C8.06	arc1	inviable	E	2.504	0.153	0.595	1.593	8.816	20.149	18.556	6.611	0.921	26.355	0.892287	0.271	0.10708	-12.261	-12.424
SPBC14C8.07c	cdc18	inviable	E	4.327	0.725	0.347	0.712	3.348	7.485	6.773	2.543	1.592	70.206	0.97516	0.238	0.050182	-14.072	-14.235
SPBC14C8.09c	dbl3	viable	V	0.257	0.043	-0.0	0.364	3.001	7.138	6.773	2.196	0.094	4.247	0.468575	0.082	0.202912	-28.984	-29.146
SPBC14C8.10	mrpl24	inviable	E	4.719	0.791	6.544	6.908	9.545	13.682	6.773	8.74	1.736	47.495	0.922163	0.565	0.111211	-1.991	-2.154
SPBC14C8.11c	SPBC14C8.11c	viable	V	0.189	0.019	0.0	0.61	5.018	11.937	11.327	3.672	0.07	2.694	0.180709	0.143	0.278333	-21.223	-21.385
SPBC14C8.12	rpb8	inviable	E	3.869	0.648	0.488	0.853	3.489	7.626	6.773	2.684	1.423	62.258	0.96423	0.259	0.064663	-12.893	-13.056
SPBC14C8.13	srr1	viable	V	2.661	0.132	2.929	4.158	13.048	26.999	22.842	10.334	0.979	19.398	0.89539	0.24	0.100773	-13.954	-14.116
SPBC14C8.14c	pol5	inviable	E	4.276	0.639	1.457	1.866	4.82	9.455	7.589	3.918	1.573	62.944	0.997845	0.072	0.016678	-30.761	-30.923
SPBC14C8.15	SPBC14C8.15	viable	V	0.306	0.051	-0.0	0.364	3.001	7.138	6.773	2.196	0.113	5.071	0.026303	0.206	0.336709	-16.114	-16.276
SPBC14C8.16c	bot1	condition-dependent	V	4.195	0.346	5.204	5.944	11.298	19.699	13.755	9.663	1.543	34.587	0.993247	0.12	0.032555	-23.73	-23.892
SPBC14C8.17c	spt8	viable	V	4.407	0.257	5.898	6.946	14.525	26.418	19.473	12.211	1.621	26.006	0.990364	0.119	0.0351	-23.802	-23.964
SPBC14C8.19	tam10	viable	Not_determined	0.192	0.032	0.0	0.364	3.001	7.138	6.773	2.196	0.071	3.175	0.349857	0.081	0.286093	-29.143	-29.305
SPBC14F5.01	SPBC14F5.01	unknown	Not_determined	-0.423	-0.037	0.0	0.697	5.733	13.637	12.94	4.196	-0.155	-5.687	0.41	0.187	0.279988	-17.471	-17.633
SPBC14F5.02	trs65	inviable	E	3.594	0.386	3.669	4.237	8.347	14.797	10.56	7.092	1.322	39.774	0.998005	0.062	0.017856	-32.958	-33.12
SPBC14F5.03c	kap123	viable	V	4.217	0.185	0.289	1.679	11.736	27.516	25.837	8.666	1.551	35.589	0.95807	0.224	0.063753	-14.916	-15.078
SPBC14F5.04c	pgk1	inviable	E	5.389	0.903	1.473	1.837	4.474	8.611	6.773	3.669	1.982	81.487	0.983877	0.251	0.043857	-13.372	-13.535
SPBC14F5.05c	sam1	inviable	E	3.665	0.389	0.091	0.666	4.826	11.353	10.687	3.556	1.348	53.05	0.957481	0.263	0.065216	-12.673	-12.836
SPBC14F5.06	rli1	inviable	E	3.914	0.656	0.301	0.666	3.302	7.439	6.773	2.497	1.44	63.684	0.993771	0.107	0.026614	-25.322	-25.484
SPBC14F5.07	doa10	viable	V	0.163	0.027	0.0	0.364	3.001	7.138	6.773	2.196	0.06	2.704	0.078874	0.191	0.302861	-17.147	-17.309
SPBC14F5.08	med7	inviable	E	4.783	0.402	4.01	4.737	9.994	18.243	13.506	8.389	1.76	45.157	0.995387	0.116	0.026236	-24.207	-24.369
SPBC14F5.09c	ade8	viable	V	1.905	0.125	2.65	3.578	10.29	20.823	17.244	8.241	0.701	17.592	0.988571	0.067	0.038564	-31.862	-32.024
SPBC14F5.10c	SPBC14F5.10c	viable	V	0.559	0.094	-0.0	0.364	3.001	7.138	6.773	2.196	0.206	9.253	0.118934	0.339	0.319065	-9.138	-9.3
SPBC14F5.11c	snx41	viable	V	0.682	0.094	3.491	3.934	7.14	12.17	8.236	6.161	0.251	8.434	0.623136	0.214	0.235121	-15.603	-15.765
SPBC14F5.12c	cbh2	viable	V	0.762	0.128	-0.0	0.364	3.001	7.138	6.773	2.196	0.28	12.619	0.34416	0.295	0.287931	-11.112	-11.274
SPBC14F5.13c	pho8	viable	V	-0.43	-0.072	1.639	2.003	4.64	8.777	6.773	3.835	-0.158	-6.434	0.500675	0.166	0.251834	-19.165	-19.328
SPBC1539.01c	mrpl15	inviable	E	4.284	0.584	3.176	3.624	6.865	11.949	8.325	5.875	1.576	54.151	0.993605	0.136	0.032125	-21.963	-22.125
SPBC1539.02	SPBC1539.02	viable	V	0.514	0.086	-0.0	0.364	3.001	7.137	6.773	2.196	0.189	8.515	0.646949	0.121	0.187885	-23.546	-23.708
SPBC1539.03c	arg41	viable	V	-1.0	-0.168	13.605	13.97	16.606	20.743	6.773	15.801	-0.368	-3.295	0.436362	0.44	0.280687	-5.499	-5.661
SPBC1539.04	tts1	viable	V	0.189	0.032	-0.0	0.364	3.001	7.138	6.773	2.196	0.07	3.133	0.152625	0.131	0.353567	-22.437	-22.6
SPBC1539.05	cog3	inviable	E	4.644	0.444	0.856	1.495	6.114	13.362	11.867	4.704	1.708	61.18	0.997598	0.079	0.01733	-29.477	-29.639
SPBC1539.06	acb1	viable	V	5.472	0.308	2.712	3.798	11.651	23.974	20.176	9.253	2.013	44.899	0.998391	0.065	0.014272	-32.296	-32.458
SPBC1539.07c	fmd1	viable	V	0.853	0.143	0.195	0.56	3.196	7.333	6.773	2.391	0.314	13.965	0.37284	0.389	0.3066	-7.205	-7.367
SPBC1539.08	arf6	viable	V	1.028	0.082	3.417	4.182	9.719	18.407	14.225	8.029	0.378	9.972	0.974982	0.059	0.062168	-33.565	-33.727
SPBC1539.09c	trp1	inviable	E	4.142	0.694	0.542	0.906	3.543	7.68	6.773	2.738	1.524	66.439	0.99589	0.093	0.021513	-27.32	-27.483
SPBC1539.10	nop16	viable	V	3.265	0.183	2.462	3.554	11.45	23.841	20.288	9.04	1.201	27.334	0.994523	0.071	0.026421	-31.012	-31.174
SPBC15C4.01c	oca3	viable	V	0.77	0.075	9.496	10.124	14.67	21.802	11.677	13.282	0.283	4.002	0.945302	0.062	0.085565	-32.921	-33.083
SPBC15C4.02	cqd2	viable	V	1.179	0.065	4.882	5.992	14.02	26.617	20.625	11.569	0.434	7.524	0.977493	0.05	0.05298	-36.026	-36.188
SPBC15C4.03	mrs6	inviable	E	4.626	0.603	0.54	1.008	4.398	9.716	8.708	3.363	1.702	69.62	0.991481	0.15	0.030978	-20.56	-20.722
SPBC15C4.04c	SPBC15C4.04c	viable	V	-0.111	0.005	0.0	-1.404	-11.558	-27.493	-26.089	-8.458	-0.041	-0.018	-0.016736	0.172	0.324985	-18.65	-18.813
SPBC15C4.05	dhx29	viable	V	1.455	0.203	1.054	1.491	4.65	9.607	8.117	3.686	0.535	21.607	0.981101	0.073	0.048416	-30.705	-30.867
SPBC15C4.06c	rnf181	viable	V	2.037	0.341	1.552	1.916	4.552	8.689	6.773	3.748	0.749	30.644	0.93519	0.197	0.083391	-16.734	-16.896
SPBC15D4.01c	klp9	viable	V	-0.017	0.003	0.0	-0.364	-3.001	-7.138	-6.773	-2.196	-0.006	-0.001	-0.066006	0.241	0.348957	-13.914	-14.076
SPBC15D4.02	gsf1	viable	V	1.396	0.234	-0.0	0.364	3.001	7.138	6.773	2.196	0.513	23.106	0.834822	0.209	0.121568	-15.926	-16.088
SPBC15D4.03	slm9	condition-dependent	V	2.751	0.137	3.002	4.227	13.085	26.985	22.758	10.381	1.012	19.959	0.9877	0.082	0.037881	-28.948	-29.11
SPBC15D4.04	alg7	inviable	E	4.741	0.794	1.031	1.395	4.031	8.168	6.773	3.227	1.744	73.771	0.995549	0.113	0.023208	-24.545	-24.708
SPBC15D4.05	zng1	viable	V	0.299	0.045	0.0	0.402	3.31	7.873	7.471	2.422	0.11	4.84	0.974417	0.017	0.052813	-51.214	-51.376
SPBC15D4.06	naa30	viable	V	-0.02	0.003	0.0	-0.431	-3.55	-8.444	-8.012	-2.598	-0.007	-0.001	-0.225896	0.106	0.366327	-25.486	-25.649
SPBC15D4.07c	atg9	viable	V	1.546	0.259	2.315	2.679	5.316	9.453	6.773	4.511	0.569	22.086	0.025594	1.131	0.328767	7.719	7.557
SPBC15D4.08c	SPBC15D4.08c	unknown	Not_determined	0.233	0.023	0.0	0.609	5.014	11.926	11.317	3.669	0.086	3.325	0.64559	0.068	0.219497	-31.536	-31.699
SPBC15D4.09c	met3	viable	V	1.386	0.232	1.069	1.433	4.069	8.206	6.773	3.265	0.51	21.521	0.834866	0.22	0.136974	-15.173	-15.335
