Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPBC23G7.07c	cms1	viable	V	0.054	0.499	0.733	0.802	0.817	0.821	0.822
SPBC23G7.08c	rga7	viable	V	0.001	0.099	0.604	1.539	2.407	3.068	3.396
SPBC23G7.10c	SPBC23G7.10c	viable	V	-0.018	-0.004	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC23G7.11	mag2	viable	V	0.107	0.867	1.406	1.626	1.693	1.714	1.719
SPBC23G7.12c	rpt6	condition-dependent	V	0.102	0.939	1.38	1.508	1.537	1.544	1.545
SPBC23G7.13c	SPBC23G7.13c	viable	V	-0.045	-0.347	-0.555	-0.64	-0.665	-0.673	-0.675
SPBC23G7.14	SPBC23G7.14	viable	V	-0.034	-0.316	-0.465	-0.508	-0.518	-0.52	-0.52
SPBC23G7.15c	rpp202	viable	V	-0.004	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC23G7.16	ctr6	viable	V	0.114	1.049	1.541	1.685	1.717	1.725	1.727
SPBC244.01c	sid4	inviable	E	0.0	0.293	2.45	4.005	4.445	4.558	4.579
SPBC244.02c	utp6	inviable	E	0.217	1.692	2.913	3.506	3.716	3.793	3.815
SPBC24C6.02	spb4	inviable	E	0.204	2.617	4.076	4.517	4.616	4.64	4.645
SPBC24C6.03	SPBC24C6.03	inviable	E	0.0	0.001	0.597	2.518	3.427	3.692	3.744
SPBC24C6.04	put2	viable	V	0.035	0.319	0.891	1.607	2.195	2.648	2.889
SPBC24C6.05	sec28	viable	V	0.0	0.0	0.001	0.173	0.544	0.717	0.755
SPBC24C6.06	gpa1	viable	V	-0.0	-0.036	-0.304	-0.499	-0.554	-0.568	-0.571
SPBC24C6.07	cdc14	inviable	E	0.001	0.51	2.307	3.637	4.125	4.292	4.333
SPBC24C6.08c	bhd1	viable	V	-0.008	-0.077	-0.114	-0.124	-0.127	-0.127	-0.127
SPBC24C6.09c	SPBC24C6.09c	viable	V	0.005	0.152	0.291	0.342	0.355	0.359	0.36
SPBC24C6.10c	dip1	viable	V	0.0	0.114	0.498	0.701	0.753	0.766	0.769
SPBC24C6.13	coa6	viable	Not_determined	0.014	0.528	0.995	1.152	1.188	1.197	1.199
SPBC25B2.01	hbs1	viable	V	0.007	0.054	0.162	0.327	0.498	0.662	0.767
SPBC25B2.02c	mam1	viable	V	0.003	0.157	0.461	0.68	0.774	0.813	0.824
SPBC25B2.03	SPBC25B2.03	viable	V	0.041	0.108	0.188	0.278	0.358	0.432	0.481
SPBC25B2.04c	mtg1	viable	V	0.044	0.15	0.275	0.399	0.493	0.564	0.603
SPBC25B2.05	mis3	inviable	E	0.092	1.517	2.777	3.295	3.444	3.489	3.499
SPBC25B2.06c	btb2	viable	V	0.0	0.058	0.363	0.554	0.606	0.619	0.621
SPBC25B2.07c	mmb1	viable	V	0.044	0.405	0.595	0.651	0.663	0.666	0.667
SPBC25B2.08	SPBC25B2.08	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC25B2.09c	msr1	inviable	E	0.114	2.277	3.832	4.323	4.435	4.462	4.467
SPBC25B2.10	SPBC25B2.10	viable	V	0.089	0.376	0.697	0.97	1.141	1.25	1.3
SPBC25B2.11	pof2	viable	V	0.042	0.384	0.565	0.617	0.629	0.632	0.633
SPBC25D12.02c	dnt1	viable	V	0.086	0.354	0.772	1.304	1.808	2.277	2.583
SPBC25D12.03c	mcm7	inviable	E	0.137	2.409	3.96	4.444	4.554	4.58	4.585
SPBC25D12.04	suc22	inviable	E	0.127	2.109	3.795	4.46	4.644	4.698	4.71
SPBC25D12.05	trm1	viable	V	0.002	0.307	0.884	1.185	1.276	1.304	1.31
SPBC25D12.06	mrh5	viable	V	0.016	0.097	0.257	0.485	0.712	0.927	1.066
SPBC25H2.02	trs1	inviable	E	0.111	2.351	3.992	4.512	4.631	4.66	4.666
SPBC25H2.03	vac14	viable	V	0.028	0.206	0.338	0.397	0.416	0.423	0.425
SPBC25H2.05	egd2	viable	V	0.042	0.009	0.001	0.0	0.0	0.0	0.0
SPBC25H2.06c	hrf1	inviable	E	0.1	2.414	4.197	4.771	4.902	4.934	4.94
SPBC25H2.07	tif11	inviable	E	0.138	2.238	3.744	4.246	4.368	4.4	4.406
SPBC25H2.08c	mrs2	viable	V	0.007	0.064	0.211	0.449	0.701	0.944	1.101
SPBC25H2.09	mic19	viable	V	0.0	0.008	0.042	0.116	0.206	0.296	0.354
SPBC25H2.10c	tan1	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC25H2.11c	spt7	viable	V	0.0	0.007	0.184	0.836	1.599	2.191	2.466
SPBC25H2.12c	cct7	inviable	E	0.153	1.993	3.112	3.45	3.526	3.545	3.548
SPBC25H2.13c	cdc20	inviable	E	0.109	2.083	3.475	3.912	4.011	4.036	4.04
SPBC25H2.14	mug16	viable	V	0.06	0.357	0.628	0.787	0.856	0.887	0.897
SPBC25H2.15	tsr401	viable	V	0.251	1.053	2.045	2.985	3.643	4.104	4.336
SPBC25H2.16c	gga22	viable	V	0.061	0.36	0.644	0.82	0.9	0.936	0.949
SPBC25H2.18	cox20	viable	Not_determined	0.044	0.163	0.338	0.555	0.758	0.946	1.068
SPBC26H8.01	thi2	viable	V	0.019	0.179	0.264	0.288	0.294	0.295	0.295
SPBC26H8.02c	sec9	inviable	E	0.082	0.619	1.55	2.598	3.398	3.98	4.277
SPBC26H8.03	cho2	viable	V	0.001	0.229	0.59	0.734	0.769	0.778	0.779
SPBC26H8.04c	iml1	viable	V	0.042	0.686	1.857	2.91	3.506	3.828	3.952
SPBC26H8.05c	pph3	viable	V	-0.066	-0.173	-0.303	-0.448	-0.577	-0.696	-0.775
SPBC26H8.06	grx4	condition-dependent	E	0.053	1.368	3.286	4.456	4.911	5.086	5.137
SPBC26H8.07c	nda3	inviable	E	0.198	1.927	3.183	3.677	3.82	3.864	3.874
SPBC26H8.08c	grn1	viable	V	0.156	1.827	3.421	4.206	4.476	4.573	4.599
SPBC26H8.09c	snf59	viable	V	0.014	0.064	0.119	0.162	0.187	0.202	0.209
SPBC26H8.10	dis3	inviable	E	0.106	1.998	3.358	3.795	3.896	3.921	3.926
SPBC26H8.11c	the4	viable	V	0.04	0.257	0.442	0.541	0.579	0.595	0.6
SPBC26H8.14c	cox17	viable	V	0.003	0.08	0.288	0.551	0.746	0.875	0.935
SPBC26H8.16	sdh8	viable	Not_determined	0.019	0.171	0.252	0.275	0.281	0.282	0.282
SPBC27.01c	pga2	inviable	E	0.062	1.832	3.296	3.775	3.886	3.913	3.918
SPBC27.03	meu25	viable	V	-0.008	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC27.04	uds1	viable	V	-0.018	-0.004	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC27.05	SPBC27.05	unknown	Not_determined	0.01	0.288	0.52	0.596	0.614	0.618	0.619
SPBC27.06c	mgr2	viable	V	0.027	0.878	2.574	3.936	4.593	4.894	4.994
SPBC27.08c	sua1	viable	V	0.003	0.382	0.902	1.101	1.149	1.16	1.162
SPBC27B12.01c	mmm1	inviable	E	0.0	0.532	2.28	3.193	3.43	3.489	3.5
SPBC27B12.02	mis19	inviable	E	0.0	0.008	0.276	1.402	2.797	3.901	4.415
SPBC27B12.03c	erg32	viable	V	0.02	0.18	0.265	0.29	0.295	0.296	0.297
SPBC27B12.04c	csc2	viable	V	0.043	0.394	0.58	0.634	0.646	0.649	0.649
SPBC27B12.05	crt10	viable	V	-0.051	-0.011	-0.002	-0.0	-0.0	-0.0	-0.0
SPBC27B12.06	gpi13	inviable	E	0.001	0.842	2.967	3.972	4.225	4.288	4.3
SPBC27B12.07	SPBC27B12.07	viable	V	0.007	0.147	0.379	0.554	0.637	0.676	0.689
SPBC27B12.08	sip1	viable	V	0.029	0.782	2.182	3.278	3.805	4.047	4.127
SPBC27B12.09c	flx1	viable	V	0.002	0.266	1.32	2.636	3.47	3.926	4.099
SPBC27B12.10c	tom7	viable	V	0.0	0.017	0.343	0.827	1.048	1.126	1.146
SPBC27B12.11c	pho7	viable	V	0.107	0.348	0.656	0.995	1.281	1.525	1.674
SPBC27B12.13	tom40	inviable	E	0.229	2.103	3.09	3.379	3.443	3.459	3.462
SPBC27B12.14	cbp4	viable	Not_determined	0.002	0.026	0.095	0.212	0.34	0.464	0.544
SPBC28E12.02	SPBC28E12.02	viable	V	0.037	0.344	0.506	0.553	0.563	0.566	0.566
SPBC28E12.03	rga4	viable	V	0.007	0.327	0.637	0.743	0.768	0.774	0.775
SPBC28E12.04	cbp7	viable	V	0.035	0.313	0.638	0.856	0.957	1.004	1.02
SPBC28E12.05	esf2	inviable	E	0.074	1.753	3.41	4.096	4.291	4.348	4.361
SPBC28E12.06c	lvs1	viable	V	0.026	0.605	1.043	1.183	1.215	1.223	1.224
SPBC28F2.02	mep33	viable	V	0.008	0.203	0.359	0.41	0.421	0.424	0.425
SPBC28F2.04c	cwf7	inviable	E	0.075	1.469	2.463	2.777	2.848	2.866	2.869
SPBC28F2.05c	SPBC28F2.05c	viable	V	0.009	0.083	0.122	0.133	0.136	0.137	0.137
SPBC28F2.06c	mdm12	inviable	E	0.0	0.475	2.06	2.894	3.111	3.165	3.175
SPBC28F2.07	sfr1	viable	V	0.051	0.135	0.236	0.349	0.45	0.543	0.604
SPBC28F2.08c	hrd3	viable	V	0.027	0.246	0.364	0.4	0.408	0.41	0.41
SPBC28F2.09	toa1	inviable	E	0.006	1.215	3.122	3.904	4.098	4.147	4.157
SPBC28F2.10c	ngg1	viable	V	0.071	0.319	0.698	1.152	1.55	1.892	2.098
SPBC28F2.11	hmo1	viable	V	0.039	0.363	0.533	0.583	0.594	0.596	0.597
SPBC28F2.12	rpb1	inviable	E	0.042	1.919	3.767	4.413	4.566	4.604	4.611
SPBC29A10.01	ccr1	viable	V	0.13	0.457	0.923	1.49	2.014	2.502	2.819
SPBC29A10.02	spo5	viable	V	0.025	0.229	0.336	0.368	0.375	0.377	0.377
SPBC29A10.03c	pcf1	viable	V	0.035	0.099	0.182	0.276	0.362	0.44	0.492
SPBC29A10.04	psm1	inviable	E	0.019	1.116	2.786	3.638	3.907	3.993	4.013
SPBC29A10.05	exo1	viable	V	0.05	0.222	0.478	0.774	1.026	1.237	1.361
SPBC29A10.06c	ely5	viable	V	0.021	0.195	0.287	0.314	0.32	0.321	0.322
SPBC29A10.07	pom152	viable	V	0.021	0.192	0.286	0.314	0.321	0.323	0.323
SPBC29A10.08	gas2	viable	V	-0.032	-0.007	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC29A10.09c	tri1	viable	V	0.064	0.223	0.41	0.591	0.724	0.822	0.875
SPBC29A10.10c	dbl8	viable	V	0.007	0.055	0.165	0.334	0.509	0.676	0.783
SPBC29A10.11c	muk1	viable	V	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPBC29A10.12	oxs1	viable	V	0.007	0.064	0.095	0.105	0.107	0.107	0.108
SPBC29A10.13	atp7	viable	V	0.155	0.468	0.876	1.354	1.787	2.188	2.451
SPBC29A10.14	rec8	viable	V	0.0	0.0	0.007	0.265	0.685	0.912	0.974
SPBC29A10.15	orc1	inviable	E	0.264	0.868	1.587	2.31	2.865	3.298	3.539
SPBC29A10.16c	cyb502	viable	V	0.0	0.161	1.491	3.183	4.037	4.393	4.496
SPBC29A10.17	lam1	viable	Not_determined	0.037	1.19	2.615	3.3	3.514	3.583	3.6
SPBC29A3.01	ccc2	viable	V	0.0	0.0	0.005	0.192	0.416	0.501	0.518
SPBC29A3.02c	his7	viable	V	0.023	0.06	0.106	0.156	0.201	0.243	0.27
SPBC29A3.03c	gid2	viable	V	0.008	0.0	0.0	0.0	0.0	0.0	0.0
SPBC29A3.04	rpl8	inviable	E	0.024	1.027	1.969	2.289	2.363	2.382	2.385
SPBC29A3.05	vps71	viable	V	0.004	0.067	0.268	0.63	1.025	1.407	1.648
SPBC29A3.06	utp18	inviable	E	0.11	1.789	3.326	3.983	4.179	4.24	4.255
SPBC29A3.07c	sap14	viable	V	0.027	0.136	0.326	0.584	0.834	1.069	1.221
SPBC29A3.08	pof4	viable	V	0.0	0.004	0.059	0.241	0.471	0.675	0.784
SPBC29A3.09c	gcn20	viable	V	0.0	0.0	0.017	0.119	0.32	0.562	0.721
SPBC29A3.10c	atp14	viable	V	0.134	2.117	3.418	3.82	3.911	3.933	3.937
SPBC29A3.11c	ort1	viable	V	0.001	0.202	0.54	0.678	0.712	0.72	0.722
SPBC29A3.12	rps902	viable	V	0.16	0.954	2.07	3.142	3.866	4.345	4.572
SPBC29A3.13	pdp1	viable	V	0.0	0.008	0.101	0.294	0.446	0.537	0.572
SPBC29A3.14c	trt1	viable	V	0.006	0.083	0.177	0.235	0.26	0.271	0.274
SPBC29A3.15c	rsm23	inviable	E	0.0	0.135	1.371	3.129	4.102	4.536	4.668
SPBC29A3.16	rrs1	inviable	E	0.116	1.278	2.83	3.949	4.491	4.751	4.842
SPBC29A3.17	gef3	viable	V	0.0	0.01	0.124	0.221	0.25	0.258	0.259
SPBC29A3.18	cyt1	viable	V	0.042	0.246	0.545	0.851	1.072	1.228	1.305
SPBC29A3.21	SPBC29A3.21	viable	V	-0.0	-0.089	-0.262	-0.337	-0.355	-0.36	-0.36
SPBC29B5.01	atf1	viable	V	0.148	1.07	1.768	2.085	2.191	2.228	2.238
SPBC29B5.02c	isp4	viable	V	0.007	0.0	0.0	0.0	0.0	0.0	0.0
SPBC29B5.04c	app1	viable	V	0.022	0.108	0.256	0.453	0.643	0.821	0.937
SPBC2A9.02	SPBC2A9.02	viable	V	0.075	0.694	1.02	1.115	1.137	1.142	1.143
SPBC2A9.03	SPBC2A9.03	viable	V	0.008	0.071	0.104	0.114	0.116	0.116	0.116
SPBC2A9.04c	san1	viable	V	0.0	0.0	0.002	0.126	0.32	0.4	0.417
SPBC2A9.05c	tvp23	viable	V	0.043	0.112	0.196	0.29	0.374	0.452	0.502
SPBC2A9.06c	nus1	condition-dependent	V	0.014	1.233	3.25	4.271	4.583	4.679	4.701
SPBC2A9.07c	hpz1	viable	V	0.016	0.144	0.211	0.231	0.235	0.236	0.236
SPBC2A9.08c	sec22	inviable	E	0.017	1.389	2.985	3.563	3.7	3.733	3.74
SPBC2A9.09	plp2	inviable	E	0.028	0.266	0.816	1.615	2.371	3.031	3.42
SPBC2A9.10	bmc1	viable	E	0.006	0.227	0.427	0.495	0.51	0.514	0.515
SPBC2A9.11c	iss9	viable	V	0.063	0.218	0.4	0.578	0.709	0.807	0.859
SPBC2A9.12	orc6	inviable	E	0.001	0.473	2.396	4.05	4.734	4.989	5.057
SPBC2A9.13	SPBC2A9.13	viable	V	-0.005	-0.301	-0.62	-0.733	-0.76	-0.766	-0.768
SPBC2A9.14	SPBC2A9.14	viable	Not_determined	0.009	0.087	0.128	0.139	0.142	0.143	0.143
SPBC2D10.03c	ess1	viable	V	0.0	0.0	0.101	0.441	0.603	0.65	0.659
SPBC2D10.04	aly2	viable	V	0.054	0.493	0.725	0.793	0.808	0.812	0.812
SPBC2D10.05	exg3	viable	V	0.0	0.0	0.0	0.031	0.197	0.308	0.334
SPBC2D10.06	rep1	viable	V	-0.037	-0.121	-0.235	-0.371	-0.496	-0.611	-0.686
SPBC2D10.07c	mmp1	viable	V	0.0	0.022	0.137	0.414	0.764	1.124	1.356
SPBC2D10.08c	yml6	inviable	E	0.0	0.181	1.278	2.619	3.337	3.661	3.762
SPBC2D10.09	snr1	viable	V	0.016	0.041	0.072	0.107	0.138	0.166	0.185
SPBC2D10.10c	fib1	viable	V	0.236	2.296	3.408	3.734	3.808	3.825	3.829
SPBC2D10.11c	nap2	condition-dependent	V	0.043	0.345	0.544	0.619	0.64	0.647	0.648
SPBC2D10.12	rhp23	viable	V	0.019	0.055	0.1	0.147	0.186	0.218	0.238
SPBC2D10.13	est1	viable	V	0.066	0.823	1.274	1.41	1.44	1.448	1.449
SPBC2D10.14c	myo51	viable	V	0.026	0.283	0.464	0.53	0.548	0.554	0.555
SPBC2D10.15c	pth1	viable	V	0.006	0.0	0.0	0.0	0.0	0.0	0.0
SPBC2D10.16	mhf1	viable	V	0.003	0.094	0.535	1.532	2.755	4.0	4.799
SPBC2D10.17	clr1	viable	V	0.0	0.0	0.0	0.001	0.146	0.671	0.934
SPBC2D10.18	coq8	condition-dependent	V	0.008	0.108	0.387	0.846	1.318	1.754	2.021
SPBC2D10.19c	alb1	viable	V	-0.011	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC2D10.20	ubc1	viable	V	0.0	0.115	0.356	0.463	0.49	0.496	0.498
SPBC2F12.02c	mrpl7	inviable	E	0.0	0.034	1.308	3.045	3.643	3.803	3.833
SPBC2F12.03c	esl1	viable	V	0.049	0.129	0.224	0.332	0.428	0.516	0.575
SPBC2F12.04	rpl1701	viable	V	0.078	1.552	2.606	2.938	3.013	3.032	3.035
SPBC2F12.05c	osh2	viable	V	0.031	0.164	0.296	0.387	0.432	0.454	0.463
SPBC2F12.08c	ceg1	inviable	E	0.001	0.575	2.398	3.743	4.252	4.431	4.477
SPBC2F12.09c	atf21	viable	V	0.069	0.874	1.356	1.502	1.535	1.543	1.544
SPBC2F12.10	mrpl35	inviable	E	0.0	0.063	1.255	3.719	5.349	6.139	6.391
SPBC2F12.11c	rep2	viable	V	0.012	0.127	0.435	0.948	1.495	2.025	2.366
SPBC2F12.12c	cay1	viable	V	0.028	0.249	0.781	1.623	2.501	3.346	3.889
SPBC2F12.13	klp5	viable	V	0.005	0.04	0.116	0.229	0.343	0.451	0.521
SPBC2F12.14c	gua1	inviable	E	0.245	2.656	4.018	4.422	4.513	4.535	4.539
SPBC2F12.15c	pfa3	viable	V	-0.011	-0.029	-0.051	-0.076	-0.098	-0.118	-0.131
SPBC2F12.17	cox7	unknown	Not_determined	0.026	0.237	0.349	0.381	0.388	0.39	0.39
SPBC2G2.01c	liz1	viable	V	0.001	0.133	0.761	1.669	2.311	2.694	2.848
SPBC2G2.02	syj1	viable	V	0.076	0.2	0.35	0.517	0.667	0.805	0.895
SPBC2G2.03c	sbh1	viable	V	0.0	0.0	0.0	0.047	0.318	0.682	0.862
SPBC2G2.04c	mmf1	inviable	E	0.0	0.0	0.005	1.132	3.531	4.642	4.882
SPBC2G2.05	rpl1603	viable	V	0.048	0.125	0.218	0.323	0.416	0.502	0.559
SPBC2G2.06c	apl1	viable	V	0.0	0.0	0.028	0.222	0.343	0.381	0.388
SPBC2G2.07c	mug178	viable	V	0.085	0.224	0.391	0.578	0.745	0.899	1.0
SPBC2G2.08	ade9	viable	V	0.0	0.0	0.0	0.005	0.15	0.353	0.416
SPBC2G2.09c	crs1	viable	V	0.026	0.237	0.349	0.381	0.388	0.39	0.39
SPBC2G2.10c	mug110	viable	V	0.0	0.188	0.632	0.836	0.887	0.9	0.902
SPBC2G2.11	myr1	inviable	E	0.115	1.903	3.096	3.466	3.549	3.57	3.574
SPBC2G2.12	hrs1	inviable	E	0.082	2.063	3.613	4.114	4.229	4.257	4.262
SPBC2G2.13c	dcd1	viable	V	0.002	0.073	0.371	0.896	1.392	1.787	1.993
SPBC2G2.14	csi1	viable	V	0.02	0.115	0.292	0.538	0.781	1.01	1.158
SPBC2G2.15c	mrm2	viable	V	0.035	0.091	0.16	0.236	0.305	0.368	0.409
SPBC2G2.16	mpi1	inviable	E	0.037	1.754	3.423	3.996	4.129	4.162	4.168
SPBC2G2.17c	psu2	viable	V	0.042	0.387	0.568	0.621	0.633	0.636	0.636
SPBC2G5.01	SPBC2G5.01	viable	V	-0.004	-0.201	-0.398	-0.466	-0.482	-0.486	-0.486
SPBC2G5.02c	ckb2	viable	V	0.052	0.333	0.573	0.702	0.752	0.772	0.779
SPBC2G5.03	ctu1	viable	V	0.087	0.365	0.803	1.363	1.894	2.389	2.71
SPBC2G5.04c	erv41	viable	V	-0.012	-0.003	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC2G5.05	tkt1	inviable	E	0.077	1.188	2.399	3.029	3.252	3.333	3.355
SPBC2G5.06c	hmt2	condition-dependent	V	0.026	0.133	0.324	0.582	0.833	1.07	1.223
SPBC2G5.07c	rpc25	inviable	E	0.004	0.848	2.128	2.634	2.755	2.785	2.791
SPBC30B4.01c	wsc1	viable	V	0.006	0.057	0.084	0.092	0.093	0.094	0.094
SPBC30B4.02c	sqs1	viable	V	0.012	0.446	0.837	0.968	0.998	1.005	1.007
SPBC30B4.03c	ldb1	viable	V	0.037	0.239	0.548	0.865	1.091	1.247	1.323
SPBC30B4.04c	sol1	viable	V	0.112	0.387	0.776	1.248	1.684	2.089	2.353
SPBC30B4.05	kap109	inviable	E	0.075	1.98	3.492	3.983	4.095	4.123	4.128
SPBC30B4.06c	ips1	viable	V	0.022	0.067	0.129	0.201	0.267	0.328	0.368
SPBC30B4.07c	tfb4	inviable	E	0.005	0.603	2.088	3.154	3.578	3.738	3.782
SPBC30B4.08	eri1	viable	V	0.071	0.652	0.959	1.048	1.068	1.073	1.074
SPBC30B4.09	SPBC30B4.09	viable	Not_determined	-0.035	-0.008	-0.001	-0.0	-0.0	-0.0	-0.0
SPBC30D10.02	ncb2	inviable	E	0.036	0.931	2.328	3.238	3.612	3.763	3.807
SPBC30D10.03c	isn1	viable	V	0.056	0.515	0.757	0.828	0.843	0.847	0.848
SPBC30D10.04	swi3	viable	V	0.072	0.26	0.526	0.845	1.134	1.397	1.564
SPBC30D10.05c	nre1	viable	V	0.03	0.273	0.402	0.439	0.448	0.45	0.45
SPBC30D10.06	lsm4	inviable	E	0.0	0.389	1.339	1.783	1.894	1.922	1.927
SPBC30D10.07c	bpl1	inviable	E	0.0	0.003	0.441	2.321	3.792	4.47	4.664
SPBC30D10.08	mgm101	inviable	E	0.0	0.0	0.003	0.304	1.835	3.954	5.094
SPBC30D10.09c	hva22	viable	V	-0.01	-0.094	-0.139	-0.152	-0.154	-0.155	-0.155
SPBC30D10.10c	tor1	viable	V	0.034	0.223	0.603	1.153	1.704	2.226	2.564
SPBC30D10.11	gpi1	inviable	E	0.101	2.047	3.447	3.89	3.991	4.015	4.02
SPBC30D10.12c	rsm27	inviable	E	0.0	0.019	0.572	1.676	2.285	2.527	2.593
SPBC30D10.13c	pdb1	viable	V	0.006	0.274	1.156	2.277	3.057	3.535	3.736
SPBC30D10.14	SPBC30D10.14	viable	V	0.0	0.033	0.403	0.717	0.81	0.834	0.839
SPBC30D10.15	naf1	inviable	E	0.03	1.26	2.745	3.397	3.584	3.639	3.651
SPBC30D10.16	pha2	viable	V	0.036	0.188	0.341	0.446	0.5	0.527	0.538
SPBC30D10.17c	smi1	inviable	E	0.07	1.694	2.944	3.347	3.439	3.461	3.465
SPBC30D10.18c	rpl102	viable	V	0.047	0.218	0.4	0.541	0.62	0.665	0.684
SPBC30D10.21	mzm1	unknown	Not_determined	0.044	0.401	0.589	0.644	0.657	0.66	0.66
SPBC317.01	mbx2	viable	V	0.041	0.374	0.55	0.602	0.613	0.616	0.617
SPBC31A8.01c	rtn1	viable	V	0.001	0.026	0.125	0.329	0.568	0.807	0.96
SPBC31E1.01c	atg2	viable	V	-0.008	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC31E1.02c	pmr1	viable	V	0.088	0.231	0.403	0.597	0.769	0.928	1.033
SPBC31E1.03	hub1	inviable	E	0.014	1.772	4.086	4.959	5.166	5.217	5.227
SPBC31E1.04	pep12	condition-dependent	E	0.1	1.639	2.665	2.982	3.054	3.072	3.075
SPBC31E1.05	gle1	inviable	E	0.063	1.413	2.979	3.76	4.02	4.108	4.131
SPBC31E1.06	bms1	inviable	E	0.093	2.062	3.533	4.002	4.11	4.136	4.141
SPBC31F10.03	ggg1	viable	V	0.035	0.319	0.469	0.512	0.522	0.525	0.525
SPBC31F10.04c	srb4	inviable	E	0.01	0.277	1.046	2.015	2.717	3.17	3.372
SPBC31F10.05	mug37	viable	V	-0.021	-0.193	-0.284	-0.31	-0.316	-0.318	-0.318
SPBC31F10.06c	sar1	inviable	E	0.063	1.802	3.225	3.691	3.798	3.824	3.829
SPBC31F10.07	lsb5	viable	V	0.005	0.001	0.0	0.0	0.0	0.0	0.0
SPBC31F10.08	mde2	viable	V	0.024	0.222	0.326	0.356	0.363	0.365	0.365
SPBC31F10.09c	med10	viable	V	0.147	0.535	0.987	1.414	1.717	1.935	2.047
SPBC31F10.10c	mub1	viable	V	0.197	0.694	1.286	1.863	2.29	2.61	2.781
SPBC31F10.11c	cwf4	inviable	E	0.118	1.369	2.558	3.143	3.345	3.418	3.437
SPBC31F10.12	tma20	viable	V	0.083	0.326	0.693	1.155	1.588	1.991	2.254
SPBC31F10.13c	hip1	condition-dependent	V	0.01	0.119	0.43	0.967	1.549	2.117	2.481
SPBC31F10.14c	hip3	condition-dependent	V	0.024	0.212	0.634	1.237	1.806	2.302	2.597
SPBC31F10.16	bch1	viable	V	0.0	0.126	0.414	0.545	0.578	0.586	0.588
SPBC32C12.02	ste11	condition-dependent	E	0.012	0.082	0.181	0.274	0.335	0.374	0.392
SPBC32C12.03c	ppk25	viable	V	0.063	0.576	0.847	0.926	0.944	0.948	0.949
SPBC32F12.01c	css1	condition-dependent	V	0.14	2.119	3.395	3.786	3.874	3.896	3.9
SPBC32F12.03c	gpx1	viable	V	0.016	0.143	0.211	0.231	0.235	0.236	0.236
SPBC32F12.04	gtb1	inviable	E	0.009	1.305	3.124	3.825	3.992	4.033	4.041
SPBC32F12.05c	cwf12	viable	V	0.083	0.27	0.524	0.827	1.105	1.362	1.53
SPBC32F12.06	pch1	inviable	E	0.0	0.089	0.754	1.797	2.488	2.856	2.988
SPBC32F12.07c	SPBC32F12.07c	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC32F12.08c	duo1	viable	V	0.0	0.035	0.233	0.616	0.978	1.255	1.392
SPBC32F12.09	rum1	viable	V	0.041	0.638	1.026	1.145	1.173	1.179	1.18
SPBC32F12.10	pgm1	inviable	E	0.061	1.351	3.278	4.538	5.064	5.281	5.347
SPBC32F12.11	tdh1	viable	V	0.19	1.451	2.341	2.71	2.824	2.861	2.87
SPBC32F12.12c	SPBC32F12.12c	viable	V	0.082	1.117	1.759	1.954	1.998	2.009	2.011
SPBC32F12.16	gem7	unknown	Not_determined	0.001	0.316	1.936	4.026	5.288	5.932	6.159
SPBC32H8.01c	SPBC32H8.01c	viable	V	-0.019	-0.17	-0.25	-0.274	-0.279	-0.28	-0.28
SPBC32H8.02c	nep2	viable	V	0.106	0.975	1.433	1.567	1.597	1.604	1.605
SPBC32H8.03	bem46	viable	V	0.044	0.01	0.001	0.0	0.0	0.0	0.0
SPBC32H8.04c	utp24	inviable	E	0.143	1.86	3.899	5.124	5.623	5.827	5.89
SPBC32H8.05	llp1	viable	V	-0.023	-0.185	-0.294	-0.337	-0.349	-0.353	-0.354
SPBC32H8.06	mug93	viable	V	-0.005	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC32H8.07	git5	viable	V	0.009	0.106	0.383	0.858	1.372	1.873	2.195
SPBC32H8.08c	omh5	viable	V	0.041	0.356	0.544	0.607	0.622	0.627	0.628
SPBC32H8.09	wdr8	viable	V	0.033	0.088	0.153	0.226	0.292	0.352	0.392
SPBC32H8.10	cdk9	inviable	E	0.013	0.601	1.836	2.776	3.195	3.374	3.429
SPBC32H8.11	mei4	viable	V	0.004	0.22	0.438	0.514	0.531	0.536	0.537
SPBC32H8.12c	act1	inviable	E	0.204	1.799	3.328	4.157	4.477	4.604	4.642
SPBC32H8.13c	mok12	viable	V	0.006	0.05	0.149	0.298	0.451	0.596	0.689
