Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	0h	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPBC21.02	rtc5	viable	V	0.022	0.045	0.159	0.43	0.521	0.545	0.551	0.552
SPBC21.03c	SPBC21.03c	viable	V	0.026	0.047	0.137	0.315	0.37	0.385	0.388	0.388
SPBC21.04	med8	inviable	E	0.324	0.593	1.723	3.978	4.671	4.854	4.895	4.903
SPBC21.05c	ral2	viable	V	0.026	0.047	0.137	0.316	0.371	0.385	0.389	0.389
SPBC21.06c	cdc7	inviable	E	0.013	0.022	0.071	0.381	0.834	1.289	1.634	1.822
SPBC21.07c	ppk24	viable	V	-0.046	-0.085	-0.247	-0.571	-0.67	-0.696	-0.702	-0.703
SPBC211.01	rsm10	inviable	E	0.182	0.333	0.969	2.236	2.626	2.728	2.752	2.756
SPBC211.02c	cwf3	inviable	E	0.067	0.086	0.158	0.428	0.762	1.124	1.46	1.693
SPBC211.03c	gea1	inviable	E	0.0	0.0	0.018	0.755	1.551	1.841	1.912	1.925
SPBC211.06	gfh1	viable	V	0.032	0.038	0.06	0.125	0.195	0.266	0.331	0.376
SPBC211.07c	ubc8	viable	V	0.105	0.125	0.194	0.408	0.635	0.867	1.077	1.225
SPBC211.08c	mtr3	inviable	E	-0.018	-0.034	-0.121	-0.435	-0.627	-0.712	-0.742	-0.75
SPBC215.01	SPBC215.01	viable	V	-0.066	-0.054	-0.03	-0.004	-0.0	-0.0	-0.0	-0.0
SPBC215.02	pfd5	viable	V	0.0	0.0	0.0	0.005	0.228	0.568	0.695	0.722
SPBC215.03c	csn1	viable	V	0.153	0.193	0.342	0.874	1.507	2.185	2.81	3.244
SPBC215.04	git11	viable	V	0.0	0.0	0.0	0.0	0.0	0.041	0.433	0.671
SPBC215.05	gpd1	viable	V	0.038	0.045	0.07	0.146	0.228	0.311	0.387	0.44
SPBC215.06c	SPBC215.06c	viable	V	-0.289	-0.289	-0.288	-0.283	-0.262	-0.183	-0.027	-0.0
SPBC215.07c	pdp2	viable	V	0.038	0.045	0.07	0.148	0.23	0.314	0.39	0.443
SPBC215.09c	erg10	inviable	E	0.13	0.239	0.693	1.601	1.88	1.953	1.97	1.973
SPBC215.10	odr1	viable	V	0.016	0.021	0.043	0.135	0.259	0.398	0.529	0.619
SPBC215.11c	SPBC215.11c	viable	V	-0.133	-0.114	-0.068	-0.013	-0.001	-0.0	-0.0	-0.0
SPBC215.13	mtl3	viable	V	0.022	0.04	0.114	0.267	0.318	0.333	0.336	0.337
SPBC215.14c	vps20	viable	V	0.05	0.091	0.265	0.612	0.718	0.746	0.753	0.754
SPBC216.01c	psy2	viable	V	0.082	0.151	0.438	1.012	1.188	1.235	1.245	1.247
SPBC216.02	num1	viable	V	0.01	0.019	0.055	0.128	0.15	0.156	0.157	0.158
SPBC216.03	SPBC216.03	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC216.04c	mxr2	viable	V	0.005	0.01	0.029	0.067	0.078	0.081	0.082	0.082
SPBC216.05	rad3	viable	V	0.159	0.19	0.295	0.618	0.962	1.313	1.632	1.855
SPBC216.06c	swi1	viable	V	0.141	0.188	0.366	0.961	1.532	2.0	2.323	2.493
SPBC216.07c	tor2	inviable	E	0.118	0.26	1.073	3.442	4.382	4.661	4.73	4.744
SPBC21B10.02	SPBC21B10.02	viable	V	0.126	0.231	0.671	1.55	1.82	1.891	1.907	1.91
SPBC21B10.03c	ath1	viable	V	-0.324	-0.324	-0.323	-0.317	-0.294	-0.205	-0.03	-0.0
SPBC21B10.04c	vtc1	viable	V	0.126	0.23	0.669	1.545	1.815	1.885	1.901	1.904
SPBC21B10.05c	wat1	viable	V	0.104	0.131	0.233	0.601	1.04	1.511	1.946	2.248
SPBC21B10.06c	inp2	viable	V	0.037	0.067	0.195	0.451	0.529	0.55	0.554	0.555
SPBC21B10.07	crr1	viable	V	0.043	0.051	0.079	0.166	0.258	0.353	0.438	0.498
SPBC21B10.08c	SPBC21B10.08c	viable	V	0.024	0.029	0.045	0.095	0.148	0.202	0.251	0.285
SPBC21B10.09	SPBC21B10.09	viable	V	-0.011	-0.025	-0.108	-0.387	-0.519	-0.563	-0.575	-0.578
SPBC21B10.10	rps402	viable	V	0.225	0.272	0.43	0.921	1.438	1.953	2.407	2.715
SPBC21B10.12	rec6	viable	V	0.0	0.0	0.0	0.0	0.033	0.172	0.248	0.265
SPBC21B10.13c	yox1	viable	V	0.108	0.198	0.574	1.325	1.557	1.617	1.631	1.634
SPBC21B10.14	kgd4	viable	Not_determined	-0.051	-0.094	-0.272	-0.628	-0.737	-0.766	-0.773	-0.774
SPBC21B10.15	SPBC21B10.15	viable	Not_determined	-0.247	-0.245	-0.235	-0.171	-0.046	-0.0	-0.0	-0.0
SPBC21C3.01c	vps1301	viable	V	0.065	0.119	0.345	0.797	0.936	0.972	0.981	0.982
SPBC21C3.02c	dep1	viable	V	0.0	0.0	0.0	0.0	0.003	0.168	0.802	1.317
SPBC21C3.03	cqd1	viable	V	-0.015	-0.008	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC21C3.04c	mrx14	inviable	E	0.124	0.228	0.662	1.528	1.794	1.864	1.88	1.883
SPBC21C3.05	sap62	inviable	E	0.017	0.029	0.081	0.211	0.268	0.289	0.295	0.297
SPBC21C3.06	SPBC21C3.06	viable	V	0.215	0.183	0.109	0.02	0.002	0.0	0.0	0.0
SPBC21C3.07c	trm140	viable	V	0.022	0.04	0.117	0.27	0.317	0.33	0.333	0.333
SPBC21C3.08c	car2	viable	V	0.001	0.004	0.026	0.229	0.472	0.631	0.707	0.733
SPBC21C3.09c	oaa1	viable	V	-0.013	-0.024	-0.071	-0.163	-0.191	-0.199	-0.2	-0.201
SPBC21C3.10c	rib7	inviable	E	0.171	0.314	0.912	2.105	2.472	2.568	2.59	2.594
SPBC21C3.11	ubx4	viable	V	0.047	0.023	0.001	0.0	0.0	0.0	0.0	0.0
SPBC21C3.12c	SPBC21C3.12c	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC21C3.13	rps1901	viable	V	0.304	0.557	1.619	3.737	4.388	4.559	4.598	4.605
SPBC21C3.14c	SPBC21C3.14c	viable	V	-0.01	-0.008	-0.004	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC21C3.15c	SPBC21C3.15c	viable	V	0.0	0.0	0.0	0.0	0.048	0.655	1.168	1.299
SPBC21C3.16c	spt4	viable	V	-0.0	-0.001	-0.008	-0.06	-0.089	-0.098	-0.1	-0.1
SPBC21C3.17c	psg1	viable	V	-0.042	-0.077	-0.225	-0.519	-0.609	-0.633	-0.638	-0.639
SPBC21C3.18	spo4	viable	V	0.017	0.022	0.041	0.099	0.152	0.195	0.225	0.242
SPBC21C3.19	rtc3	viable	V	0.0	0.0	0.0	0.177	0.622	0.838	0.896	0.907
SPBC21C3.20c	git1	viable	V	0.119	0.152	0.278	0.748	1.322	1.945	2.521	2.921
SPBC21D10.05c	ucp3	inviable	E	0.146	0.268	0.78	1.8	2.114	2.196	2.215	2.218
SPBC21D10.06c	map4	viable	Not_determined	0.027	0.054	0.181	0.472	0.568	0.593	0.599	0.6
SPBC21D10.07	cmc2	viable	V	-0.036	-0.018	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC21D10.08c	SPBC21D10.08c	viable	V	0.07	0.105	0.244	0.63	0.866	0.985	1.036	1.053
SPBC21D10.09c	rkr1	viable	V	0.051	0.061	0.094	0.199	0.31	0.423	0.525	0.595
SPBC21D10.10	bdc1	viable	V	0.114	0.164	0.358	0.923	1.317	1.545	1.655	1.698
SPBC21D10.11c	nfs1	viable	V	0.047	0.087	0.252	0.581	0.683	0.709	0.715	0.716
SPBC21D10.12	hob1	viable	V	0.066	0.079	0.122	0.256	0.399	0.545	0.677	0.77
SPBC21H7.02	taf10	inviable	E	0.1	0.183	0.531	1.227	1.441	1.497	1.51	1.512
SPBC21H7.03c	SPBC21H7.03c	viable	V	-0.059	-0.108	-0.313	-0.722	-0.848	-0.881	-0.889	-0.89
SPBC21H7.04	dbp7	viable	V	0.217	0.397	1.153	2.662	3.126	3.248	3.275	3.281
SPBC21H7.05	sfc6	inviable	E	0.242	0.444	1.291	2.98	3.5	3.636	3.667	3.673
SPBC21H7.06c	opi10	viable	V	-0.125	-0.083	-0.016	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC21H7.07c	his5	viable	V	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0
SPBC23E6.01c	cxr1	viable	V	-0.066	-0.079	-0.122	-0.256	-0.398	-0.544	-0.676	-0.768
SPBC23E6.02	rrp2	viable	V	-0.005	-0.015	-0.087	-0.35	-0.457	-0.487	-0.494	-0.495
SPBC23E6.03c	nta1	viable	V	-0.023	-0.041	-0.12	-0.277	-0.325	-0.338	-0.341	-0.341
SPBC23E6.04c	utp10	inviable	E	0.227	0.415	1.206	2.785	3.27	3.398	3.427	3.432
SPBC23E6.05	arx1	viable	V	0.033	0.06	0.175	0.403	0.473	0.492	0.496	0.497
SPBC23E6.06c	rib3	inviable	E	0.167	0.307	0.891	2.058	2.416	2.511	2.532	2.536
SPBC23E6.07c	rfc1	inviable	E	0.008	0.025	0.207	1.075	1.475	1.59	1.616	1.621
SPBC23E6.08	rgp1	viable	V	0.257	0.471	1.368	3.158	3.708	3.853	3.886	3.892
SPBC23E6.09	ssn6	condition-dependent	V	0.002	0.005	0.03	0.3	0.763	1.197	1.478	1.607
SPBC23E6.10c	mri1	viable	V	-0.155	-0.134	-0.082	-0.017	-0.002	-0.0	-0.0	-0.0
SPBC23G7.04c	nif1	viable	V	0.003	0.006	0.018	0.042	0.05	0.052	0.052	0.052
SPBC23G7.06c	nvj2	viable	V	0.0	0.002	0.022	0.166	0.245	0.269	0.274	0.275
SPBC23G7.07c	cms1	viable	V	0.0	0.0	0.0	0.0	0.08	0.327	0.446	0.472
SPBC23G7.08c	rga7	viable	V	0.197	0.318	0.829	2.261	3.056	3.409	3.541	3.581
SPBC23G7.10c	SPBC23G7.10c	viable	V	0.111	0.081	0.028	0.0	0.0	0.0	0.0	0.0
SPBC23G7.11	mag2	viable	V	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPBC23G7.12c	rpt6	condition-dependent	V	-0.446	-0.441	-0.417	-0.267	-0.042	-0.0	-0.0	-0.0
SPBC23G7.13c	SPBC23G7.13c	viable	V	0.027	0.05	0.145	0.334	0.393	0.408	0.412	0.412
SPBC23G7.14	SPBC23G7.14	viable	V	0.05	0.091	0.264	0.61	0.717	0.745	0.751	0.752
SPBC23G7.16	ctr6	viable	V	0.048	0.079	0.208	0.518	0.652	0.701	0.716	0.719
SPBC244.01c	sid4	inviable	E	0.006	0.013	0.054	0.161	0.199	0.209	0.211	0.212
SPBC244.02c	utp6	inviable	E	0.248	0.4	1.022	2.577	3.324	3.619	3.717	3.744
SPBC24C6.02	spb4	inviable	E	0.041	0.055	0.104	0.281	0.47	0.646	0.782	0.863
SPBC24C6.03	SPBC24C6.03	inviable	E	0.3	0.55	1.6	3.693	4.337	4.506	4.545	4.552
SPBC24C6.04	put2	viable	V	0.225	0.286	0.503	1.205	1.911	2.548	3.04	3.333
SPBC24C6.05	sec28	viable	V	0.074	0.091	0.148	0.333	0.539	0.753	0.949	1.085
SPBC24C6.06	gpa1	viable	V	0.0	0.001	0.021	0.37	0.64	0.73	0.751	0.755
SPBC24C6.07	cdc14	inviable	E	0.118	0.161	0.322	0.813	1.211	1.486	1.645	1.718
SPBC24C6.08c	bhd1	viable	V	-0.049	-0.09	-0.263	-0.607	-0.712	-0.74	-0.746	-0.748
SPBC24C6.09c	SPBC24C6.09c	viable	V	0.023	0.027	0.042	0.088	0.137	0.188	0.233	0.265
SPBC24C6.10c	dip1	viable	V	0.049	0.068	0.136	0.351	0.533	0.663	0.741	0.778
SPBC24C6.11	cwf14	viable	V	0.009	0.033	0.311	1.805	2.53	2.741	2.791	2.8
SPBC24C6.13	coa6	viable	Not_determined	0.003	0.005	0.013	0.031	0.036	0.038	0.038	0.038
SPBC25B2.01	hbs1	viable	V	0.025	0.035	0.076	0.196	0.282	0.333	0.358	0.368
SPBC25B2.02c	mam1	viable	V	0.02	0.037	0.108	0.249	0.292	0.304	0.306	0.307
SPBC25B2.03	SPBC25B2.03	viable	V	-0.033	-0.061	-0.177	-0.409	-0.48	-0.499	-0.503	-0.504
SPBC25B2.04c	mtg1	viable	V	-0.31	-0.309	-0.303	-0.258	-0.134	-0.006	-0.0	-0.0
SPBC25B2.05	mis3	inviable	E	0.24	0.439	1.276	2.947	3.461	3.596	3.626	3.632
SPBC25B2.06c	btb2	viable	V	0.015	0.032	0.123	0.356	0.437	0.458	0.463	0.464
SPBC25B2.07c	mmb1	viable	V	0.0	0.0	0.0	0.0	0.0	0.008	0.633	1.405
SPBC25B2.08	SPBC25B2.08	viable	V	-0.398	-0.389	-0.351	-0.154	-0.005	-0.0	-0.0	-0.0
SPBC25B2.10	SPBC25B2.10	viable	V	0.053	0.067	0.119	0.299	0.504	0.713	0.897	1.019
SPBC25B2.11	pof2	viable	V	0.029	0.041	0.086	0.218	0.32	0.384	0.419	0.433
SPBC25D12.02c	dnt1	viable	V	0.107	0.149	0.322	0.991	1.712	2.347	2.805	3.056
SPBC25D12.05	trm1	viable	V	0.077	0.141	0.41	0.947	1.112	1.156	1.165	1.167
SPBC25D12.06	mrh5	viable	V	0.003	0.006	0.026	0.196	0.495	0.818	1.069	1.205
SPBC25H2.02	trs1	inviable	E	0.057	0.068	0.106	0.222	0.345	0.471	0.586	0.666
SPBC25H2.03	vac14	viable	V	-0.066	-0.054	-0.03	-0.004	-0.0	-0.0	-0.0	-0.0
SPBC25H2.05	egd2	viable	V	0.004	0.009	0.046	0.263	0.439	0.527	0.561	0.571
SPBC25H2.08c	mrs2	viable	V	0.0	0.0	0.0	0.001	0.03	0.191	0.476	0.696
SPBC25H2.09	mic19	viable	V	-0.061	-0.05	-0.027	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC25H2.10c	tan1	viable	V	0.089	0.162	0.471	1.088	1.278	1.327	1.339	1.341
SPBC25H2.11c	spt7	viable	V	0.086	0.117	0.231	0.581	0.869	1.072	1.192	1.247
SPBC25H2.12c	cct7	inviable	E	0.15	0.275	0.8	1.846	2.168	2.253	2.272	2.275
SPBC25H2.13c	cdc20	inviable	E	0.147	0.239	0.658	2.089	3.098	3.641	3.88	3.963
SPBC25H2.14	mug16	viable	V	0.022	0.048	0.189	0.551	0.677	0.711	0.719	0.72
SPBC25H2.15	tsr401	viable	V	0.138	0.252	0.732	1.691	1.985	2.063	2.08	2.084
SPBC25H2.16c	gga22	viable	V	0.059	0.109	0.316	0.73	0.857	0.891	0.898	0.9
SPBC25H2.18	cox20	viable	Not_determined	0.0	0.0	0.0	0.041	0.191	0.275	0.298	0.303
SPBC26H8.01	thi2	viable	V	0.014	0.025	0.074	0.17	0.199	0.207	0.209	0.209
SPBC26H8.02c	sec9	inviable	E	0.391	0.607	1.475	3.778	5.038	5.604	5.818	5.883
SPBC26H8.03	cho2	viable	V	0.022	0.047	0.189	0.559	0.688	0.723	0.731	0.732
SPBC26H8.04c	iml1	viable	V	0.25	0.458	1.33	3.071	3.606	3.747	3.779	3.785
SPBC26H8.05c	pph3	viable	V	0.064	0.118	0.343	0.792	0.93	0.966	0.974	0.976
SPBC26H8.06	grx4	condition-dependent	E	0.103	0.151	0.339	0.875	1.227	1.419	1.507	1.538
SPBC26H8.08c	grn1	viable	V	0.239	0.438	1.272	2.936	3.448	3.583	3.613	3.619
SPBC26H8.09c	snf59	viable	V	0.002	0.002	0.001	0.0	0.0	0.0	0.0	0.0
SPBC26H8.11c	the4	viable	V	-0.006	-0.007	-0.011	-0.022	-0.035	-0.047	-0.059	-0.067
SPBC26H8.12	cyc3	viable	V	0.0	0.001	0.039	0.502	0.822	0.924	0.948	0.953
SPBC26H8.14c	cox17	viable	V	0.125	0.163	0.298	0.718	1.105	1.418	1.634	1.749
SPBC26H8.16	sdh8	viable	Not_determined	-0.046	-0.084	-0.243	-0.561	-0.659	-0.684	-0.69	-0.691
SPBC27.01c	pga2	inviable	E	0.217	0.332	0.787	2.025	2.743	3.084	3.221	3.264
SPBC27.02c	ask1	viable	V	0.12	0.144	0.223	0.468	0.728	0.994	1.236	1.405
SPBC27.03	meu25	viable	V	0.028	0.051	0.148	0.342	0.401	0.417	0.42	0.421
SPBC27.04	uds1	viable	V	-0.034	-0.022	-0.004	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC27.05	SPBC27.05	unknown	Not_determined	0.103	0.189	0.55	1.27	1.492	1.55	1.563	1.566
SPBC27.06c	mgr2	viable	V	0.0	0.0	0.013	0.974	2.533	3.29	3.518	3.569
SPBC27.08c	sua1	viable	V	-0.045	-0.083	-0.24	-0.554	-0.65	-0.676	-0.681	-0.682
SPBC27B12.01c	mmm1	inviable	E	0.037	0.064	0.204	0.865	1.517	1.971	2.218	2.319
SPBC27B12.02	mis19	inviable	E	0.23	0.374	0.966	2.425	3.103	3.363	3.448	3.47
SPBC27B12.03c	erg32	viable	V	0.048	0.088	0.257	0.593	0.696	0.723	0.729	0.73
SPBC27B12.04c	csc2	viable	V	0.048	0.082	0.227	0.548	0.669	0.708	0.718	0.72
SPBC27B12.05	crt10	viable	V	0.003	0.008	0.057	0.338	0.51	0.574	0.592	0.596
SPBC27B12.06	gpi13	inviable	E	0.054	0.099	0.287	0.662	0.777	0.807	0.814	0.815
SPBC27B12.07	SPBC27B12.07	viable	V	-0.027	-0.034	-0.056	-0.126	-0.197	-0.263	-0.318	-0.352
SPBC27B12.08	sip1	viable	V	0.241	0.441	1.281	2.958	3.473	3.609	3.639	3.645
SPBC27B12.09c	flx1	viable	V	0.153	0.217	0.46	1.182	1.71	2.032	2.198	2.265
SPBC27B12.10c	tom7	viable	V	0.054	0.065	0.101	0.212	0.33	0.45	0.56	0.636
SPBC27B12.11c	pho7	viable	V	0.0	0.0	0.001	0.191	0.681	1.002	1.12	1.151
SPBC27B12.12c	SPBC27B12.12c	inviable	E	0.215	0.395	1.147	2.648	3.109	3.23	3.258	3.263
SPBC27B12.13	tom40	inviable	E	-0.394	-0.392	-0.38	-0.302	-0.117	-0.001	-0.0	-0.0
SPBC27B12.14	cbp4	viable	Not_determined	-0.325	-0.325	-0.324	-0.318	-0.295	-0.206	-0.03	-0.0
SPBC28E12.01c	apc13	inviable	E	0.213	0.39	1.135	2.62	3.077	3.197	3.224	3.229
SPBC28E12.02	SPBC28E12.02	viable	V	0.011	0.014	0.024	0.055	0.085	0.112	0.133	0.145
SPBC28E12.03	rga4	viable	V	0.0	0.0	0.001	0.182	0.554	0.722	0.766	0.775
SPBC28E12.04	cbp7	viable	V	-0.025	-0.015	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC28E12.05	esf2	inviable	E	0.188	0.344	1.0	2.308	2.71	2.816	2.84	2.844
SPBC28E12.06c	lvs1	viable	V	-0.066	-0.055	-0.03	-0.004	-0.0	-0.0	-0.0	-0.0
SPBC28F2.02	mep33	viable	V	-0.503	-0.503	-0.502	-0.493	-0.457	-0.319	-0.047	-0.0
SPBC28F2.05c	SPBC28F2.05c	viable	V	0.0	0.0	0.0	0.048	0.225	0.382	0.453	0.475
SPBC28F2.06c	mdm12	inviable	E	0.142	0.243	0.664	1.627	2.008	2.134	2.169	2.177
SPBC28F2.07	sfr1	viable	V	0.03	0.038	0.065	0.149	0.232	0.306	0.364	0.399
SPBC28F2.08c	hrd3	viable	V	0.044	0.053	0.082	0.173	0.269	0.367	0.456	0.518
SPBC28F2.10c	ngg1	viable	V	0.019	0.032	0.098	0.463	0.922	1.327	1.601	1.738
SPBC28F2.11	hmo1	viable	V	0.0	0.0	0.0	0.007	0.077	0.28	0.557	0.758
SPBC29A10.01	ccr1	viable	V	0.02	0.033	0.099	0.512	1.154	1.859	2.448	2.799
SPBC29A10.02	spo5	viable	V	0.0	0.0	0.0	0.006	0.114	0.452	0.847	1.079
SPBC29A10.03c	pcf1	viable	V	0.026	0.033	0.057	0.14	0.236	0.338	0.432	0.498
SPBC29A10.04	psm1	inviable	E	0.068	0.128	0.424	1.259	1.639	1.772	1.811	1.821
SPBC29A10.05	exo1	viable	V	0.04	0.055	0.114	0.352	0.633	0.907	1.128	1.261
SPBC29A10.06c	ely5	viable	V	0.042	0.096	0.413	1.291	1.607	1.693	1.712	1.716
SPBC29A10.07	pom152	viable	V	0.033	0.06	0.172	0.401	0.475	0.495	0.5	0.501
SPBC29A10.08	gas2	viable	V	-0.344	-0.342	-0.336	-0.291	-0.16	-0.009	-0.0	-0.0
SPBC29A10.09c	tri1	viable	V	-0.033	-0.039	-0.061	-0.128	-0.2	-0.273	-0.339	-0.385
SPBC29A10.10c	dbl8	viable	V	0.043	0.054	0.096	0.245	0.421	0.611	0.785	0.906
SPBC29A10.11c	muk1	viable	V	-0.011	-0.013	-0.02	-0.042	-0.065	-0.089	-0.111	-0.126
SPBC29A10.12	oxs1	viable	V	0.126	0.151	0.235	0.492	0.766	1.046	1.301	1.479
SPBC29A10.14	rec8	viable	V	0.168	0.204	0.327	0.715	1.129	1.545	1.914	2.166
SPBC29A10.15	orc1	inviable	E	0.142	0.212	0.489	1.262	1.742	1.986	2.091	2.127
SPBC29A10.16c	cyb502	viable	V	0.125	0.23	0.668	1.541	1.81	1.88	1.896	1.899
SPBC29A10.17	lam1	viable	Not_determined	0.229	0.42	1.22	2.816	3.306	3.435	3.465	3.47
SPBC29A3.01	ccc2	viable	V	-0.033	-0.062	-0.205	-0.58	-0.735	-0.785	-0.799	-0.802
SPBC29A3.02c	his7	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC29A3.03c	gid2	viable	V	0.01	0.012	0.018	0.038	0.059	0.081	0.101	0.114
SPBC29A3.05	vps71	viable	V	0.08	0.101	0.176	0.442	0.754	1.088	1.395	1.608
SPBC29A3.07c	sap14	viable	V	-0.046	-0.038	-0.02	-0.003	-0.0	-0.0	-0.0	-0.0
SPBC29A3.08	pof4	viable	V	0.055	0.079	0.174	0.448	0.636	0.743	0.795	0.814
SPBC29A3.09c	gcn20	viable	V	0.073	0.088	0.14	0.303	0.479	0.66	0.825	0.94
SPBC29A3.11c	ort1	viable	V	0.012	0.006	0.0	0.0	0.0	0.0	0.0	0.0
SPBC29A3.12	rps902	viable	V	0.218	0.392	1.118	2.626	3.127	3.267	3.301	3.308
SPBC29A3.13	pdp1	viable	V	0.06	0.111	0.322	0.743	0.872	0.906	0.914	0.916
SPBC29A3.14c	trt1	viable	V	-0.038	-0.028	-0.01	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC29A3.15c	rsm23	inviable	E	0.196	0.36	1.045	2.413	2.834	2.945	2.97	2.974
SPBC29A3.16	rrs1	inviable	E	0.201	0.316	0.779	1.987	2.622	2.896	2.996	3.025
SPBC29A3.17	gef3	viable	V	0.0	0.0	0.002	0.04	0.099	0.14	0.159	0.165
SPBC29A3.18	cyt1	viable	V	0.114	0.208	0.605	1.397	1.641	1.705	1.719	1.722
SPBC29A3.21	SPBC29A3.21	viable	V	-0.066	-0.121	-0.351	-0.811	-0.952	-0.99	-0.998	-1.0
SPBC29B5.01	atf1	viable	V	0.207	0.38	1.103	2.547	2.991	3.108	3.134	3.139
SPBC29B5.02c	isp4	viable	V	0.006	0.009	0.02	0.051	0.07	0.08	0.084	0.086
SPBC29B5.04c	app1	viable	V	0.0	0.0	0.0	0.0	0.005	0.093	0.326	0.52
SPBC2A9.02	SPBC2A9.02	viable	V	-0.281	-0.281	-0.281	-0.276	-0.255	-0.178	-0.026	-0.0
SPBC2A9.03	SPBC2A9.03	viable	V	0.055	0.066	0.102	0.215	0.334	0.456	0.567	0.644
SPBC2A9.04c	san1	viable	V	0.046	0.084	0.243	0.56	0.658	0.684	0.69	0.691
SPBC2A9.05c	tvp23	viable	V	-0.015	-0.025	-0.063	-0.16	-0.207	-0.225	-0.231	-0.233
SPBC2A9.07c	hpz1	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC2A9.09	plp2	inviable	E	0.07	0.105	0.263	0.957	1.74	2.417	2.884	3.126
SPBC2A9.10	bmc1	viable	E	-0.028	-0.041	-0.093	-0.24	-0.337	-0.39	-0.414	-0.423
SPBC2A9.11c	iss9	viable	V	0.041	0.073	0.206	0.49	0.59	0.619	0.626	0.628
SPBC2A9.12	orc6	inviable	E	0.068	0.113	0.299	0.741	0.931	0.999	1.02	1.025
SPBC2A9.13	SPBC2A9.13	viable	V	0.0	0.0	0.0	0.018	0.258	0.487	0.561	0.576
SPBC2A9.14	SPBC2A9.14	viable	Not_determined	-0.019	-0.012	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC2D10.03c	ess1	viable	V	-0.066	-0.055	-0.03	-0.004	-0.0	-0.0	-0.0	-0.0
SPBC2D10.04	aly2	viable	V	-0.0	-0.0	-0.001	-0.155	-0.449	-0.577	-0.61	-0.617
SPBC2D10.05	exg3	viable	V	0.018	0.032	0.094	0.217	0.255	0.265	0.267	0.267
SPBC2D10.06	rep1	viable	V	0.007	0.012	0.036	0.082	0.097	0.1	0.101	0.101
SPBC2D10.07c	mmp1	viable	V	0.0	0.0	0.0	0.003	0.175	0.894	1.69	2.085
SPBC2D10.08c	yml6	inviable	E	0.166	0.303	0.882	2.036	2.391	2.484	2.505	2.509
SPBC2D10.09	snr1	viable	V	0.027	0.034	0.057	0.136	0.227	0.322	0.409	0.47
SPBC2D10.11c	nap2	condition-dependent	V	0.0	0.0	0.0	0.0	0.0	0.029	0.233	0.464
SPBC2D10.12	rhp23	viable	V	0.0	0.0	0.0	0.0	0.016	0.4	0.821	0.938
SPBC2D10.13	est1	viable	V	0.024	0.029	0.045	0.096	0.149	0.203	0.252	0.286
SPBC2D10.14c	myo51	viable	V	-0.006	-0.011	-0.031	-0.072	-0.084	-0.087	-0.088	-0.088
SPBC2D10.15c	pth1	viable	V	-0.144	-0.123	-0.075	-0.015	-0.001	-0.0	-0.0	-0.0
SPBC2D10.16	mhf1	viable	V	0.318	0.398	0.683	1.599	2.542	3.423	4.134	4.574
SPBC2D10.17	clr1	viable	V	0.015	0.018	0.028	0.059	0.092	0.126	0.157	0.178
SPBC2D10.18	coq8	condition-dependent	V	0.074	0.117	0.318	1.099	1.773	2.213	2.443	2.536
SPBC2D10.19c	alb1	viable	V	0.116	0.139	0.215	0.451	0.702	0.959	1.192	1.355
SPBC2D10.20	ubc1	viable	V	-0.055	-0.101	-0.293	-0.678	-0.796	-0.827	-0.834	-0.835
SPBC2F12.02c	mrpl7	inviable	E	0.162	0.296	0.861	1.988	2.335	2.426	2.446	2.45
SPBC2F12.03c	esl1	viable	V	0.091	0.109	0.169	0.353	0.55	0.751	0.934	1.061
SPBC2F12.04	rpl1701	viable	V	0.255	0.385	0.897	2.313	3.17	3.596	3.774	3.834
SPBC2F12.05c	osh2	viable	V	0.032	0.058	0.165	0.387	0.46	0.481	0.485	0.486
SPBC2F12.08c	ceg1	inviable	E	0.125	0.229	0.665	1.535	1.803	1.873	1.889	1.892
SPBC2F12.09c	atf21	viable	V	0.506	0.485	0.4	0.087	0.0	0.0	0.0	0.0
SPBC2F12.10	mrpl35	inviable	E	0.272	0.499	1.45	3.349	3.933	4.086	4.121	4.127
SPBC2F12.11c	rep2	viable	V	0.028	0.041	0.1	0.395	0.803	1.241	1.613	1.843
SPBC2F12.12c	cay1	viable	V	0.261	0.365	0.759	1.941	2.837	3.407	3.712	3.84
